报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),46434,30568,13381,59038,43568,28214,11635,48357,33897,22211,9036,35347,24615,15831,6494,30258,29412,24773,19783,17935,
营业收入(万元),46434,30568,13381,59038,43568,28214,11635,48357,33897,22211,9036,35347,24615,15831,6494,30258,29412,24773,19783,17935,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),36814,24618,11107,46949,33769,21692,9090,36610,25272,16504,6910,25725,18497,11997,4726,22562,22540,18333,14706,13047,
营业成本(万元),28068,18761,8431,35589,26099,16806,6859,27391,18971,12441,5060,19174,13212,8650,3438,16695,17228,13733,11175,10301,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3869,2513,1143,4472,3220,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),504,397,126,531,348,227,90,389,276,185,75,347,210,136,54,292,269,149,192,104,
销售费用(万元),2888,1883,836,3293,2307,1465,685,2739,1853,1224,596,1938,1363,908,414,1686,1483,1268,1010,670,
管理费用(万元),1596,1118,577,1899,1352,2772,1321,5541,3639,2269,1133,3914,2906,1876,874,3299,3162,2752,2205,1907,
财务费用(万元),-110,-54,3,131,89,69,37,-105,-98,-92,-72,-161,-131,-103,-55,-75,-29,-5,16,-11,
资产减值损失(万元),,,-9,1034,354,354,96,655,631,477,119,513,938,531,,664,427,436,109,74,
公允价值变动收益(万元),3,2,1,3,,,,,,,,,,,,,,,,,
投资收益(万元),1885,1313,593,2722,1914,1136,424,1530,991,390,202,55,28,28,,54,21,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),13214,8185,3546,17276,13255,8637,3470,15414,10768,6908,2327,9677,6146,3861,1768,7750,6894,6440,5077,4889,
营业外收入(万元),2,2,0,14,82,61,42,313,572,466,547,1931,1265,944,280,1659,1910,824,331,71,
营业外支出(万元),22,9,5,38,4,4,4,,0,0,0,8,8,4,4,18,15,25,25,68,
非流动资产处置损失(万元),,,,,,,,,0,0,0,6,6,2,2,,,0,,,
利润总额(万元),13195,8178,3541,17253,13333,8694,3508,15727,11340,7375,2874,11600,7403,4802,2044,9391,8789,7239,5383,4892,
所得税费用(万元),1603,984,428,2390,2820,1972,774,3345,1539,977,381,1580,963,562,266,1261,1222,993,765,690,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),11592,7194,3113,14863,10513,6722,2733,12382,9802,6398,2493,10020,6441,4240,1778,8130,7567,6246,4619,4202,
归属于母公司所有者的净利润(万元),11591,7193,3112,14863,10512,6720,2733,12381,9801,6396,2492,10019,6438,4238,1778,8129,7566,6243,4617,4200,
被合并方在合并前实现净利润(万元),,,,,,,,,,12,,,,,,,,,15,18,
少数股东损益(万元),1,0,1,-0,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,
基本每股收益,0.82,0.51,0.22,1.06,0.75,0.48,0.19,0.88,0.7,0.46,0.25,1.33,0.85,0.56,0.24,1.08,1,0.83,0.66,,
稀释每股收益,0.82,0.51,0.22,1.06,0.75,0.48,0.19,0.88,0.7,0.46,0.25,1.33,0.85,0.56,0.24,1.08,1,0.83,0.66,,
