报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),23456,17111,8274,28588,21035,14196,6349,25375,17876,12135,5398,18832,13599,9506,15422,15894,8761,
营业收入(万元),23456,17111,8274,28588,21035,14196,6349,25375,17876,12135,5398,18832,13599,9506,15422,15894,8761,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),21428,15215,7318,24903,17316,11482,5015,18868,13201,8679,3792,13027,9291,6484,11585,9608,5283,
营业成本(万元),14026,10425,5139,17049,12378,8362,3663,13246,9200,6159,2599,9345,6701,4692,7521,7338,3933,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),1314,816,305,1334,917,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),166,120,55,270,183,118,38,238,185,124,57,198,154,109,180,169,88,
销售费用(万元),1886,1304,614,2242,1345,879,383,1470,986,651,330,969,721,525,589,314,140,
管理费用(万元),3935,2464,1142,3986,2539,2129,943,3752,2691,1638,781,2528,1711,1141,3079,1748,1077,
财务费用(万元),103,85,61,-54,-89,-51,5,90,87,41,8,-35,-10,-8,-5,3,2,
资产减值损失(万元),,,2,77,44,44,-19,72,53,66,17,22,14,25,221,34,44,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),1448,529,190,454,330,245,126,416,273,189,91,348,261,182,217,76,81,
对联营企业和合营企业的投资收益(万元),291,371,55,88,3,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),5402,2492,1287,4371,4259,3157,1567,6970,4948,3645,1708,6153,4569,3204,4053,6363,3559,
营业外收入(万元),327,315,1,72,71,24,16,243,238,112,81,173,79,63,256,180,95,
营业外支出(万元),223,37,33,23,24,12,6,6,3,0,,78,58,65,40,2,16,
非流动资产处置损失(万元),,,,,,,,,,,,66,58,53,24,,,
利润总额(万元),5506,2769,1255,4419,4306,3170,1578,7207,5183,3757,1789,6248,4590,3202,4269,6541,3638,
所得税费用(万元),1058,564,328,869,743,542,276,1181,830,579,310,891,650,461,745,934,520,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),4447,2205,926,3549,3563,2628,1301,6026,4353,3178,1480,5356,3939,2741,3524,5607,3117,
归属于母公司所有者的净利润(万元),5240,2889,1253,4431,4055,2879,1404,6421,4636,3334,1559,5405,3951,2753,3536,5607,3117,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),-793,-684,-327,-881,-492,-251,-103,-395,-283,-156,-79,-48,-12,-13,-12,,,
基本每股收益,0.43,0.33,0.14,0.51,0.46,0.33,0.16,0.98,0.71,0.51,0.24,0.83,0.61,0.42,0.59,0.93,0.91,
稀释每股收益,0.43,0.33,0.14,0.51,0.46,0.33,0.16,0.98,0.71,0.51,0.24,0.83,0.61,0.42,0.59,0.93,0.91,
