报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,
营业总收入(万元),108929,72583,32295,119810,85094,52312,17875,76442,50781,31872,13735,43309,15579,30222,10698,3847,21361,7145,15209,9241,
营业收入(万元),108929,72583,32295,119810,85094,52312,17875,76442,50781,31872,13735,43309,15579,30222,10698,3847,21361,7145,15209,9241,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),91726,62172,28041,103393,72993,45735,15440,64151,41818,26075,11425,36171,13608,23379,8638,3416,16101,5765,11439,6321,
营业成本(万元),69230,47892,22038,76545,55629,35154,10719,48323,30808,18887,8367,25265,9210,15646,5284,1888,10902,3584,8031,4483,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),4972,3231,1345,5964,3897,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),869,613,381,1052,462,295,172,369,197,119,62,326,114,231,91,37,179,55,121,84,
销售费用(万元),10627,6653,2238,12084,7938,4671,1884,8349,5856,3739,1430,6170,2731,4187,1691,728,2925,1218,1548,904,
管理费用(万元),5334,3288,1356,5814,4041,5091,2353,6674,5089,3304,1584,3842,1499,2881,1451,677,1881,810,1660,800,
财务费用(万元),693,496,327,457,210,10,1,-275,-261,-230,-125,-314,-201,-246,-52,-8,-35,-18,-9,17,
资产减值损失(万元),,,356,1477,817,514,310,710,129,257,107,882,254,679,173,94,249,117,88,31,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),-10,3,-3,144,149,150,289,618,284,95,52,96,27,73,55,24,137,73,,,
对联营企业和合营企业的投资收益(万元),-2,3,-3,-110,-111,-110,57,99,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,-13,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),16529,9986,4461,19667,14857,8649,3752,15595,11585,6132,2363,7233,1997,6916,2115,456,5397,1453,3770,2921,
营业外收入(万元),66,23,2,151,135,124,105,208,378,267,206,1781,1542,353,47,19,53,27,55,8,
营业外支出(万元),88,6,4,96,89,19,11,43,19,18,4,10,4,10,3,1,5,5,8,1,
非流动资产处置损失(万元),,,,,,,,,2,2,,,,2,,,,,,,
利润总额(万元),16507,10003,4459,19722,14903,8753,3846,15761,11945,6380,2565,9004,3535,7260,2160,474,5445,1475,3817,2929,
所得税费用(万元),2222,1457,661,2680,2092,1123,496,2024,1619,912,435,1246,539,1025,353,94,774,226,579,418,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),14285,8545,3797,17043,12811,7631,3350,13737,10326,5468,2130,7757,2996,6234,1807,380,4671,1249,3238,2511,
归属于母公司所有者的净利润(万元),14316,8593,3859,17183,12886,7673,3369,13802,10367,5468,2130,7757,2996,6234,1807,380,4671,1249,3238,2511,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-31,-48,-62,-140,-74,-42,-19,-65,-42,,,,,,,,,,,,
基本每股收益,1.09,0.66,0.3,1.32,0.99,0.59,0.26,1.34,0.82,0.82,0.35,1.43,0.55,1.15,0.33,0.07,0.93,0.25,0.66,0.52,
稀释每股收益,1.09,0.66,0.3,1.32,0.99,0.59,0.26,1.34,0.82,0.82,0.35,1.43,0.55,1.15,0.33,0.07,0.93,0.25,0.66,0.52,
