报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),195210,118324,58366,231781,168209,101311,44406,189589,142554,91484,41792,172303,126821,78667,153017,139798,111584,
营业收入(万元),195210,118324,58366,231781,168209,101311,44406,189589,142554,91484,41792,172303,126821,78667,153017,139798,111584,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),173573,107887,54056,217295,157624,97381,43369,171398,124216,80021,35539,143324,106222,64375,131544,125618,106639,
营业成本(万元),144900,90311,45633,186357,137694,84114,36102,142143,103554,66369,28872,118607,86980,53910,109219,105876,88734,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),7306,4789,2368,9780,6027,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),792,488,263,1354,879,520,259,1857,1278,897,435,1398,846,514,830,549,508,
销售费用(万元),10523,6371,2958,12375,8793,5198,2034,10314,7100,4935,2184,9949,8100,4085,10298,8349,6381,
管理费用(万元),11246,6114,2451,7721,5241,6953,3220,14286,9831,6443,3400,14329,9805,5432,11103,9803,8351,
财务费用(万元),-1193,-186,574,-1678,-1796,-215,1409,2525,2007,1093,347,-1059,328,387,-1014,387,2219,
资产减值损失(万元),,,-73,1385,786,811,345,273,445,283,300,101,163,47,1108,655,445,
公允价值变动收益(万元),685,685,479,-685,-1091,-1022,,,,,,1825,1825,1558,-1479,-1290,675,
投资收益(万元),2704,1115,758,4437,3906,3030,1421,776,546,566,149,-818,-757,-775,808,1090,927,
对联营企业和合营企业的投资收益(万元),229,-420,-40,-88,-149,-115,,171,98,123,,208,299,95,469,417,364,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),25765,14021,5643,20413,14513,6413,2510,19816,19423,12474,6409,29987,21667,15075,20802,13981,6546,
营业外收入(万元),933,923,1,20,3,,1,9,41,5,,1449,1366,938,1556,697,630,
营业外支出(万元),73,71,24,1239,26,26,25,425,414,412,3,296,109,75,223,255,119,
非流动资产处置损失(万元),,,,,,,,,1,1,,60,1,1,36,66,,
利润总额(万元),26625,14873,5620,19194,14490,6387,2486,19399,19049,12067,6406,31140,22924,15938,22134,14423,7058,
所得税费用(万元),4648,2278,939,1907,1425,555,357,2448,2384,1521,946,4264,3229,2888,2707,2049,904,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),21977,12594,4681,17287,13065,5832,2129,16952,16666,10546,5460,26876,19695,13050,19427,12374,6154,
归属于母公司所有者的净利润(万元),21813,12570,4651,17095,12807,5652,2005,16573,16358,10366,5384,26376,19259,12783,18975,12180,6048,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),164,25,30,192,258,179,125,379,308,179,76,500,436,266,452,194,106,
基本每股收益,2.2,1.26,0.47,1.71,1.28,0.57,0.2,2.15,2.18,1.38,0.72,3.52,2.57,1.7,2.53,1.62,0.81,
稀释每股收益,2.2,1.26,0.47,1.71,1.28,0.57,0.2,2.15,2.18,1.38,0.72,3.52,2.57,1.7,2.53,1.62,0.81,
