报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),31106,18420,7609,39796,30744,19636,7848,43665,33856,19776,8291,40527,29826,16912,7426,41857,37630,32859,26569,
营业收入(万元),31106,18420,7609,39796,30744,19636,7848,43665,33856,19776,8291,40527,29826,16912,7426,41857,37630,32859,26569,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),28830,17766,7777,36585,27975,18191,7398,39471,30271,17904,7696,35956,26517,15529,7264,37179,33893,29085,22856,
营业成本(万元),24516,14879,6184,30607,23304,14645,5883,31951,24378,14359,6273,30375,22232,12897,5848,31730,28089,23866,19139,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),940,613,278,1109,854,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),212,70,35,301,196,147,45,415,286,110,47,345,153,58,16,280,275,193,162,
销售费用(万元),1611,878,480,2846,2324,1709,418,3295,2553,1537,535,2572,1640,1068,515,2282,1869,1434,1092,
管理费用(万元),1814,1232,597,2305,1707,1825,663,3086,2212,1470,662,3193,2215,1430,671,3311,3261,2563,1849,
财务费用(万元),-263,93,212,-760,-815,-287,326,657,500,220,49,-485,-142,-116,69,-413,411,788,581,
资产减值损失(万元),,,,177,405,152,63,67,341,208,130,-45,420,193,144,-10,-11,241,33,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),218,115,54,459,339,247,128,460,196,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),76,17,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),2417,911,-104,3771,3202,1777,659,4769,3782,1871,594,4570,3309,1383,162,4678,3737,3774,3713,
营业外收入(万元),31,14,3,112,104,103,3,292,188,183,20,142,65,64,63,388,64,58,54,
营业外支出(万元),10,,,100,100,100,100,12,10,,,2,2,0,0,5,7,43,52,
非流动资产处置损失(万元),,,,,,,,,,,,0,0,0,0,,7,7,38,
利润总额(万元),2438,925,-101,3782,3206,1780,563,5049,3960,2054,614,4711,3372,1447,225,5061,3794,3789,3716,
所得税费用(万元),426,138,10,585,597,374,95,709,611,328,99,703,562,264,53,784,509,550,535,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),2012,787,-112,3197,2609,1406,467,4340,3350,1726,515,4008,2810,1183,172,4277,3285,3239,3180,
归属于母公司所有者的净利润(万元),2012,787,-112,3197,2609,1406,467,4340,3350,1726,515,4008,2810,1183,172,4277,3285,3239,3180,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
基本每股收益,0.25,0.1,-0.01,0.4,0.33,0.18,0.06,0.59,0.47,0.26,0.09,0.67,0.47,0.2,0.03,0.71,0.55,,,
稀释每股收益,0.25,0.1,-0.01,0.4,0.33,0.18,0.06,0.59,0.47,0.26,0.09,0.67,0.47,0.2,0.03,0.71,0.55,,,
