报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),55597,35629,15086,53618,37225,23453,9063,59470,45340,28832,9917,47959,33667,20484,48009,24721,35097,21862,15824,
营业收入(万元),55597,35629,15086,53618,37225,23453,9063,59470,45340,28832,9917,47959,33667,20484,48009,24721,35097,21862,15824,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),42811,28447,12440,44983,29785,19145,7470,47419,34651,22829,7189,35499,23446,15111,35970,17733,27871,18018,13823,
营业成本(万元),33252,21506,9243,33793,22967,14629,5519,33469,25142,16247,5132,25977,18008,11113,26071,12827,19824,12427,10041,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2110,1327,632,1617,943,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),647,480,225,783,595,372,163,833,666,430,170,630,291,170,534,218,323,205,148,
销售费用(万元),3512,2318,946,3959,2301,1550,627,5764,4314,2956,1035,4560,2403,1858,4834,2280,3878,2017,1488,
管理费用(万元),3791,2789,1153,4707,3969,2360,873,6051,3689,2549,837,4615,2747,1984,4133,1844,3391,2449,1613,
财务费用(万元),-501,27,183,-325,-113,107,309,680,322,184,59,-366,-121,-116,-99,131,403,509,450,
资产减值损失(万元),,,58,449,67,128,-22,623,518,463,-44,83,119,103,497,434,52,411,83,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),1053,934,885,1440,1145,749,387,469,11,11,11,9,3,2,2,,1,,3,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),13883,7756,3543,10068,8590,5061,1984,12556,10700,6015,2739,12468,10225,5376,12042,6988,7227,3844,2004,
营业外收入(万元),574,571,558,175,168,133,2,292,90,71,11,453,279,233,126,108,32,7,245,
营业外支出(万元),103,101,4,10,5,3,2,2,3,2,0,187,46,0,88,1,13,26,48,
非流动资产处置损失(万元),,,,,,,,,2,2,,175,41,0,1,1,9,12,0,
利润总额(万元),14355,8226,4097,10232,8753,5191,1984,12846,10787,6083,2750,12734,10458,5608,12080,7094,7246,3825,2201,
所得税费用(万元),2257,1262,625,1582,1074,794,301,1807,1574,961,398,2001,1606,864,1843,1095,1121,547,334,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),12098,6964,3472,8651,7679,4397,1683,11039,9212,5122,2352,10733,8852,4744,10237,5999,6126,3278,1867,
归属于母公司所有者的净利润(万元),12136,7000,3482,8789,7752,4406,1683,11055,9229,5144,2344,10770,8858,4747,10234,6003,6126,3278,1867,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-38,-36,-10,-138,-73,-9,-0,-16,-17,-22,8,-37,-6,-2,3,-5,,,,
基本每股收益,1.11,0.64,0.32,0.91,0.7,0.4,0.24,1.91,1.7,0.99,0.45,2.07,1.67,0.91,1.97,1.15,1.18,0.63,0.36,
稀释每股收益,1.11,0.64,0.32,0.91,0.7,0.4,0.24,1.91,1.7,0.99,0.45,2.07,1.67,0.91,1.97,1.15,1.18,0.63,0.36,
