报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),35597,22520,10017,25148,18124,11326,5340,18468,13848,9149,4484,20137,15066,10033,4958,21062,22177,10894,21906,20759,19189,
营业收入(万元),35597,22520,10017,25148,18124,11326,5340,18468,13848,9149,4484,20137,15066,10033,4958,21062,22177,10894,21906,20759,19189,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),20874,13208,6056,19578,13871,8430,3982,13195,10095,6800,3661,16131,11930,8009,4017,15756,16293,8068,16699,16417,15110,
营业成本(万元),9773,6238,2889,10623,7754,4815,2257,7135,5349,3596,1896,9883,7390,4954,2472,9771,9926,4845,9809,9145,8557,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),66,41,18,94,69,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),548,353,179,752,565,347,174,671,506,331,172,706,260,164,88,179,,,,,,
销售费用(万元),,,,,,,,,,,,,,,,,,,,,,
管理费用(万元),1886,1238,598,2462,1803,1298,702,2164,1614,1134,581,1705,1524,1056,532,1542,1499,714,1433,1252,1196,
财务费用(万元),8600,5339,2308,5645,3678,1968,850,3226,2626,1740,1011,3833,2755,1833,925,4287,4854,2498,5451,5992,5344,
资产减值损失(万元),,,,1,1,1,,-2,-1,-1,,3,1,1,,-22,14,10,7,27,13,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),8,6,,,,,,,,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),8,6,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),16317,10126,4422,9573,7394,4747,2345,8449,5860,3699,823,4006,3136,2024,941,5306,5884,2826,5207,4342,4079,
营业外收入(万元),7,3,3,29,25,,,303,98,93,644,4484,2556,1640,882,1844,7,3,14,11,0,
营业外支出(万元),2,2,2,201,200,,,2,2,1,,9,2,1,0,4,12,6,5,0,0,
非流动资产处置损失(万元),,,,,,,,,2,1,,9,1,1,0,4,7,6,0,0,0,
利润总额(万元),16322,10127,4423,9401,7218,4747,2345,8750,5956,3791,1467,8480,5691,3663,1823,7145,5879,2823,5216,4353,4079,
所得税费用(万元),3575,2320,1038,2048,1546,1015,449,2288,1493,953,88,2132,1394,919,453,1728,1087,505,894,416,228,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),12747,7807,3385,7353,5673,3731,1896,6462,4463,2838,1379,6349,4297,2744,1370,5418,4793,2318,4322,3937,3852,
归属于母公司所有者的净利润(万元),12745,7807,3385,7353,5673,3731,1896,6462,4463,2838,1379,6349,4297,2744,1370,5418,4793,2318,4322,3846,3722,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),1,,,,,,,,,,,,,,,,,,,91,129,
基本每股收益,0.42,0.34,0.16,0.34,0.27,0.17,0.09,0.33,0.24,0.16,0.09,0.4,0.27,0.17,0.09,0.34,0.3,0.14,0.27,0.24,0.23,
稀释每股收益,0.41,0.33,0.16,0.34,0.27,0.17,0.09,0.33,0.24,0.16,0.09,0.4,0.27,0.17,0.09,0.34,0.3,0.14,0.27,0.24,0.23,
