报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),171206,121370,70902,277501,213114,145639,66284,235487,171582,105468,58759,178848,108699,55644,25258,37163,35678,26683,
营业收入(万元),171206,121370,70902,277501,213114,145639,66284,235487,171582,105468,58759,178848,108699,55644,25258,37163,35678,26683,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),158915,112363,65668,261480,199020,136069,60090,207256,148849,93082,51073,160816,94814,51042,23009,33274,30976,23738,
营业成本(万元),137882,98132,58198,231722,177160,119917,52263,175774,125754,76007,43048,131603,79092,41560,18592,25616,23751,18755,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),7719,5169,2584,8959,5855,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1117,850,685,1215,967,858,261,842,663,527,247,828,645,414,184,290,225,189,
销售费用(万元),8006,5617,3202,10796,7928,5457,2841,13898,10095,7136,3369,11701,7019,3930,1572,2877,2970,2027,
管理费用(万元),3683,2443,1027,5718,3759,6893,3491,14377,9797,6856,3053,13962,7046,4224,1883,3805,3873,2534,
财务费用(万元),508,152,74,628,554,267,-126,509,362,226,152,1245,523,403,193,312,78,17,
资产减值损失(万元),,,-103,2442,2795,2678,1359,1856,2177,2330,1204,1478,490,511,586,373,79,215,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,81,
投资收益(万元),1147,809,446,1029,720,11,,,,,,,,,,,,-303,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),13152,9939,5697,17458,14815,9580,6194,28233,22734,12388,7686,18032,13884,4602,2249,3889,4702,2722,
营业外收入(万元),9,3,3,24,512,386,3,541,303,191,86,856,430,145,74,61,68,872,
营业外支出(万元),52,16,2,247,100,90,65,2058,1989,1975,1764,1224,72,50,19,40,11,131,
非流动资产处置损失(万元),,,,,,,,,0,,,15,5,,,4,,37,
利润总额(万元),13109,9926,5698,17235,15227,9877,6132,26715,21048,10604,6008,17664,14242,4697,2304,3910,4759,3463,
所得税费用(万元),1202,1295,688,2017,2119,1386,899,3720,2971,1696,891,2468,2202,734,360,630,838,698,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),11907,8631,5010,15218,13108,8491,5232,22995,18077,8908,5117,15196,12041,3963,1944,3280,3921,2765,
归属于母公司所有者的净利润(万元),11907,8631,5010,15218,13108,8491,5232,22995,18077,8908,5117,15196,12041,3963,1944,3280,3921,2765,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
基本每股收益,0.45,0.32,0.19,0.61,0.53,0.36,0.26,1.15,0.9,0.44,0.26,0.78,0.62,0.2,0.27,0.47,0.65,1.86,
稀释每股收益,0.45,0.32,0.19,0.61,0.53,0.36,0.26,1.15,0.9,0.44,0.26,0.78,0.62,0.2,0.27,0.47,0.65,1.86,
