报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),38111,21496,9386,49739,36807,23327,11913,60847,46228,27205,11088,51138,36203,22360,33488,7101,35651,27790,27634,
营业收入(万元),38111,21496,9386,49739,36807,23327,11913,60847,46228,27205,11088,51138,36203,22360,33488,7101,35651,27790,27634,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),22649,12722,6390,32373,25200,15435,9290,38327,31058,17564,7366,29861,23328,13343,21235,4436,25006,22549,24044,
营业成本(万元),21713,12076,5287,27779,21361,12801,6357,28215,23155,12786,5280,23426,17305,10350,16911,3958,20178,16498,16285,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2200,1429,625,3168,2114,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),337,202,142,774,544,329,238,786,462,405,308,454,350,273,335,161,252,232,303,
销售费用(万元),654,367,268,873,655,460,358,1468,1223,814,315,1466,1131,609,1012,186,801,777,693,
管理费用(万元),2263,1490,692,2827,2350,2962,1289,6437,4952,3012,1457,5219,4507,2121,4721,1111,4331,3920,3071,
财务费用(万元),-4517,-2843,-573,-2981,-1559,-822,1191,1255,997,475,94,-1164,-419,-279,-991,-211,-584,230,-311,
资产减值损失(万元),,,-50,-66,-266,-295,-144,166,268,72,-88,459,454,270,-752,-769,28,892,4003,
公允价值变动收益(万元),-335,226,441,-918,-1044,-160,,,,,,-18,-18,-18,3,149,-63,26,-24,
投资收益(万元),108,34,1,3479,3714,2083,557,682,432,285,119,899,694,567,646,196,499,579,190,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),16180,9335,3600,21952,15036,10016,3290,23796,16198,10242,3841,22157,13551,9565,12901,3009,11081,5846,3756,
营业外收入(万元),1,,0,697,672,670,18,320,13,10,110,998,755,616,293,13,503,302,200,
营业外支出(万元),5,5,5,60,57,56,6,57,57,52,1,67,57,39,85,28,45,35,44,
非流动资产处置损失(万元),,,,,,,,,2,1,1,35,29,,48,,5,,,
利润总额(万元),16175,9330,3595,22589,15651,10630,3302,24059,16155,10201,3950,23089,14249,10142,13109,2994,11538,6113,3913,
所得税费用(万元),2276,1310,489,2995,2139,1511,437,3562,3940,2366,890,3222,2190,1452,1867,428,1560,975,502,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),13900,8020,3106,19594,13512,9119,2865,20498,12215,7834,3060,19867,12059,8690,11243,2566,9978,5138,3411,
归属于母公司所有者的净利润(万元),13903,8026,3110,19594,13512,9119,2865,20498,12215,7834,3060,19867,12059,8690,11272,2581,10011,5175,3491,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-3,-5,-4,-0,,,,,,,,,,,-29,-15,-33,-37,-80,
基本每股收益,2.09,1.2,0.47,2.94,2.03,1.37,0.43,3.78,2.44,1.57,0.61,3.97,2.41,1.74,2.25,0.52,2,1.04,0.7,
稀释每股收益,2.09,1.2,0.47,2.94,2.03,1.37,0.43,3.78,2.44,1.57,0.61,3.97,2.41,1.74,2.25,0.52,2,1.04,0.7,
