报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),19327,12492,5780,32999,27752,20700,14338,43545,29148,16334,5348,18544,12976,13208,6128,12365,8886,4097,
营业收入(万元),19327,12492,5780,32999,27752,20700,14338,43545,29148,16334,5348,18544,12976,13208,6128,12365,8886,4097,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),21737,14292,6517,29413,21845,14961,9712,31131,21433,12317,4175,14205,9708,10137,4701,8780,6068,3284,
营业成本(万元),16269,10520,4678,20689,15838,10712,7162,22401,15373,8853,2786,10095,6901,6789,2931,5366,3179,1702,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),1328,889,365,1547,1174,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),208,130,55,259,213,150,94,581,432,263,60,188,76,94,43,49,79,34,
销售费用(万元),1031,679,292,1739,1437,1160,764,2370,1463,858,303,1058,758,1006,543,1047,542,360,
管理费用(万元),1856,1333,701,2675,1858,1993,1139,4014,2768,1521,699,2309,1703,1850,960,1971,1492,899,
财务费用(万元),1045,740,412,1767,1292,899,543,1407,989,599,232,392,235,85,114,111,147,-14,
资产减值损失(万元),,,13,737,33,46,10,358,408,223,94,163,35,314,111,235,630,303,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,
投资收益(万元),-54,,,-15,-12,-10,8,100,101,91,49,65,49,7,3,13,,,
对联营企业和合营企业的投资收益(万元),-54,,,-15,-12,-10,8,100,101,91,49,65,49,3,-1,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),-2195,-1578,-570,3630,5929,5776,4622,12692,7816,4108,1269,4404,3316,3078,1430,3598,2818,813,
营业外收入(万元),78,17,14,124,23,20,0,235,166,164,,204,57,399,131,275,158,7,
营业外支出(万元),2,0,0,103,103,99,4,7,11,9,,78,28,2,,0,2,0,
非流动资产处置损失(万元),,,,,,,,,9,,,,22,,,,,,
利润总额(万元),-2119,-1561,-556,3652,5849,5697,4618,12921,7971,4263,1269,4529,3346,3474,1561,3873,2975,820,
所得税费用(万元),-571,-389,-130,251,958,883,704,1786,1125,569,198,600,464,418,156,507,440,164,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),-1548,-1172,-426,3401,4891,4813,3914,11135,6846,3694,1070,3930,2881,3056,1405,3366,2535,656,
归属于母公司所有者的净利润(万元),-1548,-1172,-426,3401,4891,4813,3914,11135,6846,3694,1070,3930,2881,3056,1405,3366,2586,742,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,-51,-86,
基本每股收益,-0.19,-0.14,-0.05,0.41,0.59,0.58,0.47,1.66,1.11,0.6,0.17,0.64,0.47,0.49,0.23,0.56,,,
稀释每股收益,-0.19,-0.14,-0.05,0.41,0.59,0.58,0.47,1.66,1.11,0.6,0.17,0.64,0.47,0.49,0.23,0.56,,,
