报告日期,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2017-12-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
营业总收入(万元),183699,114949,44485,163143,110399,71295,32433,109951,75842,36886,13762,11444,4310,9269,5607,9762,6910,
营业收入(万元),183699,114949,44485,163143,110399,71295,32433,109951,75842,36886,13762,11444,4310,9269,5607,9762,6910,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),163847,103144,39698,141814,101269,66135,30608,95636,64590,27730,11140,8931,3934,7609,5132,8505,6059,
营业成本(万元),153592,96420,36565,126669,90934,59319,27057,82094,55179,22504,9291,5073,2210,4740,3102,5495,3418,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),143,87,33,229,92,60,30,351,186,80,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),422,295,121,560,336,258,146,797,1084,518,120,175,45,189,109,442,502,
销售费用(万元),7351,4661,2236,10689,7606,4907,2379,8925,5452,2485,835,1540,706,1207,938,1140,972,
管理费用(万元),2457,1567,739,3333,2128,1463,776,3099,2108,1772,825,2004,902,1317,868,1251,1092,
财务费用(万元),-118,114,69,335,173,127,55,223,243,147,43,110,71,165,126,165,67,
资产减值损失(万元),,,,,,,,147,338,224,27,28,-0,-9,-11,11,8,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),150,,,,,,,,137,45,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,137,45,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),21520,12017,4787,22873,9689,5370,1826,14798,11813,9194,2622,2513,377,1660,475,1257,852,
营业外收入(万元),0,0,0,16,0,0,0,,0,279,197,619,7,31,4,63,66,
营业外支出(万元),46,46,25,51,1,1,,54,1,1,5,46,4,32,37,40,31,
非流动资产处置损失(万元),,,,,,,,,,,,1,,,5,,0,
利润总额(万元),21474,11971,4762,22838,9688,5369,1826,14744,11812,9472,2815,3086,380,1659,441,1280,887,
所得税费用(万元),3207,1699,720,3476,1451,859,298,2341,2036,2217,677,638,96,400,99,690,414,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),18267,10272,4042,19362,8237,4510,1528,12403,9776,7255,2138,2448,284,1259,342,590,473,
归属于母公司所有者的净利润(万元),18267,10272,4042,19362,8237,4510,1528,12403,9776,7255,2138,2448,284,1259,342,590,473,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
基本每股收益,3.07,1.88,0.78,3.74,1.59,0.87,0.29,2.39,1.89,1.4,0.41,0.68,0.08,0.36,0.33,0.56,0.47,
稀释每股收益,3.07,1.88,,3.74,1.59,0.87,,2.39,1.89,1.4,0.41,0.68,0.08,0.36,0.33,0.56,0.47,
