报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),123167,78142,35643,108758,79156,50690,22100,96513,66033,43554,17749,75771,54205,34875,14676,76450,92816,97148,93232,94309,
营业收入(万元),123167,78142,35643,108758,79156,50690,22100,96513,66033,43554,17749,75771,54205,34875,14676,76450,92816,97148,93232,94309,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),99902,64008,30189,98229,70228,45071,19972,89289,62463,41074,16867,65562,46841,30288,13243,64933,78500,81329,84600,88328,
营业成本(万元),81894,52133,24849,83808,61242,39302,17167,78769,55077,36044,14316,56875,40525,25865,10945,56013,69604,71307,76459,82081,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1305,795,238,1481,1133,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),731,529,283,642,554,382,175,476,310,182,62,662,434,294,160,459,467,527,351,262,
销售费用(万元),8470,6030,1923,5348,3347,2317,872,4417,2820,1778,876,3159,2011,1340,603,2900,3094,2800,2100,1863,
管理费用(万元),5956,3579,1517,5005,2848,2454,1099,4157,3021,2270,1305,4149,2895,1915,959,4280,4005,4306,3720,2783,
财务费用(万元),1546,943,501,637,64,-73,177,670,568,224,109,-342,185,79,212,387,844,1395,1616,1229,
资产减值损失(万元),,,877,1307,1041,689,481,799,667,577,199,1058,791,793,363,895,487,994,354,110,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),13,42,47,299,299,181,87,336,250,250,,228,228,228,,179,183,200,-630,0,
对联营企业和合营企业的投资收益(万元),-34,,,,,,,,,,,,,,,,,-8,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),22584,13051,5631,11121,9327,5847,2224,7911,3820,2793,882,10438,7592,4816,1433,11696,14499,16019,8002,5981,
营业外收入(万元),79,28,13,47,31,31,9,34,195,3,21,252,138,80,8,431,1949,1483,718,187,
营业外支出(万元),406,131,17,251,31,25,3,328,314,145,10,172,119,75,57,142,252,567,136,138,
非流动资产处置损失(万元),,,,,,,,,157,35,,92,46,45,41,33,23,413,22,0,
利润总额(万元),22257,12948,5627,10917,9326,5853,2229,7617,3701,2651,893,10518,7612,4821,1384,11985,16195,16935,8584,6030,
所得税费用(万元),4816,2657,1244,2883,2205,1612,620,1905,722,476,158,2608,1783,927,261,2883,4028,4291,2450,1631,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),17442,10291,4383,8034,7121,4241,1609,5712,2979,2175,735,7910,5829,3894,1124,9101,12168,12644,6135,4399,
归属于母公司所有者的净利润(万元),17775,10469,4460,8192,7217,4298,1636,5712,2979,2175,735,7910,5829,3894,1124,9101,12168,12644,6135,4399,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-334,-178,-77,-158,-97,-57,-27,1,,,,,,,,,,,,,
基本每股收益,0.61,0.24,0.23,0.65,0.57,0.34,0.13,0.45,0.23,0.17,0.08,1.16,0.86,0.57,0.17,1.34,1.79,1.86,0.9,0.65,
稀释每股收益,0.61,0.24,0.23,0.65,0.57,0.34,0.13,0.45,0.23,0.17,0.08,1.16,0.86,0.57,0.17,1.34,1.79,1.86,0.9,0.65,
