报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),34554,22303,12041,51345,38393,24842,11852,41114,24447,15200,7106,34392,24019,15272,6609,33576,35240,33893,25812,
营业收入(万元),34554,22303,12041,51345,38393,24842,11852,41114,24447,15200,7106,34392,24019,15272,6609,33576,35240,33893,25812,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),34550,22546,11460,50442,36148,23205,10999,37749,21293,12863,6047,28694,20185,12747,5653,28085,29889,29660,23212,
营业成本(万元),21852,14520,7758,35285,26191,17013,8052,28182,15764,9330,4504,22688,15909,9912,4305,22711,23880,24348,19380,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2271,1487,727,3027,1790,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),229,145,96,371,187,135,44,499,308,178,92,351,222,134,59,285,237,228,144,
销售费用(万元),2531,1403,651,3191,2024,1308,534,2566,1692,1131,470,2267,1670,1143,480,2063,2568,2033,1368,
管理费用(万元),5792,3793,1937,6621,4948,4150,1933,5714,3270,2053,881,3236,2298,1534,790,3039,3200,3005,2342,
财务费用(万元),1875,1199,509,1594,1019,549,359,234,176,97,79,-7,6,4,8,-52,-35,-28,-23,
资产减值损失(万元),,,-218,354,-12,49,77,553,83,74,22,158,80,19,11,39,38,74,2,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),-244,35,-288,16,86,-11,,9,,,,,,,,,-67,,,
对联营企业和合营企业的投资收益(万元),-244,35,-288,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),201,246,324,2416,3367,1926,975,4359,3305,2337,1059,5699,3834,2525,955,5491,5284,4233,2600,
营业外收入(万元),143,137,55,75,38,35,0,139,101,91,9,840,241,189,6,318,219,158,152,
营业外支出(万元),49,26,5,26,30,25,8,56,58,35,30,128,68,0,,3,10,20,4,
非流动资产处置损失(万元),,,,,,,,,,5,7,8,7,,,,10,4,,
利润总额(万元),295,357,374,2466,3375,1937,967,4441,3347,2393,1038,6410,4007,2714,961,5805,5493,4372,2749,
所得税费用(万元),-584,-310,-109,-310,1,43,-49,472,425,306,168,949,557,389,153,878,762,665,411,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),879,668,483,2776,3373,1894,1017,3970,2922,2087,870,5461,3449,2324,808,4927,4731,3707,2337,
归属于母公司所有者的净利润(万元),1208,856,556,996,1385,914,575,3353,2800,2014,842,5281,3350,2261,770,4773,4442,3601,2295,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-330,-189,-73,1780,1988,980,441,617,122,73,28,180,100,63,38,154,289,106,42,
基本每股收益,0.05,0.04,0.02,0.04,0.06,0.04,0.05,0.31,0.27,0.21,0.09,0.59,0.37,0.25,0.09,0.53,0.49,,,
稀释每股收益,0.03,0.03,0.02,0.04,0.03,0.03,0.04,0.31,0.27,0.21,0.09,0.59,0.37,0.25,0.09,0.53,0.49,,,
