报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),140626,89424,37974,179523,119654,79822,30022,170696,113093,75010,26516,161682,106530,74794,26046,139594,128550,121978,104006,
营业收入(万元),140626,89424,37974,179523,119654,79822,30022,170696,113093,75010,26516,161682,106530,74794,26046,139594,128550,121978,104006,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),119348,76675,31445,155768,102052,68442,25581,146329,96604,63337,22111,138984,91301,63766,21883,121985,113426,107576,92598,
营业成本(万元),94313,61102,25238,122664,80452,54688,19872,119655,78890,52721,18174,112091,75643,54847,16903,92671,83663,79844,69249,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),5783,4258,2604,6995,5056,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1283,892,377,1663,1014,722,377,1424,788,576,162,2987,-943,-1102,978,4021,3020,3529,2901,
销售费用(万元),7172,4642,2471,9593,6778,4236,2676,8832,6182,3991,2333,7617,4943,2989,1924,6884,7287,6876,6661,
管理费用(万元),9171,5138,1930,10966,7679,8178,3222,14297,11011,7629,3285,13912,10509,7065,3137,15380,14703,14513,12896,
财务费用(万元),1626,643,33,-27,-53,-309,-94,-190,-131,-134,5,589,514,311,259,1311,934,917,567,
资产减值损失(万元),,,,3914,1126,928,-472,2310,-137,-1446,-1849,1787,635,-344,-1317,1716,3819,1897,324,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,13,
投资收益(万元),718,249,19,283,168,49,35,604,267,2,2,12,6,17,,15,15,,-18,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),21345,13628,6595,25288,18332,11797,4553,25820,17331,11675,4407,22710,15236,11044,4162,17624,15139,14402,11403,
营业外收入(万元),40,28,15,1631,203,191,63,1263,1264,1158,13,1090,492,117,2,1131,1176,1140,1338,
营业外支出(万元),133,140,47,92,47,33,12,47,46,45,21,122,106,43,23,41,50,489,126,
非流动资产处置损失(万元),,,,,,,,,18,18,,5,0,,,2,17,,,
利润总额(万元),21252,13515,6563,26828,18488,11955,4603,27036,18548,12787,4399,23678,15622,11118,4141,18714,16264,15053,12615,
所得税费用(万元),2914,1772,837,3854,2886,1919,701,4135,2725,1953,724,3603,2477,1720,634,2679,2583,2378,1699,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),18338,11743,5726,22974,15602,10036,3903,22901,15823,10834,3675,20076,13145,9398,3507,16034,13682,12675,10916,
归属于母公司所有者的净利润(万元),18383,11777,5729,22998,15618,10053,3906,22911,15827,10836,3677,20075,13145,9398,3507,16034,13682,12675,10916,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-46,-33,-3,-25,-16,-17,-4,-10,-4,-2,-2,1,,,,,,,,
基本每股收益,0.46,0.29,0.14,0.57,0.39,0.25,0.1,0.6,0.42,0.3,0.11,0.57,0.38,0.27,0.1,0.46,0.39,0.36,,
稀释每股收益,0.46,0.29,0.14,0.57,0.39,0.25,0.1,0.6,0.42,0.3,0.11,0.57,0.38,0.27,0.1,0.46,0.39,0.36,,
