报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),6931,2390,1005,20511,4622,3079,469,22429,14559,7578,2745,20770,11266,6240,1670,18369,8344,17986,1551,17299,14223,11479,
营业收入(万元),6931,2390,1005,20511,4622,3079,469,22429,14559,7578,2745,20770,11266,6240,1670,18369,8344,17986,1551,17299,14223,11479,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),10724,5408,2573,21707,9054,5856,2365,22418,15381,8657,3489,17578,10618,6005,2049,15755,8513,15584,2073,14444,11488,9971,
营业成本(万元),4495,1310,559,12128,3013,2164,240,14603,10244,5184,1871,11850,6212,2995,635,9178,4334,9512,698,9041,6635,5660,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1640,990,476,2614,1412,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),61,33,17,264,71,44,16,216,134,62,16,224,88,54,25,263,102,251,4,168,240,248,
销售费用(万元),3381,2284,1361,4425,3404,2354,1444,3268,2414,1595,764,2508,1875,1287,688,2982,2300,2644,663,2534,2199,1697,
管理费用(万元),1213,859,475,1449,1092,1718,969,3425,2615,1898,866,2796,2184,1543,827,2849,1993,2654,785,2555,2308,2276,
财务费用(万元),-66,-68,-30,-123,-86,-61,-26,-239,-200,-157,-70,-140,-83,-65,-32,-212,-169,-201,-64,-221,-134,-42,
资产减值损失(万元),,,-286,950,147,-363,-279,1146,175,74,42,340,342,191,-94,694,-47,725,-13,367,240,132,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),125,101,45,982,600,380,313,1015,612,124,42,,,,0,,,,,,,32,
对联营企业和合营企业的投资收益(万元),109,85,29,820,479,320,253,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),-2817,-1841,-1235,1675,-3188,-1913,-1494,3440,308,-954,-701,3192,648,235,-379,2614,-170,2402,-522,2855,2736,1540,
营业外收入(万元),15,15,6,10,4,4,0,155,867,1109,221,1782,1044,632,59,1827,936,1637,85,1380,1531,1006,
营业外支出(万元),,,,,,,,,2,0,,9,,,,22,,21,0,17,21,15,
非流动资产处置损失(万元),,,,,,,,,2,0,,9,,,,22,,21,0,17,1,,
利润总额(万元),-2802,-1826,-1228,1685,-3184,-1910,-1494,3595,1173,154,-480,4965,1691,866,-320,4420,766,4018,-437,4217,4246,2531,
所得税费用(万元),131,189,87,-135,42,124,51,40,55,35,15,608,133,69,14,610,97,516,25,608,733,477,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),-2933,-2015,-1315,1820,-3226,-2034,-1545,3556,1118,119,-495,4358,1559,797,-334,3810,669,3502,-462,3609,3514,2054,
归属于母公司所有者的净利润(万元),-2913,-1876,-1257,1794,-3128,-1983,-1502,3585,1127,120,-495,4358,1559,797,-334,3810,669,3502,-462,3609,3514,2054,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-20,-139,-58,26,-98,-51,-43,-29,-9,-1,,,,,,,,,,,,,
基本每股收益,-0.52,-0.34,-0.23,0.32,-0.56,-0.36,-0.27,0.64,0.2,0.02,-0.09,0.99,0.37,0.19,-0.08,0.91,0.16,0.84,-0.11,0.87,0.84,0.53,
稀释每股收益,-0.52,-0.34,-0.23,0.32,-0.56,-0.36,-0.27,0.64,0.2,0.02,-0.09,0.99,,0.19,-0.08,0.91,,0.84,-0.11,0.87,0.84,0.53,
