报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),14850,6832,2814,23142,12576,4832,1560,20421,12785,6436,2077,20080,12575,4477,641,20978,21103,6855,16000,14096,11556,
营业收入(万元),14850,6832,2814,23142,12576,4832,1560,20421,12785,6436,2077,20080,12575,4477,641,20978,21103,6855,16000,14096,11556,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),13963,7125,3066,19626,11356,5001,1852,17020,10950,6428,2486,15940,10340,4973,1363,16669,16867,5874,12966,12307,9571,
营业成本(万元),10190,4519,2002,14131,8124,2995,988,12131,7893,4523,1507,10646,6724,2771,382,11634,12125,3891,8308,7907,6658,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1085,754,369,1364,898,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),75,47,28,205,83,53,15,199,105,33,17,192,87,0,0,209,190,22,200,183,145,
销售费用(万元),2136,1478,643,2533,1476,940,430,2338,1504,998,535,2541,1707,1198,584,2716,2529,992,2481,2272,1608,
管理费用(万元),617,437,200,918,701,1065,502,2163,1509,977,478,2025,1400,911,465,1977,2012,813,1967,1890,1066,
财务费用(万元),-140,-110,-53,-212,-174,-120,-35,-133,-100,-62,-7,-26,-20,-16,-11,-76,-68,-6,-34,40,18,
资产减值损失(万元),,,-122,686,249,67,-48,321,39,-41,-43,562,441,110,-56,209,79,162,45,14,78,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),188,114,105,354,256,173,113,170,,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1378,151,-23,4067,1483,5,-179,3638,1835,8,-409,4140,2235,-496,-722,4309,4237,981,3034,1790,1985,
营业外收入(万元),4,4,0,211,210,209,-1,252,2,2,0,514,367,367,65,191,164,79,213,571,38,
营业外支出(万元),38,9,0,8,8,1,0,1,1,1,,1,1,0,0,12,0,0,2,6,43,
非流动资产处置损失(万元),,,,,,,,,,1,,,,0,,,,,,,,
利润总额(万元),1344,146,-23,4270,1684,212,-180,3889,1836,9,-409,4653,2601,-130,-658,4487,4401,1060,3245,2355,1979,
所得税费用(万元),81,-99,19,593,107,-27,7,564,241,-41,6,645,338,-79,9,633,699,142,500,368,336,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),1264,245,-42,3677,1577,239,-188,3325,1595,50,-415,4008,2263,-51,-667,3854,3702,918,2745,1986,1644,
归属于母公司所有者的净利润(万元),1264,245,-42,3677,1577,239,-188,3325,1595,50,-415,4008,2263,-51,-667,3854,3702,918,2745,1986,1644,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.1,0.02,-0,0.29,0.12,0.02,-0.02,0.44,0.2,0.01,-0.05,0.67,0.38,-0.01,-0.08,0.64,0.62,0.25,0.46,0.54,0.51,
稀释每股收益,0.1,0.02,-0,0.29,0.12,0.02,-0.02,0.44,0.2,0.01,-0.05,0.67,0.38,-0.01,-0.08,0.64,0.62,0.25,0.46,0.54,0.51,
