报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),96359,63715,32629,123324,92006,59245,31132,115070,88481,59629,32895,116830,90401,120185,58230,105455,102841,99328,
营业收入(万元),96359,63715,32629,123324,92006,59245,31132,115070,88481,59629,32895,116830,90401,120185,58230,105455,102841,99328,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),87625,58221,28622,108663,79171,50539,24949,96956,72927,48945,25550,101194,76507,104960,50114,92468,90807,89465,
营业成本(万元),77087,51079,25128,93001,67999,43515,21632,84897,64035,43017,22438,89136,66804,91695,44660,83185,81382,81266,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),1571,1045,530,1837,1031,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),600,405,214,666,446,341,119,582,395,298,164,871,737,1358,625,1044,1059,1214,
销售费用(万元),2201,1526,859,3003,2079,1487,768,2438,1911,1273,582,2262,1771,2164,859,1573,1656,1583,
管理费用(万元),6366,4323,2186,10200,7776,5354,2608,9967,7308,4812,2533,9721,7786,9415,3920,7231,7792,5894,
财务费用(万元),-199,-158,-77,-264,-164,-160,-184,-932,-720,-448,-174,-612,-702,96,-171,-509,-1058,-583,
资产减值损失(万元),,,,221,4,-0,5,6,-2,-8,7,-184,111,232,221,-56,-24,90,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,
投资收益(万元),1061,675,428,2690,2138,1442,731,63,53,42,28,51,34,8,,,,12,
对联营企业和合营企业的投资收益(万元),150,175,25,69,52,35,21,63,53,42,28,51,34,8,,,,14,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),10513,6630,4481,17620,15199,10236,6960,18346,15724,10726,7374,15687,13928,15233,8116,12987,12034,9875,
营业外收入(万元),463,396,359,1316,1362,1278,55,392,310,165,90,1914,1616,1057,107,1432,682,673,
营业外支出(万元),13,6,2,39,12,11,6,51,9,6,3,94,61,40,7,35,97,21,
非流动资产处置损失(万元),,,,,,,,,9,5,,14,14,8,3,10,16,4,
利润总额(万元),10962,7020,4838,18898,16549,11503,7009,18687,16025,10885,7461,17507,15483,16250,8216,14384,12619,10527,
所得税费用(万元),2047,1223,1029,4732,4032,2895,1814,4880,4047,2773,1948,4465,3989,4336,2236,3856,3283,2758,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),8915,5797,3809,14166,12516,8608,5195,13807,11978,8113,5513,13042,11494,11914,5980,10528,9336,7769,
归属于母公司所有者的净利润(万元),9023,5941,3877,14276,12563,8668,5229,13889,11978,8115,5513,13042,11494,11914,5980,10528,9336,7769,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-108,-145,-68,-110,-46,-60,-34,-82,-0,-3,,,,,,,,,
基本每股收益,0.24,0.16,0.11,0.39,0.34,0.24,0.14,0.46,0.43,0.29,0.2,0.47,0.42,0.47,0.26,0.45,0.43,0.42,
稀释每股收益,0.24,0.16,0.11,0.39,0.34,0.24,0.14,0.46,0.43,0.29,0.2,0.47,0.42,0.47,0.26,0.45,0.43,0.42,
