报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),29339,18297,8775,39242,28516,17961,10079,39516,31241,18176,8071,38744,27267,37572,17976,38389,36804,29476,
营业收入(万元),29339,18297,8775,39242,28516,17961,10079,39516,31241,18176,8071,38744,27267,37572,17976,38389,36804,29476,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),24992,15762,7602,36353,25876,16039,9133,33752,26134,15655,7128,31752,22457,30644,14898,33439,32611,26354,
营业成本(万元),18278,11549,5648,27934,20290,12779,7319,25714,19949,11556,5237,22856,15618,22288,10924,25144,25027,20292,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),1254,814,400,1540,1150,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),312,219,75,407,271,153,85,459,356,208,71,447,243,333,128,274,227,197,
销售费用(万元),2725,1683,812,2836,1847,1196,638,2628,1965,1405,855,2854,2133,2629,1267,2277,2013,1470,
管理费用(万元),2327,1420,630,3091,2163,2168,1027,4326,3117,2128,906,4548,3507,4319,2090,4423,4038,3264,
财务费用(万元),96,76,37,100,71,-261,11,349,320,216,92,428,341,788,430,1036,857,847,
资产减值损失(万元),,,0,445,84,4,53,276,427,142,-34,619,616,286,58,286,449,284,
公允价值变动收益(万元),,,,,,,,,,,,,,-1,,19,4,1,
投资收益(万元),392,284,95,730,486,,,,,,,,,64,61,0,,3,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),4773,2848,1420,3764,3224,1987,979,5907,5204,2586,943,6992,4810,6991,3140,4970,4197,3126,
营业外收入(万元),5,1,0,4,13,1,0,545,70,32,34,402,223,207,68,1955,1416,611,
营业外支出(万元),7,6,3,20,10,9,3,16,14,14,11,75,38,61,38,97,124,36,
非流动资产处置损失(万元),,,,,,,,,,,,5,,1,0,52,49,1,
利润总额(万元),4771,2843,1417,3748,3227,1978,976,6436,5260,2604,967,7319,4995,7137,3169,6828,5489,3702,
所得税费用(万元),734,411,226,468,371,266,148,932,793,426,168,1214,892,776,196,1242,779,412,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),4037,2432,1191,3280,2856,1712,828,5503,4467,2177,799,6105,4104,6361,2973,5586,4710,3289,
归属于母公司所有者的净利润(万元),4037,2432,1191,3280,2856,1712,828,5503,4467,2177,799,6105,4104,6361,2973,5586,4710,3289,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,
基本每股收益,0.28,0.17,0.08,0.23,0.24,0.16,0.08,0.68,0.58,0.28,0.1,0.79,0.53,0.83,0.39,0.73,0.61,0.43,
稀释每股收益,0.28,0.17,0.08,0.23,0.24,0.16,0.08,0.68,0.58,0.28,0.1,0.79,0.53,0.83,0.39,0.73,0.61,0.43,
