报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),71994,43480,17003,80027,61105,37046,14308,67748,50629,32360,14656,65435,46044,51184,22822,48853,42008,36413,
营业收入(万元),71994,43480,17003,80027,61105,37046,14308,67748,50629,32360,14656,65435,46044,51184,22822,48853,42008,36413,
利息收入(万元),,,,0,,,,0,,,,,,,,,,,
已赚保费(万元),,,,0,,,,0,,,,,,,,,,,
手续费及佣金收入(万元),,,,0,,,,0,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),61960,38222,16403,72224,54020,33951,14535,62308,46335,29634,12765,57453,40692,47543,21475,45761,39832,34224,
营业成本(万元),46624,27600,10819,55005,42213,26238,10180,46380,34439,21679,9545,43924,30833,36475,16241,36540,31243,26364,
利息支出(万元),,,,0,,,,0,,,,,,,,,,,
手续费及佣金支出(万元),,,,0,,,,0,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),3261,2259,1160,5419,2821,,,,,,,,,,,,,,
退保金(万元),,,,0,,,,0,,,,,,,,,,,
赔付支出净额(万元),,,,0,,,,0,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,0,,,,0,,,,,,,,,,,
保单红利支出(万元),,,,0,,,,0,,,,,,,,,,,
分保费用(万元),,,,0,,,,0,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),544,357,185,830,572,334,197,866,697,462,310,770,390,447,290,287,313,345,
销售费用(万元),4925,3132,1348,5375,3926,2470,1081,3706,2722,1873,767,4080,2895,3433,1549,2738,2245,2143,
管理费用(万元),7225,4569,2035,5939,5212,4772,2194,8635,6334,4115,1960,8826,6388,6833,3167,5138,4726,4562,
财务费用(万元),-618,305,840,-905,-1133,-131,861,1661,1302,730,291,-386,251,0,268,960,1240,646,
资产减值损失(万元),,,16,563,409,269,23,1060,841,776,-108,238,-65,355,-40,97,64,164,
公允价值变动收益(万元),,,,0,54,9,,0,,,,,117,-9,242,-604,444,-25,
投资收益(万元),556,420,252,850,769,558,286,167,,,-0,-106,-229,-73,18,102,489,83,
对联营企业和合营企业的投资收益(万元),,,,0,,,,0,,,,,,,,,,,
汇兑收益(万元),,,,0,,,,0,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),10481,5559,868,8876,7925,3672,70,5842,4294,2726,1891,7876,5241,3560,1608,2591,3109,2248,
营业外收入(万元),1062,319,249,771,651,287,174,1832,770,250,246,984,566,838,235,671,658,435,
营业外支出(万元),48,16,14,172,40,25,17,50,52,48,13,89,121,90,37,81,37,68,
非流动资产处置损失(万元),,,,,,,,,9,7,,50,24,60,9,37,8,6,
利润总额(万元),11495,5862,1103,9475,8536,3934,227,7623,5011,2928,2124,8772,5686,4308,1805,3181,3730,2615,
所得税费用(万元),1979,995,232,1290,2138,958,60,1615,1086,535,395,1313,995,674,352,397,437,278,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),9516,4867,870,8186,6398,2976,168,6008,3925,2393,1730,7459,4691,3634,1453,2784,3293,2337,
归属于母公司所有者的净利润(万元),9559,4888,893,8326,6446,2980,176,6053,3953,2411,1740,7558,4765,3632,1455,2785,3293,2337,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-44,-20,-22,-140,-48,-4,-9,-44,-28,-18,-10,-99,-74,2,-2,-1,-0,,
基本每股收益,0.53,0.27,0.07,0.69,0.54,0.25,0.02,0.93,0.66,0.4,0.29,1.26,0.79,0.61,0.24,0.46,,,
稀释每股收益,0.53,0.27,0.07,0.69,0.54,0.25,0.02,0.93,0.66,0.4,0.29,1.26,0.79,0.61,0.24,0.46,,,
