报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),109876,76223,35060,185298,148378,101031,45619,190942,149374,97843,44584,155873,112414,72400,30470,126554,57247,110691,96460,74644,
营业收入(万元),109876,76223,35060,185298,148378,101031,45619,190942,149374,97843,44584,155873,112414,72400,30470,126554,57247,110691,96460,74644,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),108326,74176,34353,176215,138714,92805,41497,176623,135544,88342,40158,145982,104898,67776,29011,121867,54668,106014,91805,71415,
营业成本(万元),92172,63407,28874,151762,119956,80470,36365,155301,119988,77771,35293,127293,91959,58944,25304,106191,47599,93126,79826,61126,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3763,2410,1192,4831,3329,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),435,349,199,821,716,551,188,668,526,431,198,509,362,186,64,264,116,230,187,151,
销售费用(万元),6679,4490,2174,10372,7869,5140,2450,9986,7049,4764,2240,8331,5849,3922,1792,6752,3147,5960,5253,4262,
管理费用(万元),4323,2936,1315,6060,4431,5058,2267,9777,6530,4033,1727,7517,5306,3734,1594,6704,2966,5463,5438,5325,
财务费用(万元),955,584,266,1432,1132,533,-413,-141,244,434,236,1393,671,463,85,1162,351,611,319,204,
资产减值损失(万元),,,262,937,1282,1052,641,1032,1208,909,464,938,751,526,172,793,488,623,783,347,
公允价值变动收益(万元),66,135,89,,,,,,,,,,,,,,,,,95,
投资收益(万元),1113,666,328,1479,1106,708,290,422,178,65,-0,-1,-1,0,-1,58,54,,,-34,
对联营企业和合营企业的投资收益(万元),142,66,16,29,23,1,26,97,59,65,-0,-1,-1,0,-1,58,54,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),3303,3017,1238,13281,12223,9466,4687,17099,15557,9864,4426,9890,7515,4624,1458,4745,2634,4678,4655,3289,
营业外收入(万元),95,15,3,13,14,5,3,36,227,159,422,1199,549,375,118,844,336,748,576,506,
营业外支出(万元),17,9,2,133,61,37,7,47,39,4,1,10,7,6,2,32,7,28,22,51,
非流动资产处置损失(万元),,,,,,,,,5,2,1,4,3,2,2,16,0,3,3,0,
利润总额(万元),3381,3023,1239,13161,12175,9435,4683,17089,15745,10019,4847,11079,8057,4993,1574,5557,2964,5398,5209,3744,
所得税费用(万元),-55,129,-11,1960,1806,1541,796,2963,2731,1682,767,1897,1443,944,371,944,463,866,947,557,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),3435,2894,1250,11200,10369,7893,3886,14125,13014,8337,4080,9182,6613,4049,1203,4613,2501,4532,4262,3187,
归属于母公司所有者的净利润(万元),3626,3012,1303,11353,10441,7880,3899,14132,13054,8370,4089,9342,6748,4212,1330,4844,2615,4565,4262,3187,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,2404,
少数股东损益(万元),-191,-118,-52,-152,-72,13,-12,-7,-40,-33,-9,-160,-135,-163,-127,-231,-115,-33,,,
基本每股收益,0.18,0.15,0.09,0.79,0.73,0.55,0.38,1.57,1.53,1.09,0.53,1.21,0.88,0.55,0.17,0.63,0.34,0.61,0.65,,
稀释每股收益,0.18,0.15,0.09,0.79,0.73,0.55,0.38,1.57,1.53,1.09,0.53,1.21,0.88,0.55,0.17,0.63,0.34,0.61,0.65,,
