报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),92510,52622,18494,108205,74568,42804,15080,91501,59169,33858,11970,67620,41603,22998,5888,57893,18725,52039,46766,27871,
营业收入(万元),92510,52622,18494,108205,74568,42804,15080,91501,59169,33858,11970,67620,41603,22998,5888,57893,18725,52039,46766,27871,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),81148,47966,19229,97324,67051,40748,15643,81841,53900,32089,12124,59554,38418,22878,6545,51530,17710,47052,41467,25261,
营业成本(万元),52521,30206,11157,67741,46971,27949,10143,57674,37222,21596,8237,44143,28152,16329,4041,39525,13349,34259,31663,18505,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2716,1719,745,3674,2476,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),784,439,155,1065,725,460,155,908,604,367,121,620,332,161,19,459,137,334,334,162,
销售费用(万元),21264,13241,6018,18499,12807,8231,3700,14763,10791,6852,2392,8731,5784,3628,1529,5944,2010,6747,6248,4078,
管理费用(万元),3835,2351,1188,5919,3868,4064,1655,8004,5248,3290,1344,5967,4188,2814,996,5106,1691,5000,2903,2365,
财务费用(万元),28,11,-2,8,-7,-11,-3,10,2,5,3,40,33,28,15,364,256,530,198,111,
资产减值损失(万元),,,-32,418,211,54,-7,482,33,-21,27,54,-70,-81,-54,132,267,182,121,40,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,1,
投资收益(万元),385,212,112,634,383,273,169,455,22,1,1,33,6,,,66,16,17,,1,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),12639,5911,-586,12150,7940,2352,-383,10146,5381,1807,-153,8099,3190,120,-657,6429,1031,5004,5300,2613,
营业外收入(万元),19,13,677,191,323,149,6,368,241,157,42,195,101,62,43,323,17,425,32,155,
营业外支出(万元),120,24,12,133,36,26,13,81,349,174,5,222,68,51,0,155,27,115,61,80,
非流动资产处置损失(万元),,,,,,,,,59,4,4,45,45,,,23,20,14,54,12,
利润总额(万元),12538,5900,79,12208,8227,2475,-389,10434,5274,1790,-116,8072,3223,131,-613,6597,1021,5314,5271,2688,
所得税费用(万元),2704,1338,16,2025,1539,485,,2067,1237,560,69,1206,533,62,17,952,310,1572,1250,315,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),9835,4562,63,10183,6688,1990,-389,8367,4037,1230,-185,6867,2689,69,-630,5645,710,3743,4021,2373,
归属于母公司所有者的净利润(万元),9835,4562,63,10183,6688,1990,-389,8377,4046,1239,-176,6874,2689,69,-630,5645,710,3743,4021,2373,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,-9,-9,-9,-9,-7,,,,,,,,,
基本每股收益,0.43,0.2,0,0.45,0.3,0.09,-0.02,0.6,0.3,0.1,-0.01,0.57,0.22,0.01,-0.05,0.47,0.06,,,,
稀释每股收益,0.43,0.2,0,0.45,0.3,0.09,-0.02,0.6,0.3,0.1,-0.01,0.57,0.22,0.01,-0.06,0.47,0.06,,,,
