报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),32805,19497,6518,34283,20575,11293,3539,23955,15964,12623,2447,30807,25974,16645,3438,45430,25437,51130,36715,20226,15607,
营业收入(万元),32805,19497,6518,34283,20575,11293,3539,23955,15964,12623,2447,30807,25974,16645,3438,45430,25437,51130,36715,20226,15607,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),32160,18846,6154,48319,20068,10598,3984,23139,15407,12457,3219,26078,21629,13092,3848,38186,21095,43345,29829,14959,11674,
营业成本(万元),28002,16227,4996,25099,15422,7168,3084,17052,12168,10228,2139,20191,16556,9630,2383,29625,15781,34564,25160,12142,10089,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1146,725,346,1647,963,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),90,63,14,261,152,79,16,245,182,164,10,222,160,69,10,374,230,344,197,143,61,
销售费用(万元),798,493,189,1448,982,672,142,930,473,289,155,860,575,281,92,778,612,572,1012,416,264,
管理费用(万元),1807,1159,542,3048,1421,1562,713,3230,2266,1547,750,3459,2658,1674,769,3678,2745,3552,2771,1884,1002,
财务费用(万元),318,179,67,107,56,44,29,-110,-301,-204,-51,259,267,182,95,301,228,177,-129,34,-8,
资产减值损失(万元),,,,16709,1072,1072,,1791,618,433,216,1088,1413,1256,499,3431,1519,4135,819,340,267,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),86,48,,276,152,96,,363,,,,,,,,,,,391,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),436,375,364,-13496,710,832,-445,1854,557,167,-771,4729,4346,3554,-410,7244,4342,7785,7276,5267,3933,
营业外收入(万元),942,942,1,1,2,1,2,681,696,689,274,190,136,22,21,345,50,736,196,336,2,
营业外支出(万元),269,234,2,42,51,42,0,93,4,4,2,58,48,48,29,14,14,,42,47,1,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,0,0,,32,,,
利润总额(万元),1109,1083,363,-13538,660,791,-444,2442,1250,852,-500,4861,4433,3527,-417,7575,4379,8521,7430,5556,3934,
所得税费用(万元),34,35,75,-1957,111,131,,364,183,125,22,680,598,476,-26,1189,696,1268,1151,888,1012,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),1074,1048,288,-11581,549,659,-444,2077,1066,727,-522,4181,3835,3051,-391,6386,3682,7253,6279,4669,2922,
归属于母公司所有者的净利润(万元),1029,992,342,-11675,623,730,-420,1928,1037,743,-484,3859,3541,2844,-495,6073,3588,7059,6121,4605,2955,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,641,,,,175,,,183,-75,
少数股东损益(万元),45,56,-54,94,-74,-71,-24,149,29,-16,-38,322,294,207,104,313,94,194,157,63,-32,
基本每股收益,0.08,0.08,0.03,-0.96,0.05,0.06,-0.05,0.24,0.13,0.09,-0.06,0.58,0.57,0.47,-0.08,1.01,0.6,1.18,1.02,0.77,0.49,
稀释每股收益,0.08,0.08,0.03,-0.96,0.05,0.06,-0.05,0.24,0.13,0.09,-0.06,0.58,0.57,0.47,-0.08,1.01,0.6,1.18,1.02,0.77,0.49,
