报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),40533,27973,14985,52598,39369,25279,11650,43647,32368,19035,9032,38521,28547,19019,8507,38411,20073,36458,23862,28494,
营业收入(万元),40533,27973,14985,52598,39369,25279,11650,43647,32368,19035,9032,38521,28547,19019,8507,38411,20073,36458,23862,28494,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),30000,20178,10806,37616,27702,18001,8549,36672,26867,16317,7774,31081,22835,15390,7208,33502,17232,32046,21910,24097,
营业成本(万元),23025,15258,7685,29410,22226,14194,6557,29464,22256,13020,6063,25104,18410,12579,5748,28114,14919,26577,17080,19290,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2042,1603,1163,2192,1638,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),379,246,156,585,365,255,120,435,269,182,70,381,215,92,59,273,135,192,116,118,
销售费用(万元),748,521,177,979,722,483,196,868,503,304,165,788,529,329,186,753,326,766,651,777,
管理费用(万元),3966,2645,1479,4957,3170,3278,1501,5460,3587,2471,1233,4698,3417,2366,1220,4161,1752,3688,3105,3097,
财务费用(万元),-160,-95,65,-421,-369,-160,112,386,192,187,106,106,238,-10,-3,294,171,621,787,1051,
资产减值损失(万元),,,81,-85,-50,-50,63,59,61,153,138,4,25,34,-1,-93,-71,202,172,-236,
公允价值变动收益(万元),,,,,,,,,,,,394,394,394,394,-394,,,,,
投资收益(万元),272,249,112,601,459,291,,254,,,,-738,-738,-738,-738,,,,11,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),10798,7991,4282,15351,12096,7533,3108,6996,5523,2733,1258,7096,5368,3285,955,4516,2840,4412,1963,4397,
营业外收入(万元),108,85,5,801,571,429,65,548,106,24,23,347,248,219,181,613,499,441,430,208,
营业外支出(万元),27,26,6,83,23,13,12,29,54,50,13,271,127,114,23,189,90,111,78,135,
非流动资产处置损失(万元),,,,,,,,,31,31,,143,28,28,,70,,10,,,
利润总额(万元),10880,8049,4281,16069,12644,7950,3162,7514,5575,2707,1267,7172,5489,3390,1113,4939,3248,4742,2315,4470,
所得税费用(万元),1532,1104,628,2321,1923,1246,492,993,779,347,211,1145,880,529,223,764,743,1051,415,818,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),9348,6944,3653,13748,10722,6703,2670,6521,4796,2360,1056,6026,4608,2862,890,4175,2506,3691,1900,3652,
归属于母公司所有者的净利润(万元),9348,6944,3653,13748,10722,6703,2670,6521,4796,2360,1056,6026,4608,2862,890,4175,2506,3691,1900,3652,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.4,0.3,0.3,1.15,0.87,0.54,0.22,0.59,0.45,0.24,0.12,0.67,0.51,0.32,0.1,0.46,0.28,0.41,0.21,0.41,
稀释每股收益,0.4,0.29,0.3,1.13,0.87,0.54,0.22,0.59,0.45,0.24,0.12,0.67,0.51,0.32,0.1,0.46,0.28,0.41,0.21,0.41,
