报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),158283,97821,49844,146696,100365,64655,29892,118828,88297,60901,28659,108234,81594,31344,84009,77735,72325,
营业收入(万元),158283,97821,49844,146696,100365,64655,29892,118828,88297,60901,28659,108234,81594,31344,84009,77735,72325,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),105378,68840,36668,126464,89333,60787,28078,107523,76131,52222,25100,94588,70046,26066,78710,74773,70496,
营业成本(万元),72212,46910,25628,87627,64203,44446,19892,73907,53084,36616,17917,67700,50954,19336,56354,55678,52233,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),7816,4921,2291,7946,5460,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1414,1019,452,1322,886,509,223,1326,1076,676,227,1323,808,251,563,613,608,
销售费用(万元),2815,1761,887,3747,1908,1223,660,2705,1870,1319,547,2553,1876,625,2343,2200,1778,
管理费用(万元),21027,13217,6418,23842,16369,13775,6163,24490,17350,11666,5558,21521,15216,4710,17904,13924,13391,
财务费用(万元),95,1012,1076,646,158,545,1119,3329,2843,1789,850,1217,1218,740,1336,1943,2260,
资产减值损失(万元),,,-84,1334,349,289,22,1766,-92,157,,274,-26,404,211,415,225,
公允价值变动收益(万元),715,1277,1423,-1880,-2832,-496,175,134,-112,-34,-5,196,154,101,-31,-299,187,
投资收益(万元),-881,-732,-342,540,1264,1168,588,256,275,200,200,-64,-68,-62,328,-7,18,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),52179,29596,15248,19575,9720,4708,2637,11989,12330,8845,3855,13779,11633,5318,5595,2655,2035,
营业外收入(万元),60,5,2,7,13,6,17,145,699,431,2,735,562,119,652,289,2057,
营业外支出(万元),261,144,91,652,331,210,38,264,164,147,30,182,115,13,247,279,186,
非流动资产处置损失(万元),,,,,,,,,87,80,,73,28,10,95,41,25,
利润总额(万元),51977,29458,15159,18930,9402,4504,2616,11870,12866,9129,3827,14332,12080,5424,5999,2666,3906,
所得税费用(万元),7544,4051,2343,2564,1516,448,580,1851,2254,1593,713,2098,1990,945,964,252,547,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),44433,25407,12816,16366,7886,4056,2035,10018,10611,7537,3115,12234,10090,4479,5035,2414,3359,
归属于母公司所有者的净利润(万元),44433,25407,12816,16366,7886,4056,2035,10018,10611,7537,3115,12234,10090,4479,5035,2414,3359,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
基本每股收益,2.48,1.42,0.7,0.91,0.44,0.22,0.17,1.03,1.18,0.84,0.35,1.36,1.12,0.5,0.56,0.27,0.37,
稀释每股收益,2.45,1.4,0.69,0.91,0.44,0.22,0.17,1.03,1.18,0.84,0.35,1.36,1.12,0.5,0.56,0.27,0.37,
