报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),80625,54615,28479,105590,82403,53375,29886,112245,82127,52735,25220,104571,75468,49718,27383,90018,64191,42081,70295,59430,48491,41425,
营业收入(万元),80625,54615,28479,105590,82403,53375,29886,112245,82127,52735,25220,104571,75468,49718,27383,90018,64191,42081,70295,59430,48491,41425,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),73460,49484,25203,104570,74976,47952,25169,95196,67768,43227,20469,83729,57491,37742,20134,71854,49460,32187,54958,45742,37845,32256,
营业成本(万元),66698,44620,22682,88882,65771,41794,22301,81855,59480,38216,18457,71932,50107,32976,17403,58179,39578,25613,43970,36202,28858,23817,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),662,520,304,750,578,413,242,851,617,429,215,1003,546,367,206,762,573,397,642,1309,1484,1331,
销售费用(万元),1026,702,398,1946,1741,993,455,2675,1973,1124,568,1937,1339,802,410,1862,1378,811,1600,1426,1498,1472,
管理费用(万元),6425,4371,2108,11427,7668,5518,2484,10258,6491,4094,1893,8628,5737,3748,1970,10786,7619,5017,8478,6862,5717,5289,
财务费用(万元),-1352,-729,-448,-1454,-1196,-889,-771,-533,-615,-420,-325,-378,-219,-196,96,-119,-81,4,162,-172,59,190,
资产减值损失(万元),,,159,3019,414,123,459,90,-178,-216,-339,607,-20,45,49,384,394,345,105,114,230,158,
公允价值变动收益(万元),806,806,806,,,,,,,,,,,,,,,,,,,,
投资收益(万元),4176,784,492,23340,2078,395,288,11044,2521,2020,466,2304,1928,1790,590,2896,2253,1728,1830,1880,1591,1115,
对联营企业和合营企业的投资收益(万元),1320,779,386,320,324,174,239,501,889,601,163,1356,1228,1090,536,2196,1552,1028,1571,1541,1437,999,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),13497,7781,5477,27434,11338,6672,5213,30798,18394,12700,5217,23145,19905,13766,7838,21060,16984,11622,17167,15568,12237,10284,
营业外收入(万元),119,95,2,50,9,8,6,303,30,24,293,5086,1850,1116,240,2809,1291,916,3259,1407,1027,633,
营业外支出(万元),101,100,2,95,16,4,4,46,11,2,0,107,18,2,2,55,5,31,4,10,136,19,
非流动资产处置损失(万元),,,,,,,,,0,0,0,0,0,0,0,34,0,30,2,6,17,13,
利润总额(万元),13515,7777,5477,27390,11332,6676,5216,31056,18413,12722,5509,28125,21737,14880,8077,23814,18270,12507,20422,16965,13127,10898,
所得税费用(万元),1795,1168,894,4323,1477,1023,964,5646,3097,2081,824,4309,3636,2257,1385,3796,3086,2127,3261,2521,2219,1924,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),11720,6609,4583,23066,9854,5653,4252,25410,15317,10641,4685,23816,18101,12624,6692,20017,15184,10380,17161,14444,10908,8974,
归属于母公司所有者的净利润(万元),12217,6829,4615,23494,10092,5866,4264,25712,15432,10673,4762,23628,17791,12281,6513,19277,14648,10075,16140,14026,10474,8493,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,246,257,2533,4440,
少数股东损益(万元),-497,-221,-32,-428,-238,-213,-12,-303,-116,-31,-77,188,310,343,180,740,536,305,1021,418,434,482,
基本每股收益,0.33,0.18,0.12,0.63,0.27,0.16,0.11,0.69,0.41,0.29,0.13,0.75,0.6,0.44,0.23,0.69,0.52,0.36,0.58,0.5,0.37,,
稀释每股收益,0.33,0.18,0.12,0.63,0.27,0.16,0.11,0.69,0.41,0.29,0.13,0.75,0.6,0.44,0.23,0.69,0.52,0.36,0.58,0.5,0.37,,
