报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),38840,22881,9647,48690,33475,18157,6879,33776,23428,12192,5000,27312,18488,10022,3852,24776,9768,21149,19604,17568,
营业收入(万元),38840,22881,9647,48690,33475,18157,6879,33776,23428,12192,5000,27312,18488,10022,3852,24776,9768,21149,19604,17568,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),34370,20507,8949,42568,28744,16128,6232,28097,18838,10568,4534,22691,15340,8996,3799,20661,8438,17849,16362,14664,
营业成本(万元),25498,14957,6545,32467,22037,11928,4425,20951,14058,7363,3058,17096,11391,6444,2603,15568,6149,13554,12889,11819,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2042,1320,614,2228,1385,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),239,161,77,350,243,147,66,356,236,138,54,279,166,107,24,182,70,141,123,39,
销售费用(万元),4069,2446,998,4507,3007,1834,799,2790,1835,1180,589,2098,1468,906,443,2041,921,1642,1333,982,
管理费用(万元),2518,1594,820,2588,1814,2041,1020,3563,2511,1845,884,2819,2033,1341,662,2431,1143,2062,1643,1609,
财务费用(万元),4,29,51,60,17,-9,35,37,86,29,32,140,123,67,34,230,121,288,280,225,
资产减值损失(万元),,,-155,367,241,187,-114,401,112,13,-83,259,158,131,32,209,35,162,94,-11,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),290,192,84,579,465,319,145,246,117,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),4859,2848,831,6847,5249,2396,795,6058,4837,1624,465,4621,3483,1026,54,4116,1330,3300,3242,2904,
营业外收入(万元),71,1,0,184,128,128,100,70,0,7,,417,1,308,200,34,7,13,229,11,
营业外支出(万元),14,13,0,21,7,7,6,0,7,4,3,29,29,,,4,,5,3,5,
非流动资产处置损失(万元),,,,,,,,,7,4,3,,,,,1,,5,,,
利润总额(万元),4916,2836,831,7010,5370,2516,890,6128,4831,1627,463,5009,3455,1333,254,4146,1337,3308,3468,2910,
所得税费用(万元),678,411,152,1038,674,358,162,929,723,268,76,789,548,199,50,583,165,477,490,420,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),4238,2425,679,5972,4696,2158,728,5199,4108,1359,387,4219,2907,1134,203,3563,1172,2831,2978,2491,
归属于母公司所有者的净利润(万元),4129,2436,661,5735,4508,2157,778,5144,4053,1333,395,4157,2880,1129,213,3570,1183,2868,2978,2491,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),109,-12,18,237,188,1,-50,55,55,26,-8,62,26,5,-10,-7,-12,-37,,,
基本每股收益,0.39,0.23,0.06,0.53,0.42,0.28,0.12,0.89,0.72,0.25,0.08,0.88,0.61,0.24,0.04,0.79,0.26,0.64,0.66,0.55,
稀释每股收益,0.39,0.23,0.06,0.53,0.42,0.28,0.12,0.89,0.72,0.25,,0.88,0.61,0.24,,0.79,0.26,0.64,0.66,0.55,
