报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,
营业总收入(万元),264230,173892,101999,275330,203849,137532,56220,290774,228010,150286,349290,171946,500122,273999,240984,89711,43971,155039,148974,98886,50043,152319,
营业收入(万元),,,,,,,,,,,,,,,,,,,,,,,
利息收入(万元),89243,58409,26440,95000,647,49741,25765,38305,32746,26452,46014,18104,39883,20073,24332,10167,5511,34585,5887,2671,1510,21050,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),24969,12161,6756,26474,15916,7868,3911,4546,4411,277,748,458,697,340,844,393,192,894,559,365,146,499,
营业总成本(万元),172807,112801,65202,207015,144365,98914,41858,183330,145980,91392,251157,129649,251364,116815,156009,59216,26734,111959,101487,68529,36761,121972,
营业成本(万元),,,,,,,,,,,,,,,,,,,,,,,
利息支出(万元),70623,46194,21690,96047,,46994,21156,,,,,,,,,,,25451,,,,10783,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),23311,10946,6070,25908,15263,7506,3713,4148,4041,40,133,66,137,71,325,151,43,479,229,135,65,814,
营业税金及附加(万元),1645,1030,486,2171,1657,1067,463,2207,1600,1008,9222,7943,32151,16640,14392,4823,2112,9121,8187,4869,2079,9093,
销售费用(万元),148523,100539,54349,162622,118212,81052,,176926,,89622,241696,122476,212500,99418,138141,54243,24579,102219,93073,63527,34617,112078,
管理费用(万元),,,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,16313,9234,9289,-112,49,794,723,106,-837,6576,685,3151,-1,-1,139,-1,-1,,-13,
公允价值变动收益(万元),41696,38726,51417,4441,4225,-604,3298,-6144,5904,3201,-7668,3903,5911,5207,6259,8628,6069,-7011,-1738,856,2502,754,
投资收益(万元),70886,35479,693,118368,80633,55682,12455,107729,73621,48633,80448,29445,149812,104163,78723,27284,12619,65330,46818,33190,15970,36865,
对联营企业和合营企业的投资收益(万元),19264,11608,4989,18768,14921,10344,5342,19260,15268,10022,19831,8853,25270,16574,21473,10984,6335,19373,9519,5797,2708,8498,
汇兑收益(万元),175,16,-115,271,291,59,-218,-360,-273,,372,,305,,16,,,-134,,,,-2,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),12534,9748,3653,18662,14124,10600,4423,22380,16803,11944,32035,12322,25035,13230,12970,5587,1720,9603,5845,2860,857,2813,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),91423,61092,36798,68315,59483,38617,14362,107443,82031,58893,98133,42297,248758,157185,84975,30495,17237,43079,47487,30357,13282,30347,
营业外收入(万元),159,28,21,730,1069,959,9,4999,745,2275,917,543,1350,238,2193,567,173,4983,178,130,6,593,
营业外支出(万元),48,35,8,836,772,23,35,2302,92,6,5955,1049,291,61,327,117,73,475,435,416,1,82,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,,,
利润总额(万元),91534,61084,36810,68210,59780,39554,14336,110141,82684,61163,93095,41790,249818,157361,86841,30945,17337,47587,47229,30071,13287,30858,
所得税费用(万元),15847,10701,7259,9269,11541,8142,2585,18022,14907,12130,19307,8059,62772,36781,20031,7522,4369,8167,9018,7229,2616,6094,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),75687,50383,29552,58941,48239,31411,11751,92119,67777,49032,73788,33732,187046,120581,66811,23423,12968,39420,38211,22842,10670,24764,
归属于母公司所有者的净利润(万元),74405,49717,29213,58570,47935,31234,11700,91517,67274,48713,73293,33568,186613,120378,66630,23443,12974,39094,32146,18843,8821,16595,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),1282,666,339,371,304,177,51,602,503,319,494,164,433,203,180,-20,-5,326,6065,3999,1850,8169,
基本每股收益,0.24,0.16,0.09,0.21,0.17,0.11,0.04,,0.24,,,,,,,,,0.19,,0.09,0.04,0.08,
稀释每股收益,0.24,0.16,0.09,0.21,0.17,0.11,0.04,,0.24,,,,,,,,,0.19,,0.09,0.04,0.08,
