报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),349341,233552,109611,425909,294055,194739,95640,348401,243845,164146,80415,299650,209187,143942,72295,256122,183942,222020,178619,142687,122408,
营业收入(万元),349341,233552,109611,425909,294055,194739,95640,348401,243845,164146,80415,299650,209187,143942,72295,256122,183942,222020,178619,142687,122408,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),322029,214385,101935,394762,271349,178533,89350,324994,228199,152213,74924,278604,193913,131765,66799,242492,173910,205891,166251,130619,113325,
营业成本(万元),262168,174051,80719,312992,216725,142865,69864,256885,180792,120546,58341,218384,152837,104492,50922,186761,134296,161170,129009,102431,89487,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),4967,3242,1458,6838,4924,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),2916,1943,866,3559,2617,1708,1023,3327,2451,1617,905,2547,1515,1053,582,2019,1655,1599,1200,1158,804,
销售费用(万元),41837,28069,15394,57210,38293,25589,14234,49031,33694,22323,12426,42450,29475,19736,11729,40210,28533,31570,26573,20948,18217,
管理费用(万元),9575,6230,2916,11895,7973,8388,4181,15177,10883,7584,3197,14453,9658,6358,3400,12729,8804,10607,8351,5725,4426,
财务费用(万元),566,849,458,1602,953,226,44,291,301,142,153,629,402,191,99,876,647,936,511,370,175,
资产减值损失(万元),,,,666,-136,-243,5,284,78,0,-100,143,26,-65,67,-102,-24,9,607,-14,215,
公允价值变动收益(万元),,84,,,,,,,,,,,,,,,,,,0,-0,
投资收益(万元),1594,639,260,1432,1097,810,391,685,546,193,,,,,,,,,-4,0,-8,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),30048,20844,8367,33533,24688,17706,7070,25192,16887,12605,5492,21046,15274,12177,5496,13630,10032,16129,12364,12068,9075,
营业外收入(万元),877,620,41,1519,1125,1043,35,1191,1231,926,429,2246,1518,1278,776,3291,1322,1130,1622,1039,561,
营业外支出(万元),238,49,42,334,186,52,33,45,33,13,0,184,94,90,47,113,95,144,178,202,69,
非流动资产处置损失(万元),,,,,,,,,28,10,0,170,86,85,43,91,74,119,144,,,
利润总额(万元),30686,21416,8366,34717,25627,18696,7072,26339,18085,13518,5920,23108,16698,13366,6225,16808,11258,17115,13807,12905,9567,
所得税费用(万元),6868,4898,1879,7692,5983,4462,1647,6096,4174,3158,1420,5367,3963,3204,1607,3974,2769,4086,3401,3184,1912,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),23819,16518,6487,27026,19645,14235,5425,20243,13910,10360,4501,17741,12735,10162,4618,12834,8489,13029,10406,9721,7655,
归属于母公司所有者的净利润(万元),23819,16518,6487,27026,19645,14235,5425,20243,13910,10360,4501,17741,12735,10162,4618,12834,8489,13029,10406,9450,7147,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,271,508,
基本每股收益,1.07,0.76,0.3,1.25,0.91,0.66,0.25,0.98,0.68,0.52,0.25,1.09,0.79,0.63,0.29,0.79,0.52,0.8,0.64,0.58,0.45,
稀释每股收益,1.04,0.73,0.29,1.24,0.9,0.66,0.25,0.98,0.68,0.52,0.25,1.09,0.79,0.63,0.29,0.79,0.52,0.8,0.64,0.58,0.45,
