报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),312540,216369,95325,410086,306008,189330,75504,324425,242915,143288,54161,95692,55600,35974,62667,59345,21202,
营业收入(万元),312540,216369,95325,410086,306008,189330,75504,324425,242915,143288,54161,95692,55600,35974,62667,59345,21202,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),281359,197114,87404,379916,280812,173162,68728,299739,222140,129591,48022,78224,41855,26666,49757,51768,17442,
营业成本(万元),276803,193603,85535,374362,277607,170891,67270,293835,218253,127100,46818,74613,39265,24954,45480,48266,13991,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),832,533,240,1531,834,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1368,986,350,1281,933,584,76,879,769,458,93,252,195,32,78,70,168,
销售费用(万元),281,197,98,411,236,203,101,363,194,104,29,343,282,195,330,618,499,
管理费用(万元),3008,2101,992,3717,2431,1970,987,4283,2680,1805,1070,3427,2292,1540,3257,2910,2483,
财务费用(万元),-933,-306,184,-1519,-1269,-490,314,277,190,92,12,-264,-65,-41,-63,-66,305,
资产减值损失(万元),,,6,132,41,4,-19,101,54,32,,-146,-114,-14,675,-31,-3,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),1825,1520,545,2426,1639,736,125,130,19,18,5,123,88,69,56,237,154,
对联营企业和合营企业的投资收益(万元),,,,,,0,,0,0,0,,3,-0,-0,-13,22,101,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),33729,21299,8467,32817,27021,16958,6915,24836,20804,13722,6146,17590,13832,9377,12966,7814,3913,
营业外收入(万元),2,2,0,22,12,3,0,213,72,70,0,28,7,8,30,24,126,
营业外支出(万元),13,5,,13,3,1,1,17,32,28,0,173,168,167,8,65,10,
非流动资产处置损失(万元),,,,,,,,,23,23,,35,30,29,3,64,3,
利润总额(万元),33718,21297,8467,32826,27030,16959,6913,25032,20844,13764,6145,17445,13672,9218,12988,7773,4029,
所得税费用(万元),5611,3287,1467,5843,4634,3001,1225,4443,3698,2455,936,2916,3075,2101,2742,2081,936,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),28108,18010,7000,26983,22396,13958,5689,20589,17146,11309,5209,14529,10596,7117,10246,5692,3093,
归属于母公司所有者的净利润(万元),27966,17950,7005,27003,22407,13965,5691,20622,17177,11334,5213,14577,10629,7139,10246,5692,3100,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,148,-266,,
少数股东损益(万元),141,60,-6,-21,-11,-7,-3,-33,-31,-25,-4,-47,-32,-22,,,-7,
基本每股收益,1.78,1.14,0.63,2.49,2.08,1.33,0.78,3.44,2.86,1.89,0.87,2.43,1.77,1.19,1.71,,,
稀释每股收益,1.78,1.14,0.63,2.49,2.08,1.33,0.78,3.44,2.86,1.89,0.87,2.43,1.77,1.19,1.71,,,
