报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),51527,33970,15620,40918,30588,19967,9143,35480,25012,16332,8127,29449,22695,15458,7798,25333,27079,21697,14977,
营业收入(万元),51527,33970,15620,40918,30588,19967,9143,35480,25012,16332,8127,29449,22695,15458,7798,25333,27079,21697,14977,
利息收入(万元),,,,,,,,,,0,,,,,,,,,,
已赚保费(万元),,,,,,,,,,0,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,0,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),41558,27157,12380,30231,22288,14717,6421,25934,17994,11982,5689,21324,15806,11016,5427,18842,20735,17508,12193,
营业成本(万元),34533,22940,10415,24681,18499,12146,5423,20669,14441,9544,4809,17208,13021,9014,4598,15058,16529,13432,9855,
利息支出(万元),,,,,,,,,,0,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,0,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2165,1273,543,1957,1337,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,0,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,0,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,0,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,0,,,,,,,,,,
分保费用(万元),,,,,,,,,,0,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),421,246,182,423,302,200,93,393,233,189,76,368,237,169,93,243,254,199,92,
销售费用(万元),1015,548,253,860,552,335,123,760,444,319,164,569,389,259,109,504,521,423,211,
管理费用(万元),3697,2311,811,2758,1914,2163,843,4253,2809,1864,628,3058,2082,1350,597,2664,2912,2771,1850,
财务费用(万元),-274,-162,-38,-486,-388,-207,-61,-221,-28,-27,12,50,77,51,30,318,457,605,152,
资产减值损失(万元),,,214,39,71,80,,80,95,93,,71,0,174,,55,62,78,33,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),-47,-190,-307,236,660,547,62,0,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,180,660,,62,0,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),19220,6743,2975,11447,9321,6067,2938,10154,7375,4585,2438,8124,6890,4442,2371,6491,6344,4189,2784,
营业外收入(万元),385,365,348,53,57,30,18,443,532,472,116,554,341,229,87,332,380,272,70,
营业外支出(万元),13,8,12,12,11,11,11,80,9,0,,40,5,2,,5,24,17,22,
非流动资产处置损失(万元),,,,,,,,,7,0,,,5,,,,,,,
利润总额(万元),19591,7100,3311,11488,9367,6086,2945,10516,7898,5057,2555,8638,7226,4669,2458,6818,6700,4444,2832,
所得税费用(万元),2992,1139,459,1377,1238,828,397,1374,1124,709,366,1264,1087,720,365,979,1017,634,396,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),16600,5961,2852,10111,8129,5259,2548,9142,6774,4347,2189,7374,6139,3949,2093,5839,5683,3809,2436,
归属于母公司所有者的净利润(万元),11367,5067,2447,9541,7613,4916,2419,8940,6632,4347,2189,7374,6139,3949,2093,5839,5393,3602,2436,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),5232,894,405,570,515,343,129,202,142,,,,,,,,290,207,,
基本每股收益,1,0.43,0.21,0.84,0.67,0.43,0.32,1.26,0.94,0.64,0.33,1.21,1.01,0.65,0.34,0.97,0.96,0.64,0.44,
稀释每股收益,1,0.43,0.21,0.84,0.67,0.43,0.32,1.26,0.94,0.64,0.33,1.21,1.01,0.65,0.34,0.97,0.96,0.64,0.44,
