报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),26273,16013,6581,30276,22987,15411,4744,30858,18784,11066,3927,22661,13399,8150,2159,14121,5494,7969,5970,4733,
营业收入(万元),26273,16013,6581,30276,22987,15411,4744,30858,18784,11066,3927,22661,13399,8150,2159,14121,5494,7969,5970,4733,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),25608,16119,6683,30202,21546,14297,4797,26019,15620,9795,3644,18407,11189,7075,2006,11496,4654,6301,3883,2908,
营业成本(万元),14848,9432,3778,16564,11892,8212,2506,14845,8291,5136,1880,11310,6986,4452,992,6643,2593,3216,1987,1592,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),4135,2478,1220,5259,3652,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),226,150,68,395,309,218,71,515,322,201,68,247,91,50,15,128,52,64,72,52,
销售费用(万元),4048,2657,1104,4677,3078,1928,756,3241,2239,1435,540,2338,1279,758,321,1480,561,930,665,350,
管理费用(万元),2344,1418,579,2798,1928,3485,1487,6315,4334,2757,1154,3776,2602,1622,703,2823,1203,1927,1095,765,
财务费用(万元),7,-17,-13,-31,-29,-26,-13,0,16,24,30,14,12,6,5,114,94,55,12,-2,
资产减值损失(万元),,,-52,540,716,480,-10,1103,419,242,-28,722,219,187,-30,309,151,108,52,152,
公允价值变动收益(万元),-4,-4,-4,-11,-2,19,-14,14,2,13,,,,,,,,,,,
投资收益(万元),-117,-39,3,138,100,35,30,133,100,-7,-5,1,1,3,5,-2,,8,,,
对联营企业和合营企业的投资收益(万元),-136,-58,-16,5,1,0,-4,-9,-10,-7,-5,1,1,3,5,-2,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),614,168,393,1919,2586,1790,128,6923,4313,1831,278,4256,2211,1077,158,2624,840,1676,2087,1825,
营业外收入(万元),13,7,4,56,9,3,2,66,451,305,311,1533,998,480,252,772,281,492,364,309,
营业外支出(万元),7,2,1,42,38,36,0,26,70,31,3,58,58,57,0,3,2,20,5,3,
非流动资产处置损失(万元),,,,,,,,,2,0,,1,1,0,0,1,1,1,0,0,
利润总额(万元),620,172,396,1933,2557,1757,130,6963,4693,2105,586,5731,3152,1500,409,3393,1119,2148,2446,2131,
所得税费用(万元),-262,-234,-8,-68,125,176,-28,745,359,79,40,698,386,161,30,416,100,285,343,278,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),882,406,405,2001,2433,1581,158,6218,4334,2026,546,5032,2766,1339,380,2976,1019,1863,2103,1853,
归属于母公司所有者的净利润(万元),635,148,175,2052,2453,1594,164,6262,4369,2053,564,5077,2791,1348,380,2976,1019,1867,2124,1808,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),247,258,230,-51,-21,-13,-7,-44,-35,-27,-17,-45,-25,-10,,,,-4,-21,46,
基本每股收益,0.05,0.01,0.01,0.15,0.25,0.2,0.02,1.01,0.73,0.36,0.11,1,0.55,0.27,0.07,0.6,0.21,0.41,,,
稀释每股收益,0.05,0.01,0.01,0.15,0.25,0.2,0.02,1.01,0.73,0.36,,1,0.55,0.27,,0.6,0.21,0.41,,,
