报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),46486,30304,13930,48250,31766,19279,8857,34869,26107,17383,8555,33030,24479,16190,8158,28056,19541,24967,18026,15272,
营业收入(万元),46486,30304,13930,48250,31766,19279,8857,34869,26107,17383,8555,33030,24479,16190,8158,28056,19541,24967,18026,15272,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),35535,23293,10498,39118,23231,13917,6060,26734,19439,12759,6100,25345,17613,11506,5592,18670,12197,15419,9758,9005,
营业成本(万元),24949,16379,7361,27233,16115,9930,4413,19442,12900,8176,3782,17323,12109,7913,3720,13523,8710,11607,8003,6462,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),775,476,187,789,834,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),830,584,287,1084,713,477,266,934,692,493,250,846,391,281,100,99,55,,,,
销售费用(万元),,,,,,,,,,,,,,,,,,,,,
管理费用(万元),4550,2933,1456,5637,3485,2567,1003,4795,3806,2355,1184,3929,2795,1859,1003,3350,2175,3229,2120,1396,
财务费用(万元),4431,2921,1127,3599,1796,842,312,1561,2074,1619,885,3393,2587,1642,770,1490,1054,305,-34,643,
资产减值损失(万元),,,,776,289,100,66,4,-32,116,,-145,-269,-189,,209,203,278,-332,504,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),-39,-34,-16,-73,-58,-40,-18,-15,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),-39,-34,-16,-73,-58,-40,-18,-15,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),11416,7521,3735,15305,9731,6372,3071,11246,8585,5953,2455,7686,6867,4684,2566,9386,7344,9548,8268,6267,
营业外收入(万元),29,28,28,52,24,11,4,38,293,22,110,3319,487,437,190,847,125,626,785,48,
营业外支出(万元),5,4,0,836,243,241,226,12,3,2,0,11,6,1,1,8,7,8,1,2,
非流动资产处置损失(万元),,,,,,,,,2,2,0,6,2,,,6,5,3,,1,
利润总额(万元),11440,7545,3763,14521,9511,6142,2849,11272,8876,5973,2565,10993,7348,5120,2755,10225,7462,10166,9052,6312,
所得税费用(万元),2214,1427,700,2684,1682,1111,421,1335,1095,696,326,1344,1014,752,314,1688,1154,859,1068,482,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),9226,6118,3063,11836,7830,5030,2428,9938,7781,5277,2239,9650,6334,4368,2441,8537,6308,9307,7984,5831,
归属于母公司所有者的净利润(万元),9373,6315,3071,11664,7853,5049,2429,9940,7782,5277,2239,9650,6334,4368,2441,8537,6308,9307,7984,5831,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-147,-196,-8,173,-23,-19,-1,-2,-1,-1,-0,,,,,,,,,,
基本每股收益,0.21,0.14,0.07,0.26,0.17,0.11,0.05,0.23,0.18,0.13,0.06,0.29,0.19,0.13,0.07,0.25,0.19,0.28,,,
稀释每股收益,0.21,0.14,0.07,0.26,0.17,0.11,0.05,0.23,0.18,0.13,0.06,0.29,0.19,0.13,0.07,0.25,0.19,0.28,,,
