报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,
营业总收入(万元),279878,200472,104334,254523,201727,136088,67960,266978,202111,135303,69892,251989,123006,579703,352251,292892,97878,196346,96467,151355,
营业收入(万元),,,,,,,,,,,,,,,,,,,,,
利息收入(万元),149406,93657,39876,137806,37888,71480,9871,139346,35436,68896,12619,128499,63334,178682,85106,69777,26604,39486,12962,30740,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,36384,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),854,631,277,2352,2159,969,233,1177,901,583,263,2064,1077,921,318,1106,701,1109,338,902,
营业总成本(万元),134751,89714,40721,142366,96778,66086,30915,135256,92963,61543,24877,121003,57412,219611,108129,126690,55794,110505,51964,89534,
营业成本(万元),,,,,,,,,,,,,,,,,,,,,
利息支出(万元),63372,38468,15764,82285,,49547,,95072,,45482,,92246,47741,106097,42316,27731,10553,10270,,5681,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),34,34,0,107,0,0,0,4,4,4,2,454,437,1104,641,263,73,180,104,198,
营业税金及附加(万元),2038,1458,547,2186,1480,1015,369,2421,1689,1239,523,8250,5426,34325,19542,15537,4572,10270,4848,6389,
销售费用(万元),130350,86070,41634,133303,97760,64484,30887,134676,,62935,23567,109587,50916,183094,88436,110614,51149,100033,47013,82712,
管理费用(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,6769,-2462,586,-342,-1845,-2516,-2634,785,2711,634,1089,-489,275,,22,-0,236,
公允价值变动收益(万元),21411,23170,23931,9708,11582,10286,6083,-8188,1208,3292,1103,1710,3420,-14593,17874,15290,5423,-9018,2384,3682,
投资收益(万元),60478,42621,23772,79744,69621,45643,23815,72565,54222,36242,19540,32301,12589,53982,15695,31426,13019,29315,15420,21133,
对联营企业和合营企业的投资收益(万元),-158,-158,,-342,-319,-125,,-402,-277,-207,,-320,-172,-187,,-126,,-56,,,
汇兑收益(万元),72,7,-46,109,117,24,-86,-149,-114,-64,-15,153,47,118,-2,6,16,-56,-33,-3,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),5392,3130,1892,13553,10158,7468,1627,9173,3034,1536,348,972,644,3781,2424,6121,2627,3832,1421,1979,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),145127,110758,63612,112158,104949,70002,37045,131722,109148,73759,45015,130986,65594,360092,244122,166202,42084,85841,44503,61821,
营业外收入(万元),648,592,118,2741,1756,817,783,1034,468,752,318,1581,776,268,34,721,100,1763,1049,337,
营业外支出(万元),244,230,222,3338,2189,140,120,1427,1111,1130,82,513,171,-869,141,1039,83,1636,1652,7700,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,
利润总额(万元),145530,111120,63508,111561,104515,70679,37708,131329,108505,73381,45251,132055,66200,361229,244015,165884,42100,85968,43900,54458,
所得税费用(万元),33303,25543,16206,27050,24352,17051,8974,29330,23803,15959,10342,27945,15406,89062,61079,39758,8346,20687,9056,14057,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),112228,85577,47303,84511,80163,53627,28734,101999,84702,57422,34909,104110,50793,272166,182936,126125,33754,65281,34845,40401,
归属于母公司所有者的净利润(万元),111945,85294,47303,84513,80206,53673,28734,101912,84669,57408,34922,104110,50793,272166,182936,126125,33754,65400,34843,40401,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),283,284,-0,-3,-43,-46,-0,86,33,14,-13,,,,,,,-119,2,,
基本每股收益,0.43,0.32,0.18,0.33,0.31,0.21,0.12,0.49,0.4,0.27,0.17,,,,,,,,,,
稀释每股收益,0.43,0.32,0.18,0.33,0.31,0.21,0.12,0.49,0.4,0.27,0.17,,,,,,,,,,
