报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),104977,67532,30901,77174,52529,40178,17518,80768,60186,31537,13165,70815,82167,63839,46868,14135,73605,45697,111380,101345,59422,
营业收入(万元),104977,67532,30901,77174,52529,40178,17518,80768,60186,31537,13165,70815,82167,63839,46868,14135,73605,45697,111380,101345,59422,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),85723,55620,25338,59436,34666,27459,11643,55002,36222,16702,7119,48396,59761,42128,28071,9393,54968,31488,84745,78572,51134,
营业成本(万元),65882,42772,19287,38441,23313,19756,8677,38407,25381,8862,3809,31055,37351,24616,17538,4958,32874,17990,63737,60001,35597,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1447,599,302,1337,1159,,,,498,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1263,797,404,1377,958,626,291,1370,1017,677,292,1471,2375,992,824,112,1570,311,1391,1129,852,
销售费用(万元),1870,1201,587,2211,1321,804,367,1963,1098,710,313,1852,1555,998,631,299,1325,856,1407,1177,1717,
管理费用(万元),8666,5755,2783,7808,4264,3222,1622,7269,3856,2802,1385,5892,4822,4110,2756,1290,5083,4000,7035,7816,5695,
财务费用(万元),6595,4496,2215,7967,3740,3331,1691,6144,4544,3077,1563,7979,12138,8390,5784,2617,11240,7454,9595,8596,7423,
资产减值损失(万元),,,-241,296,-90,-281,-1004,-151,-172,575,-243,148,1521,3021,538,117,2876,878,1580,-148,-150,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),515,345,540,1883,-117,-78,-36,-88,-26,-15,,10060,,,,,7108,1935,20,3,,
对联营企业和合营企业的投资收益(万元),-465,-384,-116,170,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),22498,14980,6516,21999,19434,13769,6283,28076,25690,15966,6584,32478,22405,21711,18797,4742,25745,16145,26655,22776,8288,
营业外收入(万元),1305,603,8,784,267,146,42,1303,1183,83,78,2816,1034,399,37,16,1440,577,3475,330,283,
营业外支出(万元),117,108,45,353,309,263,18,48,42,19,15,16,180,8,1,,743,270,58,133,170,
非流动资产处置损失(万元),,,,,,,,,,4,,1,18,,1,,15,,26,30,7,
利润总额(万元),23686,15475,6480,22430,19392,13651,6307,29332,26830,16030,6647,35278,23260,22102,18833,4758,26442,16451,30072,22973,8401,
所得税费用(万元),4541,3370,1661,5891,4474,3114,1297,7652,6462,4063,1777,9003,5430,5762,4385,971,5392,3803,4899,3798,1382,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),19145,12105,4818,16538,14918,10537,5010,21680,20368,11967,4869,26275,17830,16339,14449,3787,21049,12648,25172,19175,7019,
归属于母公司所有者的净利润(万元),19034,12069,5044,16824,14865,10442,4881,21932,20463,12005,4858,26286,17548,16390,14473,3795,21006,12579,25252,19333,6928,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),111,36,-225,-286,54,95,129,-252,-95,-38,12,-11,282,-51,-25,-8,43,69,-80,-158,91,
基本每股收益,0.4,0.25,0.11,0.36,0.32,0.22,0.11,0.55,0.51,0.3,0.12,0.66,0.44,0.41,0.36,,0.53,,0.63,0.48,,
稀释每股收益,0.4,0.25,0.11,0.36,0.32,0.22,0.11,0.55,0.51,0.3,0.12,0.66,0.44,,,,0.53,,,,,
