报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),132930,85905,41513,124910,86584,53903,21385,56330,31515,17950,8470,34435,21134,13029,6646,32614,29220,12288,11695,
营业收入(万元),132930,85905,41513,124910,86584,53903,21385,56330,31515,17950,8470,34435,21134,13029,6646,32614,29220,12288,11695,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),120766,77758,38078,118100,81204,51984,21057,52331,29184,16591,7893,30721,19400,12005,6261,29305,26574,11920,11113,
营业成本(万元),97015,62625,30606,95938,66724,42065,16441,41237,22524,12813,5946,24715,15153,9338,4876,23559,21481,8897,8358,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),14363,8832,3778,11076,8149,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),294,191,67,453,319,208,129,214,154,109,30,108,56,36,7,144,171,68,84,
销售费用(万元),5262,3445,1355,4504,3177,2181,1030,2823,1843,1123,477,1388,917,601,304,1237,1093,832,705,
管理费用(万元),3617,2251,1051,3473,1877,6622,2982,6996,4193,2363,1260,4280,3128,2003,1002,4366,3626,1994,1769,
财务费用(万元),216,416,715,419,-13,216,107,233,44,27,22,101,35,30,20,-12,141,164,209,
资产减值损失(万元),,,507,2238,970,691,368,827,426,156,160,130,111,-3,51,11,62,-36,-12,
公允价值变动收益(万元),,,,903,,,,,,,,,,,,,,-15,-13,
投资收益(万元),30,18,14,254,23,21,16,254,152,13,5,-0,-4,-6,-6,21,-3,30,5,
对联营企业和合营企业的投资收益(万元),30,18,,19,,,,7,,,,-0,,,,1,-7,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),13476,9144,4531,9686,6473,2401,718,4757,2741,1546,582,3714,1891,1118,378,3330,2643,383,574,
营业外收入(万元),,,,1,1,,,,43,23,79,791,228,201,89,663,325,294,119,
营业外支出(万元),37,32,0,60,45,43,,0,5,,,1,1,1,,3,4,3,9,
非流动资产处置损失(万元),,,,,,,,,5,,,1,1,1,,3,4,,6,
利润总额(万元),13439,9111,4531,9626,6429,2358,718,4757,2780,1568,661,4504,2118,1319,467,3990,2964,674,684,
所得税费用(万元),1387,1053,686,946,652,141,51,371,267,155,54,472,201,114,25,498,441,-9,2,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),12052,8058,3845,8680,5777,2218,667,4386,2513,1413,607,4032,1917,1205,442,3492,2523,683,682,
归属于母公司所有者的净利润(万元),12052,8058,3845,8680,5777,2218,667,4386,2513,1413,607,4032,1917,1205,442,3492,2523,683,682,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,
基本每股收益,1,0.66,0.32,0.72,0.48,0.18,0.08,0.58,0.34,0.2,0.1,0.67,0.32,0.2,0.07,0.58,0.42,,,
稀释每股收益,0.99,0.66,0.32,0.72,0.48,0.18,0.08,0.58,0.34,0.2,0.1,0.67,0.32,0.2,0.07,0.58,0.42,,,
