报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),44679,30781,16031,66257,50163,34178,16152,56651,41863,26852,12051,40397,29569,19669,37331,40191,37315,
营业收入(万元),44679,30781,16031,66257,50163,34178,16152,56651,41863,26852,12051,40397,29569,19669,37331,40191,37315,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),35751,24827,13008,51135,39100,26742,13095,43127,31423,20008,9251,30910,22859,15343,27634,30533,28307,
营业成本(万元),28626,19968,10348,42300,32836,22280,10770,35285,25834,16333,7337,23234,16828,11051,21939,24651,22862,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),2240,1512,733,2611,1938,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),342,236,123,411,345,236,127,460,383,236,90,381,252,143,258,288,248,
销售费用(万元),1599,1105,527,2263,1667,1111,583,2048,1303,951,440,1514,1048,699,1297,1413,1363,
管理费用(万元),3050,2009,929,3834,2695,2975,1452,5371,3990,2638,1368,6000,4865,3617,4163,3744,3792,
财务费用(万元),-106,-4,342,-393,-463,24,156,-163,-195,-205,-32,-276,-226,-187,-152,374,14,
资产减值损失(万元),,,5,109,82,116,7,126,108,55,48,57,91,19,129,63,29,
公允价值变动收益(万元),,,,,,,,,,,,64,64,64,-64,1,-35,
投资收益(万元),1392,762,413,1858,1230,770,246,857,608,518,162,544,416,324,934,313,87,
对联营企业和合营企业的投资收益(万元),8,1,,-2,11,3,2,7,1,0,0,-2,-1,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),10535,6918,3523,17228,12338,8233,3315,14411,11066,7373,2968,10095,7190,4714,10566,9972,9060,
营业外收入(万元),119,3,2,472,525,350,50,422,384,333,21,222,169,73,285,184,340,
营业外支出(万元),29,26,2,53,124,122,10,69,5,2,0,163,96,30,84,104,68,
非流动资产处置损失(万元),,,,,,,,,2,1,,112,53,,9,12,1,
利润总额(万元),10626,6896,3523,17646,12739,8460,3355,14764,11444,7704,2988,10153,7263,4757,10768,10051,9332,
所得税费用(万元),1620,1060,564,2683,2162,1456,536,2403,1988,1331,534,1911,1547,1019,1694,1561,1527,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),9006,5836,2959,14963,10578,7005,2819,12362,9456,6373,2454,8242,5717,3738,9074,8490,7805,
归属于母公司所有者的净利润(万元),8840,5744,2920,14733,10443,6928,2778,12149,9304,6275,2415,8075,5610,3671,8879,8394,7723,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),166,91,39,230,134,77,40,212,152,98,39,168,107,67,194,96,82,
基本每股收益,0.45,0.29,0.15,0.74,0.53,0.35,0.28,1.53,1.24,0.84,0.32,1.08,0.75,0.49,1.18,1.12,1.03,
稀释每股收益,0.45,0.29,0.15,0.74,0.53,0.35,0.28,1.53,1.24,0.84,0.32,1.08,0.75,0.49,1.18,1.12,1.03,
