报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-06-30,2013-12-31,2013-06-30,2012-12-31,2012-06-30,
营业总收入(万元),222095,142294,67580,243661,177670,118375,60115,194269,150857,106687,57370,180975,84579,132542,66692,105626,54031,94689,47962,70823,33606,
营业收入(万元),,,,,,,,,,,,,,,,,,,,,,
利息收入(万元),329251,214427,103490,388672,285682,186673,92041,309569,229007,150989,74961,248584,115242,201605,96579,159639,75267,133723,63987,106922,51091,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),37474,24314,12851,49737,36892,24777,12955,50569,39691,29107,17032,43429,20451,38416,22744,34145,20668,30866,16844,21215,10311,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),615,280,162,851,634,344,154,896,722,155,44,222,125,273,128,249,138,254,135,196,96,
营业总成本(万元),60978,37398,16947,77253,50352,32910,16980,59429,35299,28861,17684,71245,29454,43861,20119,32112,16743,28715,10496,19831,8199,
营业成本(万元),,,,,,,,,,,,,,,,,,,,,,
利息支出(万元),141939,94642,48036,198658,149479,98287,48996,164559,117244,73010,34430,108679,50873,106317,52206,87287,41181,68647,31907,56231,27343,
手续费及佣金支出(万元),3423,2152,900,3394,2540,1791,864,2502,1852,1105,544,2398,366,1435,553,1120,861,1459,1097,1231,548,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),318,211,95,334,249,169,82,362,280,236,173,415,203,86,24,48,24,48,24,48,24,
营业税金及附加(万元),431,286,129,802,640,501,345,521,355,199,204,2259,1766,3359,1597,2788,1306,3478,1976,3995,1901,
销售费用(万元),19154,13465,6317,26669,17649,11679,4763,19483,12718,7975,3523,12680,4838,8183,2672,6832,2318,6336,2105,5723,2101,
管理费用(万元),,,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,49448,31814,20561,11789,39062,22225,20450,13784,55890,22648,32233,15825,22445,13095,18901,6391,10113,4173,
公允价值变动收益(万元),,,,801,801,469,-2069,-546,840,255,255,-255,,,,,,,,,,
投资收益(万元),,,,5090,5090,5090,5090,296,296,296,52,71,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,-1203,-1203,-643,1805,433,-324,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),161118,104895,50634,166408,127318,85465,43135,134840,115558,77826,39687,109730,55125,88681,46574,73513,37288,65974,37466,50992,25407,
营业外收入(万元),11,11,10,334,21,21,2,84,43,82,50,226,35,9057,3420,7582,2418,1037,5,228,13,
营业外支出(万元),136,86,,107,107,19,,88,63,63,10,50,,28,,8,,6,,5,0,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,,
利润总额(万元),160993,104821,50644,166635,127233,85468,43137,134836,115538,77846,39727,109906,55159,97711,49993,81087,39706,67006,37471,51214,25420,
所得税费用(万元),40293,26235,12666,41532,31665,21206,10619,33773,28877,19505,9956,27688,13804,24463,12955,20458,10098,16761,9362,12805,6364,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),120700,78585,37978,125103,95567,64261,32518,101063,86661,58341,29770,82218,41356,73248,37038,60629,29608,50245,28109,38410,19056,
归属于母公司所有者的净利润(万元),120700,78585,37978,125103,95567,64261,32518,101063,86661,58341,29770,82218,41356,73248,37038,60629,29608,50245,28109,38410,19056,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.4,0.26,0.13,0.43,0.34,0.23,0.13,0.43,0.37,,0.13,,,,,,,,,,,
稀释每股收益,0.4,0.26,0.13,0.43,0.34,0.23,0.13,0.43,0.37,,0.13,,,,,,,,,,,
