报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),295530,184296,86081,335403,253474,177284,91863,328112,226978,141912,62310,196546,132303,74168,172799,127187,182369,84737,191932,112890,127797,
营业收入(万元),295530,184296,86081,335403,253474,177284,91863,328112,226978,141912,62310,196546,132303,74168,172799,127187,182369,84737,191932,112890,127797,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),285012,179858,84900,313287,231547,158548,79579,263569,182027,114153,48277,185598,126797,73859,159498,118760,162054,75805,185817,99732,114889,
营业成本(万元),257489,162171,76523,274544,206327,141644,69289,231950,162964,102824,43862,153069,105019,59464,137578,101507,136594,65497,152784,87949,102195,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3820,2241,1107,5204,3700,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),2904,2019,838,3832,2315,1672,1252,3811,2338,1394,709,2260,788,440,1330,874,879,141,771,623,569,
销售费用(万元),7460,5126,2156,8899,5955,3742,1893,8460,5527,3254,1486,7986,5362,3295,7875,6003,6535,2849,7891,5313,5607,
管理费用(万元),5971,3840,1970,11449,7133,6604,3042,12296,6573,4370,2028,8556,6531,4067,9700,7175,7996,3527,5573,3178,2747,
财务费用(万元),7369,4460,2360,9541,6777,4035,2873,11909,9663,7240,3306,4089,3306,1707,3412,2675,7754,3407,10006,2498,3670,
资产减值损失(万元),,,,-181,-661,851,1230,-4857,-5037,-4930,-3114,9638,5791,4887,-396,526,2296,383,8790,172,101,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),10721,4514,1322,26419,22559,19211,12482,65008,44951,27760,14087,10947,5507,309,13301,8427,20315,8932,6116,13158,12908,
营业外收入(万元),84,53,21,291,147,141,8,5001,556,449,304,801,678,601,518,191,580,291,615,201,2037,
营业外支出(万元),3100,35,29,2585,26,17,9,408,72,34,33,44,25,19,77,43,103,88,138,52,29,
非流动资产处置损失(万元),,,,,,,,,20,18,,27,17,17,51,40,17,,,,,
利润总额(万元),7705,4532,1314,24125,22680,19335,12481,69601,45436,28175,14358,11705,6159,891,13742,8575,20792,9136,6593,13307,14917,
所得税费用(万元),1287,862,273,3619,5076,4253,2556,12956,9240,5822,2967,1419,563,-275,2556,1550,3596,1419,1813,1991,2838,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),6418,3669,1042,20506,17604,15082,9925,56646,36197,22353,11391,10286,5596,1166,11186,7025,17196,7716,4780,11317,12079,
归属于母公司所有者的净利润(万元),5885,3317,790,20155,17069,14555,9600,54777,34931,21615,10984,8891,5031,821,9965,6075,16058,7229,4394,11368,12088,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),534,353,252,351,535,527,325,1869,1266,738,407,1395,565,345,1222,950,1137,487,386,-51,-9,
基本每股收益,0.17,0.1,0.02,0.6,0.5,0.6,0.4,2.66,1.8,1.2,0.61,0.49,0.28,,0.55,,0.89,0.4,0.24,0.63,0.72,
稀释每股收益,0.17,0.1,0.02,0.6,0.51,0.6,0.4,2.66,1.8,1.2,0.61,0.49,0.28,,0.55,,0.89,0.4,0.24,0.63,0.72,
