报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),395723,250635,87604,533141,324384,204764,66313,469656,278417,172760,62753,415650,224638,147017,410037,142935,346616,387651,307642,
营业收入(万元),395723,250635,87604,533141,324384,204764,66313,469656,278417,172760,62753,415650,224638,147017,410037,142935,346616,387651,307642,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),349343,221003,84822,497460,316257,203710,74712,443943,282110,181825,76160,399020,233691,157480,373681,140271,319939,327188,289593,
营业成本(万元),276915,169207,58654,355879,216631,138171,45186,309735,190226,119291,45086,274919,152909,98536,257268,87333,211718,223451,202800,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2004,1481,21,3389,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),2263,1657,597,3439,1968,1343,502,3537,2119,1522,569,2766,962,616,2627,970,2496,3444,3115,
销售费用(万元),28644,22818,9395,44990,30590,19751,6878,40705,26411,16963,7289,38538,23752,16319,34169,13629,30420,30528,24705,
管理费用(万元),52003,34379,16686,79285,53495,35463,16929,81014,52081,35431,17104,74256,48851,33543,75223,31850,66652,60854,49526,
财务费用(万元),-12487,-8539,-5824,-1058,-228,-311,-587,314,488,430,225,613,736,-83,400,-480,-1498,-564,1017,
资产减值损失(万元),,,4659,11535,13800,9293,5805,8637,10784,8188,5887,7929,6481,8550,3994,6968,10151,9475,8430,
公允价值变动收益(万元),,,,,,,,,,,,-1,-1,-1,-88,35,149,-106,-18,
投资收益(万元),975,849,-5,11470,5414,1584,260,9442,5537,3632,252,15913,12761,10132,9106,2147,3762,794,594,
对联营企业和合营企业的投资收益(万元),25,,-5,-106,-24,-32,,,,,,-20,,-33,-208,,-26,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),38789,25271,5985,66013,24845,9102,-6466,56549,15227,3880,-11485,32543,3708,-332,45373,4845,30588,61152,18625,
营业外收入(万元),884,236,87,1283,836,522,147,1757,853,650,155,30491,14275,9932,26330,6951,22534,11633,11751,
营业外支出(万元),373,180,23,2015,972,301,37,1034,503,459,77,1446,168,165,1889,697,1391,1977,1036,
非流动资产处置损失(万元),,,,,,,,,26,24,,30,5,5,51,24,93,20,21,
利润总额(万元),39300,25326,6050,65281,24710,9322,-6356,57272,15578,4071,-11408,61587,17814,9436,69814,11098,51731,70808,29341,
所得税费用(万元),1849,1574,483,3412,1193,813,-107,4713,1524,1351,-162,4481,2400,2098,4038,1488,3646,2743,2812,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),37450,23751,5567,61870,23517,8509,-6249,52559,14054,2721,-11245,57106,15415,7338,65776,9610,48085,68064,26528,
归属于母公司所有者的净利润(万元),35819,23185,5832,60149,23472,8654,-5551,53065,14942,3868,-9781,58099,16215,7914,65660,10267,47672,67492,25977,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),1632,567,-265,1720,45,-145,-698,-506,-889,-1147,-1464,-993,-800,-576,116,-657,413,572,552,
基本每股收益,0.2,0.13,0.03,0.33,0.13,0.05,-0.03,0.34,0.1,0.03,-0.07,0.4,0.11,0.05,0.45,0.07,0.33,0.52,0.21,
稀释每股收益,0.2,0.13,0.03,0.33,0.13,0.05,-0.03,0.34,0.1,0.03,-0.07,0.4,0.11,0.05,0.45,0.07,0.33,0.52,0.21,
