报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),32589,20861,10257,42304,31117,19662,9148,36336,26014,16637,7393,31353,22784,14426,6318,27698,20388,27497,12937,24342,21843,19523,
营业收入(万元),32589,20861,10257,42304,31117,19662,9148,36336,26014,16637,7393,31353,22784,14426,6318,27698,20388,27497,12937,24342,21843,19523,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),29171,18606,9038,38133,28037,18006,8337,32782,22814,14527,6296,27602,19576,12441,5397,24175,17972,24747,11521,21789,19203,17051,
营业成本(万元),22301,14349,7089,29842,22287,14291,6618,25167,17567,11111,4851,20337,14592,9201,3972,18362,13745,18468,8674,16512,14727,12685,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1778,1148,559,2158,1617,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),152,112,74,285,204,133,69,303,229,167,51,285,145,96,41,184,133,185,92,154,123,128,
销售费用(万元),3060,1986,885,3566,2437,1591,690,3235,2280,1453,567,2659,1906,1254,551,2227,1661,2074,863,1732,1679,1287,
管理费用(万元),1880,1026,453,1935,1210,1875,909,3797,2670,1738,824,3882,2600,1613,755,3224,2262,3166,1409,2481,2170,2541,
财务费用(万元),0,-16,-17,14,-13,-5,-2,-83,-67,-52,-34,170,75,53,33,151,93,180,90,141,216,151,
资产减值损失(万元),,,-5,331,296,121,54,363,134,111,36,270,257,223,45,27,79,674,394,771,288,260,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),2,2,2,205,198,169,101,259,178,87,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),3482,2382,1222,4511,3405,1943,1028,4123,3694,2254,1097,3751,3208,1985,921,3523,2416,2750,1415,2552,2641,2473,
营业外收入(万元),34,21,10,409,403,395,18,106,35,3,53,311,77,73,1,556,193,210,87,375,61,122,
营业外支出(万元),3,2,1,7,3,5,3,6,5,4,1,13,11,20,3,11,8,13,6,14,14,22,
非流动资产处置损失(万元),,,,,,,,,0,,,6,,,,,,2,,2,8,17,
利润总额(万元),3512,2402,1231,4913,3805,2333,1044,4223,3724,2253,1149,4049,3274,2039,919,4068,2601,2947,1496,2913,2688,2573,
所得税费用(万元),884,556,276,699,689,408,175,539,612,384,207,633,516,386,173,738,547,506,275,557,378,405,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),2628,1846,955,4214,3116,1925,868,3685,3112,1869,943,3416,2758,1653,746,3330,2054,2441,1220,2356,2310,2168,
归属于母公司所有者的净利润(万元),2628,1846,955,4214,3116,1925,868,3685,3112,1869,943,3416,2758,1653,746,3330,2054,2441,1220,2356,2310,2168,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.22,0.15,0.08,0.35,0.26,0.16,0.07,0.31,0.26,0.16,0.12,0.57,0.46,0.28,0.12,0.56,0.34,0.41,0.2,0.39,0.38,0.54,
稀释每股收益,0.22,0.15,0.08,0.35,0.26,0.16,0.07,0.31,0.26,0.16,0.12,0.57,0.46,0.28,0.12,0.56,0.34,0.41,0.2,0.39,0.38,0.54,
