报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-03-31,2011-12-31,2010-12-31,2009-12-31,
营业总收入(万元),156154,101566,56246,201049,155597,101446,58923,219101,163992,106863,52082,215565,166268,232528,189329,162463,127406,24277,88578,68634,42667,
营业收入(万元),156154,101566,56246,201049,155597,101446,58923,219101,163992,106863,52082,215565,166268,232528,189329,162463,127406,24277,88578,68634,42667,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),147267,97859,52264,185252,141978,92652,52972,195924,147416,95701,48818,191352,148260,202442,171547,154377,119434,22556,83037,61891,37780,
营业成本(万元),119896,79441,42551,147035,113474,74351,42433,159090,121249,79780,40822,160908,125053,171246,143670,126123,94027,17996,66954,48973,30203,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),886,627,326,1496,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),915,641,348,1365,927,593,324,1517,1153,707,323,1371,1013,1449,1340,3619,4275,784,2934,2178,1243,
销售费用(万元),18835,12004,6148,23892,18576,10742,5844,20435,15307,9200,4391,18162,13726,17065,16249,13844,10481,1702,6772,4891,3067,
管理费用(万元),7208,4805,2262,10423,9086,6665,3243,11039,8344,4901,2485,10034,7528,8657,7246,6326,5456,890,4065,4445,2545,
财务费用(万元),-473,342,565,-447,-665,2,817,3223,1184,794,651,1002,963,1849,2509,4460,5143,1207,2332,1274,646,
资产减值损失(万元),,,66,1488,581,299,311,620,178,319,146,-126,-23,2175,533,5,53,-23,-20,130,75,
公允价值变动收益(万元),204,148,92,-207,33,-192,65,207,,66,,,,,,,,,,,,
投资收益(万元),382,100,-78,3030,2249,1448,968,3266,1080,853,48,1110,389,1879,47,72,69,,100,81,-4,
对联营企业和合营企业的投资收益(万元),-9,-10,-94,813,785,267,419,1354,990,635,85,837,131,1768,-28,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),14460,7735,4925,23608,18746,11967,7882,29576,17656,12080,3853,25322,18397,31965,17829,8158,8041,1721,5642,6824,4883,
营业外收入(万元),135,79,52,670,572,441,74,506,2393,1340,98,3290,1672,1924,2266,542,298,27,463,724,313,
营业外支出(万元),470,320,275,821,475,276,194,169,85,76,55,179,132,572,153,34,61,6,47,59,3,
非流动资产处置损失(万元),,,,,,,,,64,57,,102,56,536,124,10,21,0,2,2,1,
利润总额(万元),14124,7493,4702,23456,18843,12132,7762,29914,19964,13345,3896,28434,19937,33317,19942,8666,8279,1742,6057,7489,5193,
所得税费用(万元),3606,2017,1487,7733,5030,3391,2107,8777,5590,3529,1655,8830,6394,8597,6125,3929,3730,859,2602,749,654,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),10519,5476,3215,15723,13813,8741,5656,21137,14374,9816,2241,19604,13543,24720,13816,4737,4549,883,3455,6740,4538,
归属于母公司所有者的净利润(万元),10488,5520,3231,15803,13831,8731,5628,21153,14384,9825,2221,19548,13489,24627,13751,4650,4485,866,3437,6643,4209,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),31,-43,-16,-80,-18,10,28,-17,-10,-9,20,56,54,94,66,87,63,17,18,97,329,
基本每股收益,0.39,0.21,0.12,0.59,0.51,0.32,0.34,1.59,1.14,0.78,0.18,1.55,1.07,1.95,1.09,0.37,0.36,0.07,0.27,0.6,,
稀释每股收益,0.39,0.21,0.12,0.59,0.51,0.32,0.34,1.59,1.14,0.78,0.18,1.55,1.07,1.95,1.09,0.37,0.36,0.07,0.27,0.6,,
