报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),205577,148174,80080,291521,217912,137285,61532,245620,191323,123592,64917,216033,159820,112798,216033,291649,170723,294938,191289,183436,
营业收入(万元),205577,148174,80080,291521,217912,137285,61532,245620,191323,123592,64917,216033,159820,112798,216033,291649,170723,294938,191289,183436,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),160833,111932,66240,211943,153026,97918,46624,198391,154486,99126,52822,167791,125154,89637,167791,206296,100462,185769,162576,168638,
营业成本(万元),137689,97685,57372,181904,132386,86173,40064,168164,129821,85303,46276,141881,106302,77541,141881,170509,82129,151205,128513,141236,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),7932,4453,2301,12660,8813,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1490,1000,552,2523,1554,916,332,2344,1613,1252,658,1854,1318,881,1854,2561,1509,1997,1070,891,
销售费用(万元),3695,2138,686,4886,3139,1913,817,4727,2715,2441,1175,4521,3285,2197,4521,5795,2879,5281,5832,4962,
管理费用(万元),14638,8231,2821,12534,8690,8920,3043,22491,17118,8528,3740,21519,14471,8952,21519,26108,10833,23008,19066,15305,
财务费用(万元),-4611,-1576,963,-3729,-3474,-1423,1761,1081,601,550,109,-2225,-895,-650,-2225,257,939,4581,7448,6466,
资产减值损失(万元),,,1545,1165,1918,1419,607,-416,2618,1052,864,243,673,716,243,1067,2175,-304,646,-222,
公允价值变动收益(万元),139,139,1470,-162,240,597,-29,,,,,,,94,,,,,,,
投资收益(万元),5084,4609,1481,5585,4253,2725,467,1629,381,376,217,563,472,392,563,666,88,181,-513,-159,
对联营企业和合营企业的投资收益(万元),,293,,715,,,,349,,231,71,310,,237,310,32,-86,-325,-1040,-718,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),49769,40413,17103,87337,71203,44179,16550,51173,37219,24842,12312,48804,35139,23648,48804,86019,70348,109350,28200,14639,
营业外收入(万元),88,81,75,219,174,110,91,89,2121,1472,1293,1665,1082,545,1665,1375,173,872,1500,1949,
营业外支出(万元),39,37,9,233,160,118,26,908,156,150,285,729,578,210,729,1007,695,1470,840,177,
非流动资产处置损失(万元),,,,,,,,,,136,271,346,,3,346,447,369,979,295,5,
利润总额(万元),49818,40458,17168,87323,71217,44171,16614,50353,39183,26165,13320,49739,35643,23983,49739,86387,69826,108752,28860,16412,
所得税费用(万元),8539,6805,2692,12331,11434,7110,2813,6927,5916,3801,2092,6803,5535,3634,6803,12757,10625,15746,4543,2114,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),41279,33653,14476,74991,59783,37061,13801,43426,33267,22364,11228,42937,30108,20349,42937,73631,59201,93006,24318,14297,
归属于母公司所有者的净利润(万元),41036,33492,14391,70287,54996,32362,12143,39741,30341,20375,10004,38227,26196,18134,38227,66837,53385,83898,22593,12584,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),243,160,85,4704,4787,4699,1658,3685,2927,1988,1224,4710,3912,2215,4710,6794,5816,9108,1725,1713,
基本每股收益,0.72,0.67,0.29,1.41,1.1,0.65,0.24,0.88,0.7,0.51,0.25,0.96,0.65,0.45,0.96,1.67,1.34,2.1,0.57,0.32,
稀释每股收益,0.72,0.67,0.29,1.41,1.1,0.65,0.24,0.88,0.66,0.51,0.25,0.96,0.64,0.45,0.96,1.67,1.34,2.1,0.57,0.32,
