报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),82173,51484,24114,89645,66529,39638,16293,72169,52111,34484,13945,60568,40716,21158,8754,76975,62021,26321,50144,53247,15460,
营业收入(万元),82173,51484,24114,89645,66529,39638,16293,72169,52111,34484,13945,60568,40716,21158,8754,76975,62021,26321,50144,53247,15460,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),77569,50031,23678,83368,60935,36598,15871,63988,45656,29921,12269,49311,33945,18642,8189,60895,50465,21630,39618,41405,13277,
营业成本(万元),64152,41367,19267,67020,50165,29709,12387,50217,36353,23908,9412,40696,27914,14926,6487,50239,40928,18144,31167,32712,9462,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3536,2160,857,4367,3563,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),490,312,177,714,541,283,100,742,502,316,154,418,281,201,93,799,622,272,573,253,115,
销售费用(万元),1792,1146,567,2374,1609,1047,396,1812,1262,826,354,1442,932,547,286,1550,1206,417,1016,1121,524,
管理费用(万元),8374,5409,2754,8571,5264,5562,2504,9954,6555,4277,2113,7067,4815,3143,1442,8451,7455,2778,6172,6125,2751,
财务费用(万元),-774,-361,304,-590,-474,-72,533,976,764,384,75,-608,-138,-103,-8,-546,-80,-132,643,890,285,
资产减值损失(万元),,,-217,912,266,67,-48,287,220,210,161,297,140,-70,-112,402,333,151,47,304,140,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),0,,76,673,406,275,134,539,243,28,13,186,137,94,28,164,92,,29,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),5690,2479,653,7421,6351,3534,556,9293,6697,4590,1689,11442,6908,2610,593,16245,11647,4691,10556,11842,2183,
营业外收入(万元),31,28,41,,,,49,747,1049,731,178,944,869,794,718,298,4517,4358,1038,149,255,
营业外支出(万元),34,4,2,11,29,20,30,251,217,7,,6,4,1,,57,2,2,4,121,6,
非流动资产处置损失(万元),,,,,,,,,14,7,,1,,,,35,,,,,,
利润总额(万元),5687,2503,692,7410,6322,3513,575,9788,7530,5314,1867,12381,7774,3402,1311,16485,16162,9047,11590,11870,2432,
所得税费用(万元),939,290,90,1078,1408,822,134,1347,1400,919,379,1965,1188,447,138,3030,2397,1253,1848,1986,590,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),4748,2212,602,6332,4915,2691,441,8441,6130,4395,1488,10415,6586,2955,1173,13456,13766,7794,9741,9883,1842,
归属于母公司所有者的净利润(万元),4748,2212,602,6449,5052,2829,519,8579,6250,4488,1535,10415,6586,2955,1173,13456,13766,7794,9756,9907,1842,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,-117,-137,-137,-79,-138,-120,-93,-47,,,,,,,,-15,-24,,
基本每股收益,0.39,0.18,0.05,0.53,0.41,0.23,0.04,0.76,0.57,0.44,0.17,1.13,0.72,0.32,0.13,1.46,1.5,0.84,1.1,1.19,0.23,
稀释每股收益,0.39,0.18,0.05,0.53,0.41,0.23,0.04,0.76,0.57,0.44,0.17,1.13,0.72,0.32,0.13,1.46,1.5,0.84,1.1,1.19,0.23,
