报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),80561,44340,21067,103015,91195,67227,31960,115537,80770,54582,28411,99791,76095,51878,87627,20973,68251,57320,53220,
营业收入(万元),80561,44340,21067,103015,91195,67227,31960,115537,80770,54582,28411,99791,76095,51878,87627,20973,68251,57320,53220,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),81580,47205,23264,115289,91130,65030,31037,107596,74141,49783,25151,91619,68687,47012,81997,18600,64027,53969,48051,
营业成本(万元),61665,33686,16102,78429,71848,52480,25005,83629,56555,37777,19716,69192,52301,35493,64955,14894,48220,40244,36214,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),3669,2514,1252,5614,4112,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),677,433,181,881,646,512,327,1197,839,612,402,932,588,382,543,100,467,404,323,
销售费用(万元),7848,5378,2723,12785,8406,5581,2704,11305,8277,5391,2330,12075,8416,5946,9137,2238,7956,6881,6620,
管理费用(万元),5431,3382,1772,7647,4397,5403,2266,9429,7211,4743,1960,7808,5887,4072,6339,1204,5586,4935,3892,
财务费用(万元),2291,1812,1362,1183,953,548,157,314,259,226,120,819,691,357,671,185,754,387,481,
资产减值损失(万元),,,-128,8750,769,506,577,1722,1000,1034,623,793,805,762,350,-22,1043,1118,520,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),48,-3,,51,51,51,51,141,,,,,,,,,,,21,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),626,-1483,-1337,-11987,204,2307,974,8664,6629,4799,3260,8172,7408,4866,5631,2373,4225,3351,5190,
营业外收入(万元),33,27,161,441,99,47,57,210,706,626,18,2174,182,13,185,23,83,37,63,
营业外支出(万元),97,28,9,133,86,58,22,122,32,8,3,136,27,15,65,52,31,72,69,
非流动资产处置损失(万元),,,,,,,,,3,2,,42,,,54,52,12,59,65,
利润总额(万元),562,-1484,-1185,-11680,217,2296,1008,8752,7303,5417,3275,10211,7563,4864,5752,2344,4277,3316,5184,
所得税费用(万元),784,310,42,-1066,-203,74,176,1398,1225,865,565,1815,1260,1012,1003,441,952,654,1264,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),-223,-1794,-1227,-10613,420,2222,833,7355,6078,4551,2710,8395,6303,3853,4749,1903,3325,2663,3920,
归属于母公司所有者的净利润(万元),-250,-1335,-886,-11034,-421,1241,833,7355,6078,4551,2710,8395,6303,3853,4749,1903,3325,2663,3920,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),28,-458,-341,421,841,981,,,,,,,,,,,,,,
基本每股收益,-0.02,-0.1,-0.07,-0.8,-0.03,0.09,0.06,0.6,0.52,0.42,0.27,0.82,0.62,0.38,0.47,0.19,0.35,,,
稀释每股收益,-0.02,-0.1,-0.07,-0.8,-0.03,0.09,0.06,0.6,0.52,0.42,0.27,0.82,0.62,0.38,0.47,0.19,0.35,,,
