报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),207850,128280,52699,287800,202695,134165,59975,258030,171331,114893,52503,229419,156846,106486,47349,213176,214425,197375,171181,
营业收入(万元),207850,128280,52699,287800,202695,134165,59975,258030,171331,114893,52503,229419,156846,106486,47349,213176,214425,197375,171181,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),205393,128101,52615,284939,198993,132107,58981,254581,169961,111974,51029,222628,152699,103263,45843,207954,208267,192217,165500,
营业成本(万元),173301,106302,40729,241084,167393,111617,48652,215273,142858,94358,42208,189641,128171,88042,37421,177302,174444,163893,141380,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),6717,3636,1554,8646,5267,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1249,941,478,1751,1238,735,490,1927,1348,1019,422,1696,638,410,172,707,688,646,617,
销售费用(万元),4862,2972,2094,6710,5545,3796,2130,6903,5693,3552,1898,6118,4836,3096,1722,5863,5923,5619,4550,
管理费用(万元),9293,6955,3681,12873,9582,9886,4635,18356,12747,8462,3883,16496,11996,7073,3673,14843,13903,11736,9674,
财务费用(万元),9970,7293,4068,13521,9534,5814,2954,11349,7073,4607,2515,8495,6814,4323,2852,9337,13141,9931,9058,
资产减值损失(万元),,,11,354,433,258,120,773,241,-23,104,182,244,319,3,-99,168,392,221,
公允价值变动收益(万元),,,,,-54,,,,-12,-12,,10,,-34,-42,-66,68,163,127,
投资收益(万元),87,87,107,-107,16,16,7,-7,8,8,9,-626,-426,-34,-98,151,18,-6,-764,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),5680,2398,1090,6189,6626,3989,1512,7356,4051,3758,1483,6175,3721,3155,1365,5307,6244,5315,5043,
营业外收入(万元),343,206,170,288,253,166,147,198,535,47,142,2746,1798,923,360,2400,1601,2463,1917,
营业外支出(万元),361,280,158,361,225,195,19,195,43,12,4,227,200,168,82,561,603,473,363,
非流动资产处置损失(万元),,,,,,,,,,,3,3,,,,10,79,,,
利润总额(万元),5662,2323,1102,6116,6654,3961,1639,7359,4543,3792,1622,8695,5319,3910,1643,7145,7242,7304,6597,
所得税费用(万元),903,267,148,-455,988,442,210,1018,504,412,212,1096,862,626,183,1224,1510,1235,1178,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),4758,2056,954,6571,5665,3519,1429,6340,4039,3380,1410,7598,4457,3284,1460,5921,5732,6069,5419,
归属于母公司所有者的净利润(万元),4681,1939,877,6468,5586,3519,1434,6088,4010,3412,1426,7311,4231,3099,1377,5748,5818,6125,5426,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),78,117,77,104,79,-0,-5,253,28,-32,-16,287,226,185,83,172,-86,-56,-7,
基本每股收益,0.12,0.05,0.02,0.17,0.15,0.09,0.06,0.3,0.2,0.18,0.09,0.44,0.25,0.19,0.08,0.35,0.35,0.37,0.33,
稀释每股收益,0.12,0.05,0.02,0.17,0.15,0.09,0.06,0.3,0.2,0.18,0.09,0.44,0.25,0.19,0.08,0.35,0.35,0.37,0.33,
