报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),129362,100552,60924,225587,186607,140297,61688,178081,124390,97512,55509,208453,178720,156166,106015,110672,51453,60925,67546,60188,
营业收入(万元),129362,100552,60924,225587,186607,140297,61688,178081,124390,97512,55509,208453,178720,156166,106015,110672,51453,60925,67546,60188,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),119225,92863,56683,207868,170971,128530,57108,164035,113183,88519,49022,187990,159104,139803,93527,99833,46656,53636,62175,56984,
营业成本(万元),113316,88681,54564,199481,166170,125440,56512,153560,107175,83941,48284,179662,153781,136108,89299,92116,41628,47580,56706,52666,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),1326,869,412,2295,1572,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),209,152,78,513,392,303,137,288,155,90,26,538,446,929,503,975,402,704,726,976,
销售费用(万元),253,154,68,348,270,164,87,285,203,132,59,298,203,138,97,157,162,142,150,141,
管理费用(万元),4667,3238,1518,7654,5196,4581,2196,7847,4803,3059,1710,6795,3972,2552,1343,4236,3437,3415,3838,3324,
财务费用(万元),-546,-230,-74,-658,-478,-367,-275,-568,-389,-311,-232,-424,-34,-33,-82,-204,-305,-400,-120,-4,
资产减值损失(万元),,,118,-1765,-2151,-1591,-1549,2623,1237,1607,-825,1121,736,109,2366,2554,1331,2194,875,-119,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),560,417,147,1207,859,531,198,474,325,222,69,8,8,8,8,,,,66,107,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),10236,6685,4390,19001,16517,12319,4777,14592,11563,9215,6556,20471,19624,16371,12496,10838,4797,7289,5437,3311,
营业外收入(万元),45,45,45,20,0,0,0,265,252,12,0,3,3,1,0,7,4,21,161,2,
营业外支出(万元),5,6,1,33,14,,,12,7,5,1,5,1,1,1,9,25,13,19,41,
非流动资产处置损失(万元),,,,,,,,,7,,1,5,1,,1,9,15,2,,,
利润总额(万元),10276,6724,4434,18988,16503,12319,4777,14845,11809,9223,6554,20469,19625,16370,12495,10836,4776,7297,5579,3272,
所得税费用(万元),1571,908,652,2830,2489,2140,786,2023,1581,1100,952,3945,4432,5035,2620,2889,596,1515,839,316,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),8705,5816,3782,16158,14014,10178,3991,12822,10228,8123,5603,16524,15193,11335,9875,7948,4180,5781,4741,2956,
归属于母公司所有者的净利润(万元),8695,5815,3767,16109,14090,10232,4031,12833,10228,8123,5603,16524,15193,11335,9875,7948,4180,5781,4738,2876,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),10,1,15,49,-76,-54,-40,-11,,,,,,,,,,,3,80,
基本每股收益,0.41,0.27,0.18,0.76,0.66,0.48,0.19,0.6,0.48,0.38,0.26,1.03,0.95,0.71,0.62,0.5,0.26,0.36,0.3,0.18,
稀释每股收益,0.41,0.27,0.18,0.76,0.66,0.48,0.19,0.6,0.48,0.38,0.26,1.03,0.95,0.71,0.62,0.5,0.26,0.36,0.3,0.18,
