报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),38619,26797,16688,59578,45485,31464,15623,50868,38264,26016,13298,46999,35160,22753,47968,43603,40580,
营业收入(万元),38619,26797,16688,59578,45485,31464,15623,50868,38264,26016,13298,46999,35160,22753,47968,43603,40580,
利息收入(万元),,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,
营业总成本(万元),33264,22831,13966,50281,37704,26045,13184,41925,31444,21261,11021,39074,28398,18252,41145,35951,34400,
营业成本(万元),27387,18774,11989,42498,32408,22460,11175,34767,26071,17695,9162,31985,23309,14769,34913,30279,29036,
利息支出(万元),,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,
研发费用(万元),1258,1055,84,290,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,
营业税金及附加(万元),615,431,288,939,734,494,260,808,621,403,223,759,560,219,422,365,354,
销售费用(万元),2366,1584,811,3591,2468,1591,732,3047,2014,1408,668,2806,1937,1321,2563,2459,2606,
管理费用(万元),2548,1651,844,3866,2741,1795,772,3473,2579,1629,794,3280,2396,1740,3174,2981,2512,
财务费用(万元),-909,-663,-332,-1334,-1013,-685,-142,-199,-54,-8,-8,-49,-47,-16,-104,-147,-56,
资产减值损失(万元),,,283,431,367,390,387,30,213,134,182,293,242,220,177,14,-52,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,
投资收益(万元),,,,,,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,
营业利润(万元),5622,3814,2751,9410,7839,5448,2454,9673,6821,4755,2411,7925,6762,4500,6823,7653,6181,
营业外收入(万元),3,,,7,1,1,0,57,583,153,,443,57,7,245,343,176,
营业外支出(万元),61,29,4,16,16,6,3,36,43,31,7,61,18,9,106,15,60,
非流动资产处置损失(万元),,,,,,6,,,43,31,,61,18,9,105,15,60,
利润总额(万元),5563,3785,2747,9401,7824,5443,2452,9695,7361,4877,2404,8307,6800,4498,6962,7981,6297,
所得税费用(万元),856,588,412,1124,1178,750,368,1477,920,632,333,1255,1047,678,892,1089,823,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,
净利润(万元),4707,3197,2335,8277,6646,4692,2084,8218,6441,4245,2071,7051,5753,3821,6070,6891,5474,
归属于母公司所有者的净利润(万元),4707,3197,2335,8277,6646,4692,2084,8218,6441,4245,2071,7051,5753,3821,6070,6891,5474,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,
基本每股收益,0.31,0.21,0.15,0.55,0.44,0.31,0.19,0.91,0.6,0.52,0.26,0.87,0.71,0.47,0.75,0.85,0.68,
稀释每股收益,0.31,0.21,0.15,0.55,0.44,0.31,0.19,0.91,0.6,0.52,0.26,0.87,0.71,0.47,0.75,0.85,0.68,
