报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),102337,74059,45941,166327,132546,97904,51930,196356,145463,97877,54303,165093,122505,84358,44416,149082,109374,143242,116225,116793,125387,
营业收入(万元),102337,74059,45941,166327,132546,97904,51930,196356,145463,97877,54303,165093,122505,84358,44416,149082,109374,143242,116225,116793,125387,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),87437,60962,36274,143302,108122,76744,37812,158177,114285,73910,40635,135174,99015,65146,33169,125350,90600,120183,99837,106735,100827,
营业成本(万元),42698,31228,19893,74024,59105,43784,22359,89338,65860,43901,23925,75782,56466,38120,19365,68858,49907,66567,51830,54516,53196,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),6,6,6,189,135,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),3001,2199,1410,4835,3690,2736,1448,5262,3974,2626,1355,4221,3271,2144,1183,4660,3450,3967,4009,4186,4784,
销售费用(万元),32472,21637,11789,48351,35198,24189,11172,48799,34586,21807,11937,40759,29316,18904,9656,39143,28306,38308,34878,37357,32454,
管理费用(万元),9235,6057,3040,15863,10276,6411,3118,14878,10079,5706,2901,13141,9295,5557,2722,11584,8098,10304,8251,8501,7447,
财务费用(万元),25,-165,-35,359,174,-53,-17,-14,-91,-8,-43,936,659,348,192,683,554,709,681,1128,1445,
资产减值损失(万元),,,171,-318,-457,-323,-267,-86,-123,-123,161,335,8,72,52,423,284,327,188,1046,1500,
公允价值变动收益(万元),,450,,,,,,,,,,,,,,,,,,,,
投资收益(万元),1944,1134,685,3411,2610,1721,598,2134,1106,888,398,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),16795,14582,10349,26333,26943,22844,14697,40254,32283,24856,14464,29919,23490,19212,11247,23732,18774,23059,16388,10058,24561,
营业外收入(万元),2556,2312,1507,2200,1612,553,315,1079,388,331,297,230,104,76,60,554,120,187,478,1005,845,
营业外支出(万元),99,11,1,127,52,46,21,157,182,75,55,181,85,55,33,178,146,195,502,346,41,
非流动资产处置损失(万元),,,,,,,,,48,48,5,29,18,12,10,21,16,8,24,9,5,
利润总额(万元),19252,16883,11854,28406,28503,23351,14991,41175,32490,25113,14707,29968,23509,19233,11274,24108,18748,23051,16364,10717,25365,
所得税费用(万元),4871,4272,2997,7500,7218,5908,3793,10227,7903,6018,3692,7890,6062,4835,2833,6056,4649,5912,4824,3595,7232,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),14381,12611,8857,20907,21284,17443,11198,30948,24586,19094,11014,22078,17447,14398,8440,18052,14099,17139,11540,7122,18134,
归属于母公司所有者的净利润(万元),14416,12623,8865,20961,21330,17475,11215,30921,24606,19069,11014,22139,17480,14421,8443,18102,14138,17200,11655,7167,18737,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,-639,
少数股东损益(万元),-36,-11,-8,-54,-46,-32,-17,28,-19,25,-0,-61,-33,-23,-2,-50,-39,-61,-115,-45,-603,
基本每股收益,0.42,0.37,0.26,0.62,0.63,0.51,0.33,0.92,0.72,0.78,0.45,1.18,0.96,0.79,0.46,0.99,0.78,0.94,0.64,0.43,1.25,
稀释每股收益,0.42,0.37,0.26,0.61,0.62,0.51,0.33,0.91,0.72,0.78,0.45,1.18,0.96,0.79,0.46,0.99,0.78,0.94,0.64,0.43,1.25,
