报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),61594,35077,15682,77510,53276,33524,14363,86659,64617,39828,17172,77064,56622,36317,15618,62901,11154,45571,20201,38085,32350,23308,
营业收入(万元),61594,35077,15682,77510,53276,33524,14363,86659,64617,39828,17172,77064,56622,36317,15618,62901,11154,45571,20201,38085,32350,23308,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),59236,34471,15652,75660,51702,33432,14879,86343,65451,41885,16488,68660,50158,32557,13827,58150,10195,40708,17612,34655,29243,21102,
营业成本(万元),46731,26118,11910,57424,39844,25350,10734,63208,47840,29335,12295,51597,37697,24547,10520,45903,8029,32880,14723,28379,24745,18100,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),4641,2928,1391,5640,3701,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),470,341,209,654,466,312,169,604,423,232,121,525,382,197,88,382,60,340,155,279,170,133,
销售费用(万元),4500,2823,1245,7503,5365,3637,1632,10306,8000,5542,1581,7638,5172,3454,1277,5302,900,2467,922,2475,1204,618,
管理费用(万元),3461,2270,905,4306,2902,4196,1998,11396,8695,6596,2579,9746,7119,4546,2041,6852,1221,5038,1907,3296,3040,2273,
财务费用(万元),-567,-10,329,-395,-497,22,579,558,346,154,3,-957,-377,-288,-31,-486,-83,-116,-90,194,32,45,
资产减值损失(万元),,,-338,528,-79,-85,-233,272,147,26,-91,111,164,102,-69,198,67,99,-4,31,52,-67,
公允价值变动收益(万元),161,215,187,-297,-630,-438,40,93,,,,68,68,68,100,-260,351,-16,-185,69,-13,160,
投资收益(万元),56,24,-54,250,430,812,615,488,331,191,108,-141,-121,-121,-130,203,20,87,77,246,227,288,
对联营企业和合营企业的投资收益(万元),-42,,,,,,,13,-26,-36,,-25,-5,-5,,-9,-4,-6,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),2762,1371,419,2651,1659,626,203,1228,-327,-1718,792,8332,6412,3707,1761,4693,1330,4933,2481,3745,3321,2653,
营业外收入(万元),144,91,50,292,471,333,228,1466,562,490,561,1059,367,221,15,1237,64,377,121,431,117,64,
营业外支出(万元),9,12,4,93,60,3,2,121,119,119,5,54,22,11,3,51,6,29,11,9,5,30,
非流动资产处置损失(万元),,,,,,,,,2,2,1,17,17,6,1,18,5,13,8,1,1,,
利润总额(万元),2897,1450,465,2850,2070,956,430,2572,117,-1347,1348,9337,6756,3917,1773,5878,1388,5281,2590,4167,3433,2687,
所得税费用(万元),519,360,291,646,521,239,202,826,413,141,365,1285,1064,354,189,859,270,747,376,650,567,461,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),2378,1090,174,2203,1549,717,227,1746,-296,-1487,983,8052,5692,3563,1584,5019,1118,4534,2214,3517,2866,2226,
归属于母公司所有者的净利润(万元),2509,1203,247,2402,1754,854,314,1784,-285,-1482,983,8052,5692,3563,1584,5019,1118,4534,2214,3517,2866,2226,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-131,-113,-73,-198,-206,-137,-86,-38,-11,-5,,,,,,,,,,,,,
基本每股收益,0.13,0.06,0.01,0.13,0.09,0.05,0.02,0.09,-0.02,-0.08,0.05,1.77,0.4,0.81,0.11,1.14,0.25,1.06,0.53,0.84,0.68,,
稀释每股收益,0.13,0.06,0.01,0.13,0.09,0.05,0.02,0.09,-0.02,-0.08,0.05,1.77,0.4,0.81,0.11,1.14,0.25,1.06,0.53,0.84,0.68,,
