报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),134744,79745,41298,177461,126730,75574,35805,173963,125804,79222,35390,146524,107552,127515,120299,96485,
营业收入(万元),134744,79745,41298,177461,126730,75574,35805,173963,125804,79222,35390,146524,107552,127515,120299,96485,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),124831,76563,39456,164756,115961,71020,34667,153749,110858,69521,31473,128548,94163,116048,112449,91701,
营业成本(万元),110599,67117,34092,145099,104093,62864,29149,137940,99631,62925,28193,117498,85636,102796,102021,84444,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),6372,3624,1757,7458,4624,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),592,471,164,1259,1041,885,121,677,522,411,132,539,286,701,467,76,
销售费用(万元),2165,1346,696,3197,2323,1490,738,2865,2034,1254,703,2590,1907,2689,2373,1759,
管理费用(万元),5576,3593,1495,6732,4203,5465,2612,8752,6253,3897,2002,8040,5856,8338,5327,3890,
财务费用(万元),-474,412,991,-392,-506,415,1960,3031,1990,1029,364,-589,169,954,1677,1178,
资产减值损失(万元),,,262,1404,183,-99,87,484,427,6,80,470,309,571,583,354,
公允价值变动收益(万元),-77,-24,,-18,,,,,,,,,,,,,
投资收益(万元),259,159,189,567,1070,488,41,,,,,,,,0,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),10480,3346,2063,13377,11794,5003,1162,20408,15140,9893,4110,17976,13389,11466,7850,4784,
营业外收入(万元),410,393,236,852,815,474,340,637,451,168,39,607,333,259,143,83,
营业外支出(万元),89,68,69,313,255,99,5,31,24,9,5,3,2,68,40,171,
非流动资产处置损失(万元),,,,,,9,,,5,2,,,,30,,52,
利润总额(万元),10802,3671,2231,13916,12354,5378,1497,21013,15566,10053,4144,18580,13720,11658,7953,4696,
所得税费用(万元),2504,1073,170,3054,3292,1693,484,5015,3887,2498,1075,3907,2924,2799,2048,1191,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),8298,2598,2060,10862,9062,3685,1013,15998,11679,7554,3069,14673,10796,8858,5905,3505,
归属于母公司所有者的净利润(万元),8298,2598,2060,10862,9062,3685,1013,15998,11679,7554,3069,14673,10796,8709,5669,3527,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,149,236,-22,
基本每股收益,0.31,0.1,0.11,0.57,0.47,0.19,0.07,1.56,1.14,0.74,0.3,1.54,1.16,0.96,,,
稀释每股收益,0.31,0.1,0.11,0.57,0.47,0.19,0.07,1.56,1.14,0.74,0.3,1.54,1.16,0.96,,,
