报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),79592,51031,24846,93645,67026,42003,18811,61835,37560,23800,10408,52581,38026,24575,11662,51627,49538,40057,38645,
营业收入(万元),79592,51031,24846,93645,67026,42003,18811,61835,37560,23800,10408,52581,38026,24575,11662,51627,49538,40057,38645,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),69451,45354,22734,87133,61778,39040,17851,56952,34410,21965,9716,46573,33491,21464,10233,43396,43030,35556,34730,
营业成本(万元),57835,37581,18672,71503,51101,31983,14561,46400,28912,18328,8441,39088,28064,17758,8419,35170,34341,29015,29075,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2904,1888,793,3744,2897,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),540,385,225,598,543,332,163,495,322,212,45,399,252,201,56,246,294,200,211,
销售费用(万元),5362,3335,1625,6397,4184,2403,923,3736,2129,1436,513,2968,2114,1274,693,3870,3501,3093,2760,
管理费用(万元),3265,2195,1068,4279,3080,4075,1860,5723,2909,1834,790,3806,2771,1907,872,3799,4070,2771,2474,
财务费用(万元),-454,-30,218,-423,-217,138,342,128,-30,-41,-47,244,271,200,150,161,750,413,191,
资产减值损失(万元),,,133,1036,191,109,2,470,168,195,-27,67,19,125,43,150,74,64,20,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),99,75,51,573,685,545,318,534,443,211,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),10290,5973,2276,7411,6273,3674,1278,5867,3691,2112,692,6008,4535,3111,1429,8231,6508,4501,3915,
营业外收入(万元),62,59,50,537,22,20,67,801,408,331,262,1036,931,348,71,517,366,180,172,
营业外支出(万元),34,0,0,21,21,1,0,0,,,,35,32,22,12,56,57,71,38,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,1,,,
利润总额(万元),10318,6032,2326,7926,6274,3694,1346,6668,4099,2444,954,7009,5433,3438,1487,8692,6817,4610,4049,
所得税费用(万元),1349,709,278,748,833,478,241,920,537,344,154,1067,826,505,265,1293,1027,663,607,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),8970,5322,2048,7178,5441,3216,1105,5748,3562,2100,800,5942,4607,2933,1222,7400,5790,3947,3441,
归属于母公司所有者的净利润(万元),6751,3943,1506,5525,4154,2460,855,5157,3572,2100,800,5942,4607,2933,1222,7400,5790,3947,3441,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),2219,1380,542,1652,1287,755,250,590,-10,,,,,,,,,,,
基本每股收益,0.56,0.33,0.13,0.46,0.35,0.21,0.07,0.45,0.32,0.19,0.08,0.66,0.51,0.33,0.14,0.82,0.64,0.44,0.38,
稀释每股收益,0.56,0.33,0.13,0.46,0.35,0.21,0.07,0.45,0.32,0.19,0.08,0.66,0.51,0.33,0.14,0.82,0.64,0.44,0.38,
