报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),562037,368793,170846,675934,451415,272817,132370,534066,372687,246465,109267,505324,159589,276038,239639,246451,
营业收入(万元),562037,368793,170846,675934,451415,272817,132370,534066,372687,246465,109267,505324,159589,276038,239639,246451,
利息收入(万元),,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,
营业总成本(万元),423583,279412,130549,516530,330146,194023,94187,377329,248907,165626,75243,366982,89567,176653,135901,144732,
营业成本(万元),310398,202698,91705,372225,237616,142245,73980,300565,200501,134319,59936,281894,64551,126392,112152,119650,
利息支出(万元),,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,
研发费用(万元),6797,4467,2020,9528,4076,2724,,,3571,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,
营业税金及附加(万元),3364,2220,794,4127,2949,1556,748,5163,3404,2467,905,7953,3502,8858,8209,7773,
销售费用(万元),3064,2018,965,4681,3118,2221,1057,5798,3876,2822,1687,6126,,2,280,1120,
管理费用(万元),29469,20211,10148,37033,25137,16183,8872,42654,22163,17134,8334,38688,10472,20243,19841,20612,
财务费用(万元),70492,47798,25324,78818,54674,26591,9694,21652,15983,9415,4788,28505,10825,8722,-7320,-2812,
资产减值损失(万元),,,,10119,2576,2504,-164,1496,-592,-531,-407,3815,218,12437,2739,-1610,
公允价值变动收益(万元),,,,,,,,,,,,,,-15,47,10,
投资收益(万元),258972,180702,83763,322775,248857,166730,71492,283186,239271,142777,69841,261255,120158,308058,218395,197338,
对联营企业和合营企业的投资收益(万元),256086,179094,83763,299782,247533,165661,71492,281429,238709,,,257271,,239182,214323,190925,
汇兑收益(万元),,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,
营业利润(万元),399326,270849,124398,484210,371352,246424,110073,441235,364708,223616,103865,399598,190180,407428,322180,299066,
营业外收入(万元),6452,5346,1146,5965,4595,3661,623,8102,5218,5399,2074,11088,3626,12395,9516,4494,
营业外支出(万元),4675,459,278,3182,1140,430,175,2297,885,584,301,3681,148,915,880,996,
非流动资产处置损失(万元),,,,,,,,,,98,54,1716,32,134,162,172,
利润总额(万元),401104,275736,125267,486993,374807,249655,110522,447040,369041,228432,105638,407005,193658,418908,330816,302565,
所得税费用(万元),32268,20760,10292,49888,38776,25205,12719,45149,37133,24077,11349,50101,23148,52993,27821,31325,
未确认投资损失(万元),,,,,,,,,,,,,,,,,
净利润(万元),368836,254977,114975,437105,336031,224451,97802,401892,331909,204354,94289,356904,170510,365916,302995,271240,
归属于母公司所有者的净利润(万元),332135,230122,102753,391006,303071,201191,87882,336820,281042,171786,80517,293863,134602,309754,246271,221181,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,10743,,,,,
少数股东损益(万元),36701,24855,12222,46099,32960,23260,9920,65072,50867,32569,13772,63040,35908,56162,56725,50058,
基本每股收益,0.54,0.37,0.17,0.63,0.49,0.33,0.14,0.6,0.5,,,0.67,,,,,
稀释每股收益,0.49,0.34,0.17,0.63,0.49,0.33,0.14,0.6,0.5,,,0.67,,,,,
