报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),207236,129144,58271,253641,181395,114080,51632,209554,144669,88823,38784,171150,125721,76638,30302,131870,56543,113198,104738,79484,
营业收入(万元),207236,129144,58271,253641,181395,114080,51632,209554,144669,88823,38784,171150,125721,76638,30302,131870,56543,113198,104738,79484,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),171510,102583,47896,214677,147517,93017,41221,168669,109665,67500,28981,141326,100156,61849,23209,108277,46952,108071,84836,69046,
营业成本(万元),91966,54453,24440,113256,80695,51852,23915,90220,58764,34162,15032,71125,50642,31703,12915,58620,28033,61214,46334,41536,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),22759,14302,7086,26092,16114,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),530,465,158,761,969,412,135,695,401,251,122,734,413,313,175,505,228,313,659,1166,
销售费用(万元),45092,26741,11436,51428,33869,20128,8697,40186,26833,17152,6659,32761,24019,14000,4745,24055,11626,21392,22085,13612,
管理费用(万元),12114,7047,3845,16626,10620,16686,7284,32781,20210,12754,6074,33814,21454,11956,4557,22158,9066,24041,13795,10607,
财务费用(万元),-951,-424,40,-2277,17,6,-221,302,725,630,171,-1183,-420,-415,99,-243,-2631,436,1739,1944,
资产减值损失(万元),,,,8792,5234,3934,1411,4484,2732,2552,923,4075,4050,4291,718,3182,630,675,224,180,
公允价值变动收益(万元),744,-232,227,,,,,,,,,,,,,,,,,,
投资收益(万元),460,192,88,5047,3786,2921,1728,6634,4457,2820,1295,8410,6823,4022,2106,6798,146,229,,,
对联营企业和合营企业的投资收益(万元),45,-71,-37,-256,-241,-140,-82,-231,-181,-120,-71,-351,-280,-245,6,-59,-88,-7,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),32199,22933,11437,47842,39698,25382,12533,50351,40782,25040,11098,38234,32388,18811,9200,30391,9736,5356,19902,10438,
营业外收入(万元),77,75,71,171,457,453,433,574,264,259,624,3498,1510,888,216,2698,973,2280,797,213,
营业外支出(万元),163,48,28,522,497,343,234,1311,1100,1083,123,764,720,708,162,669,669,145,233,30,
非流动资产处置损失(万元),,,,,,,,,138,123,115,167,159,153,1,568,568,84,37,8,
利润总额(万元),32113,22960,11480,47492,39658,25492,12732,49613,39946,24216,11598,40969,33179,18991,9254,32419,10041,7491,20466,10622,
所得税费用(万元),5176,3169,1601,6707,5984,3970,2173,7245,6491,3937,1901,5967,6203,3915,1788,5213,1793,1638,3199,2087,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),26937,19791,9879,40784,33674,21523,10559,42369,33455,20279,9697,35002,26976,15076,7466,27206,8247,5853,17267,8535,
归属于母公司所有者的净利润(万元),27008,19797,9819,38665,32016,20775,10075,39809,31243,19106,9442,33269,25709,14917,7511,26210,7566,2812,13588,8173,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,539,539,1756,10770,9346,
少数股东损益(万元),-71,-7,60,2120,1658,748,484,2559,2212,1173,256,1733,1267,159,-44,996,682,3041,3679,362,
基本每股收益,0.68,0.49,0.25,0.97,0.8,0.52,0.25,1.05,0.85,0.53,0.26,0.92,0.71,0.41,0.21,0.77,0.24,0.11,1.66,1.32,
稀释每股收益,0.68,0.49,0.25,0.97,0.8,0.52,0.25,1.05,0.85,0.53,0.26,0.92,0.71,0.41,0.21,0.77,0.24,0.11,1.66,1.32,
