报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),21146,14690,4704,29552,16749,10939,2907,24378,13042,9090,2754,20469,9616,7896,19512,8023,16254,15938,13685,12334,
营业收入(万元),21146,14690,4704,29552,16749,10939,2907,24378,13042,9090,2754,20469,9616,7896,19512,8023,16254,15938,13685,12334,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),16583,11599,4833,21547,14224,9185,3829,16559,10855,6937,3024,13619,8852,6329,13430,6302,11644,11071,9281,8310,
营业成本(万元),5651,4246,1024,7615,4148,2623,543,5173,2668,1582,428,4202,1792,1593,4524,1819,3417,4373,3219,3585,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),5343,3578,1814,6137,4459,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),214,122,59,427,212,132,45,367,181,106,48,299,119,65,258,92,215,172,258,378,
销售费用(万元),2472,1750,961,3277,2373,1639,934,2920,2200,1551,781,2733,1973,1390,2614,1286,2534,2182,2046,1443,
管理费用(万元),3433,2223,1019,4461,3063,4843,2385,8511,6083,3897,1897,6925,5270,3419,6377,3179,5640,4367,3821,2953,
财务费用(万元),-529,-321,-130,-516,-390,-264,-126,-461,-372,-305,-164,-548,-402,-268,-430,-172,-209,-135,-111,-89,
资产减值损失(万元),,,,146,359,211,48,49,94,106,35,9,100,129,87,99,48,111,48,40,
公允价值变动收益(万元),229,272,-150,,,,,,,,,,,,,,,,,,
投资收益(万元),1137,661,621,2458,1905,1303,658,1307,647,,,,,,2,,,,,,
对联营企业和合营企业的投资收益(万元),-16,-17,-14,43,13,6,7,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),6356,3965,449,12666,5640,3721,201,10705,3819,2706,-270,6850,764,1567,6085,1720,4610,4867,4404,4024,
营业外收入(万元),,,,,57,32,19,175,180,180,398,1318,814,685,3096,806,672,890,863,883,
营业外支出(万元),32,20,20,42,11,10,,54,40,20,,15,5,6,17,0,33,,0,15,
非流动资产处置损失(万元),,,,,,,,,,,,0,0,1,17,0,33,,,,
利润总额(万元),6324,3945,429,12624,5687,3743,219,10826,3959,2866,128,8153,1572,2245,9164,2526,5249,5757,5267,4892,
所得税费用(万元),464,292,-38,915,293,260,-13,817,297,282,26,1180,216,329,796,328,386,763,876,748,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),5859,3652,467,11709,5394,3483,233,10010,3662,2584,102,6973,1356,1917,8368,2198,4864,4994,4392,4144,
归属于母公司所有者的净利润(万元),5743,3616,529,11978,5597,3628,306,10191,3764,2627,132,7048,1449,1971,8388,2221,4848,4975,4359,4110,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),116,36,-62,-269,-204,-146,-74,-181,-102,-43,-30,-75,-93,-54,-20,-23,16,18,32,35,
基本每股收益,0.48,0.3,0.04,1.01,0.47,0.31,0.04,1.35,0.52,0.39,0.02,1.12,0.23,0.31,1.35,0.37,0.81,1.66,1.45,1.37,
稀释每股收益,0.48,0.3,0.04,1,0.47,0.3,0.04,1.34,0.52,0.39,0.02,1.12,0.23,0.31,1.35,0.37,0.81,1.66,1.45,1.37,
