报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),63240,38977,16691,80817,55234,37220,17059,76493,52056,28790,13884,63095,40436,26290,58517,11667,53366,35551,29112,
营业收入(万元),63240,38977,16691,80817,55234,37220,17059,76493,52056,28790,13884,63095,40436,26290,58517,11667,53366,35551,29112,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),61663,37944,16216,78781,53999,35951,16294,72225,49359,27077,12982,58238,38175,24985,54097,10865,49551,33585,27385,
营业成本(万元),52265,32155,13756,67695,45916,30773,13956,62457,42736,22774,10878,50650,33080,21505,47241,9498,43691,29148,23585,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2922,1742,684,3207,2210,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),245,163,78,385,291,189,89,557,323,161,77,271,105,80,160,12,95,77,53,
销售费用(万元),2450,1576,705,2699,2012,1378,707,2483,1717,1093,544,1568,1065,694,1482,408,1447,1022,845,
管理费用(万元),2657,1604,671,2567,1856,2611,1274,5715,4019,2603,1281,4921,3295,2322,4302,754,3179,2507,2200,
财务费用(万元),1123,704,293,1916,1496,805,258,577,451,381,175,741,536,334,846,216,944,736,586,
资产减值损失(万元),,,28,313,218,196,9,437,113,64,26,88,93,49,65,-23,194,96,116,
公允价值变动收益(万元),-330,-330,-330,330,365,201,,,,,,,,,,,,,,
投资收益(万元),390,370,317,601,555,330,330,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),2623,1872,624,3788,2555,1994,1160,4690,2697,1713,929,4856,2260,1305,4420,802,3815,1966,1727,
营业外收入(万元),,,,29,6,,0,,208,142,,1370,573,480,3096,15,227,79,116,
营业外支出(万元),16,6,3,16,15,0,0,33,29,1,1,52,8,8,57,0,2,4,10,
非流动资产处置损失(万元),,,,,,,,,,,,13,7,7,0,,,,0,
利润总额(万元),2607,1865,621,3801,2546,1993,1160,4658,2876,1854,928,6174,2826,1778,7458,817,4041,2041,1833,
所得税费用(万元),84,57,34,297,215,212,157,621,157,82,44,658,278,194,1135,138,549,292,208,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),2523,1808,586,3505,2331,1782,1003,4036,2719,1772,884,5516,2547,1584,6323,679,3492,1749,1625,
归属于母公司所有者的净利润(万元),2250,1662,586,3505,2331,1782,1003,4036,2719,1772,884,5516,2547,1584,6323,679,3492,1749,1625,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),273,146,,0,,,,,,,,,,,,,,,,
基本每股收益,0.19,0.14,0.05,0.3,0.2,0.15,0.13,0.59,0.35,0.23,0.15,0.94,0.43,0.27,1.12,0.14,0.7,0.35,0.51,
稀释每股收益,0.19,0.14,0.05,0.3,0.2,0.15,0.13,0.59,0.35,0.23,0.15,0.94,0.43,0.27,1.12,0.14,0.7,0.35,0.51,
