报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),56865,35719,14951,69474,47115,31155,13192,61689,44937,29279,11414,54657,37849,25689,10966,52647,9005,48604,39265,38213,
营业收入(万元),56865,35719,14951,69474,47115,31155,13192,61689,44937,29279,11414,54657,37849,25689,10966,52647,9005,48604,39265,38213,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),46473,27886,12203,55886,38202,24021,10921,48348,34697,21639,8809,42284,28502,18771,8124,40899,7326,39249,32966,32773,
营业成本(万元),27267,16699,7308,32275,22306,14812,6556,27926,19592,12292,5205,24543,16090,10898,4841,24960,4230,23782,18385,17879,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),3390,2091,803,3987,2780,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),702,485,240,1097,751,529,235,975,712,481,192,863,431,324,151,599,102,532,509,560,
销售费用(万元),11110,6476,3074,14361,8621,5151,2345,11139,7833,4996,1820,9118,6127,3863,1328,8313,1456,8498,8638,8698,
管理费用(万元),4545,2478,1271,6132,4052,3890,1881,8615,6055,3492,1548,7427,4887,3226,1455,6981,1326,5760,5007,4538,
财务费用(万元),-541,-343,-499,-2264,-379,-174,-169,-805,-260,-119,-58,-215,-104,-114,-26,-338,-20,-229,-32,123,
资产减值损失(万元),,,8,297,71,-187,73,499,765,496,102,547,1070,574,375,386,231,907,459,976,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),664,399,-20,79,1310,870,416,,,,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),-175,-102,-20,79,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),11429,8403,2888,14620,10718,8329,2850,13964,10240,7640,2604,12374,9347,6918,2842,11748,1679,9355,6298,5440,
营业外收入(万元),219,78,49,7,15,12,1,93,460,307,155,836,607,479,213,850,131,634,825,564,
营业外支出(万元),32,32,,20,20,20,0,68,66,4,2,3,3,3,3,38,0,37,37,11,
非流动资产处置损失(万元),,,,,,,,,2,4,,3,,3,3,37,0,24,37,11,
利润总额(万元),11616,8449,2936,14606,10713,8322,2850,13989,10634,7944,2757,13207,9952,7394,3052,12560,1810,9952,7086,5993,
所得税费用(万元),1287,1034,366,1775,1234,1026,393,1893,1369,1167,426,1685,1312,1038,510,1637,264,1260,846,819,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),10329,7415,2570,12832,9479,7296,2458,12095,9265,6777,2331,11522,8640,6356,2542,10923,1545,8692,6241,5174,
归属于母公司所有者的净利润(万元),10329,7415,2570,12832,9479,7296,2458,12095,9265,6777,2331,11522,8640,6356,2542,10938,1554,8720,6261,5099,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,-15,-8,-27,-20,74,
基本每股收益,0.54,0.38,0.13,0.66,0.49,0.38,0.18,1.03,0.81,0.66,0.23,1.12,0.84,0.62,0.25,1.06,0.15,0.85,0.62,0.55,
稀释每股收益,0.54,0.38,0.13,0.66,0.49,0.38,0.18,1.03,0.81,0.66,0.23,1.12,0.84,0.62,0.25,1.06,0.15,0.85,0.62,0.55,
