报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),14811,10043,3624,34447,14995,9130,4390,29069,12518,8288,2677,24408,10506,7811,2661,26870,24239,12631,20197,15313,13453,
营业收入(万元),14811,10043,3624,34447,14995,9130,4390,29069,12518,8288,2677,24408,10506,7811,2661,26870,24239,12631,20197,15313,13453,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),15099,9846,3778,31716,14363,8298,4474,26143,12285,7805,2815,22102,10395,7638,2939,24888,21683,11502,17531,14059,12465,
营业成本(万元),10897,7071,2618,24029,10706,6135,3483,18914,8340,5166,1537,16797,7334,5238,1646,19491,17400,8805,13314,10249,8977,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),908,633,299,1752,797,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),60,43,13,187,64,50,23,146,63,37,15,125,33,32,27,279,213,118,284,418,250,
销售费用(万元),1822,1255,692,2694,1807,1137,576,2677,1835,1174,613,2164,1287,885,438,1649,1725,1116,1925,1657,1225,
管理费用(万元),1703,1040,573,2142,1589,1455,770,3372,2093,1426,859,2332,1669,1387,883,2853,2270,1302,2087,2038,1938,
财务费用(万元),-291,-195,-98,-454,-347,-235,-122,-168,-98,-66,-17,-117,-108,-84,-56,-168,-318,-251,-377,-235,-164,
资产减值损失(万元),,,-319,1368,-252,-244,-256,1202,52,69,-192,802,180,180,2,784,393,412,297,-69,238,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),554,244,22,631,345,267,-25,594,431,412,54,1457,738,718,-49,1586,1456,1017,1533,1228,1015,
对联营企业和合营企业的投资收益(万元),514,204,-18,557,279,222,-25,594,431,412,54,1457,738,718,-49,1586,1456,1017,1533,1228,1015,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),1495,1358,121,5220,1076,1199,-9,4020,665,895,-85,3763,848,891,-328,3567,4012,2146,4198,2483,2002,
营业外收入(万元),26,26,6,6,429,242,89,970,858,620,35,459,307,245,23,911,474,293,365,694,329,
营业外支出(万元),,,,1,1,1,,97,22,19,19,7,6,5,,,,,66,,2,
非流动资产处置损失(万元),,,,,,,,,,,,7,5,5,,,,,23,,0,
利润总额(万元),1521,1384,127,5225,1504,1440,80,4894,1501,1497,-69,4215,1150,1131,-305,4478,4487,2439,4498,3176,2329,
所得税费用(万元),237,213,107,596,212,197,60,652,244,226,16,400,85,80,-15,412,387,177,472,389,213,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,
净利润(万元),1284,1171,21,4629,1292,1243,21,4241,1258,1271,-85,3815,1064,1051,-289,4066,4099,2263,4026,2788,2117,
归属于母公司所有者的净利润(万元),1226,1106,62,4681,1325,1256,56,4254,1220,1225,-110,3876,1137,1115,-244,4058,4033,2162,4008,2965,2177,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),58,65,-41,-52,-33,-13,-35,-12,37,46,25,-61,-73,-63,-45,8,66,101,17,-178,-60,
基本每股收益,0.07,0.06,0,0.26,0.07,0.07,0.01,0.5,0.15,0.16,-0.01,0.52,0.15,0.15,-0.03,0.54,0.54,0.29,0.53,,,
稀释每股收益,0.07,0.06,0,0.26,0.07,0.07,0.01,0.5,0.15,0.16,-0.01,0.52,0.15,0.15,-0.03,0.54,0.54,0.29,0.53,,,
