报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),179096,112440,55347,164926,116198,75213,39124,142067,99604,62508,30844,120617,82861,52914,25944,122489,89112,117211,51269,114079,100949,82787,
营业收入(万元),179096,112440,55347,164926,116198,75213,39124,142067,99604,62508,30844,120617,82861,52914,25944,122489,89112,117211,51269,114079,100949,82787,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),144427,89674,43648,143050,93351,60216,29318,117387,78159,47859,22718,95277,64101,39708,18933,98912,71082,92627,37920,87266,73027,59033,
营业成本(万元),82642,50604,25570,60582,37630,23828,12243,47248,31626,19137,9121,35423,22146,13010,6702,38448,24088,35623,14259,36041,33257,29522,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,,,
研发费用(万元),5323,3540,1710,7462,4920,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),1517,1031,570,2001,1538,1110,620,2519,1654,1015,580,1999,1475,642,275,1590,1157,1539,737,1551,1410,1119,
销售费用(万元),43716,26870,12117,52387,35199,23498,11127,44563,29224,19052,9587,34713,23978,15553,7555,32739,23834,29959,13277,28437,19602,13012,
管理费用(万元),11326,7873,3179,14667,11017,10020,4413,18886,13171,8260,4282,16585,12025,8332,4028,16909,13583,16957,6958,16071,14233,12119,
财务费用(万元),-96,-244,-452,-62,-94,-80,-35,-307,-271,-266,-78,507,400,263,98,520,393,114,34,61,3,14,
资产减值损失(万元),,,954,6013,3142,1841,950,4479,2755,661,-774,6050,4076,1909,275,8706,8028,8436,2656,5106,4523,3248,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,,,
投资收益(万元),4068,3072,814,7961,4723,3654,905,4274,1135,103,29,849,539,254,3,1400,889,979,335,654,642,110,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,,,
营业利润(万元),35633,24228,12579,32026,28702,19247,10748,31598,23599,15171,8155,26189,19299,13460,7014,24977,18919,25564,13684,27467,28563,23864,
营业外收入(万元),49,26,11,44,26,10,2,41,89,78,79,944,452,289,205,3481,458,916,281,1474,1315,924,
营业外支出(万元),30,30,28,36,7,2,2,12,3,2,0,83,366,362,360,134,132,410,353,202,98,263,
非流动资产处置损失(万元),,,,,,,,,3,2,,4,3,2,,10,9,9,4,0,38,10,
利润总额(万元),35653,24224,12563,32034,28721,19255,10749,31627,23684,15246,8234,27050,19386,13387,6859,28324,19244,26070,13611,28740,29780,24525,
所得税费用(万元),5740,3676,1977,3934,4060,3022,1555,4319,3225,2305,1167,3446,2152,1643,793,3937,2214,3190,1617,3543,4989,3306,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,,,
净利润(万元),29913,20548,10585,28101,24661,16233,9194,27307,20460,12941,7067,23604,17234,11744,6066,24387,17030,22881,11994,25196,24791,21219,
归属于母公司所有者的净利润(万元),27791,19231,10160,28115,24692,16250,9194,27307,20460,12941,7067,23604,17234,11744,6066,24387,17030,22881,11994,25196,24791,21219,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),2121,1317,425,-14,-31,-17,,,,,,,,,,,,,,,,,
基本每股收益,0.7,0.48,0.25,0.7,0.62,0.41,0.32,1,0.76,0.5,0.3,1.1,0.81,0.55,0.28,1.14,0.8,1.07,0.56,1.18,1.17,1.01,
稀释每股收益,0.7,0.48,0.25,0.7,0.62,0.41,0.32,1,,,,,,,,,,,,,,,
