报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),57457,38784,9021,58373,36484,26989,7740,58803,34040,25149,6599,51099,27175,20539,41752,33190,30924,28109,26145,
营业收入(万元),57457,38784,9021,58373,36484,26989,7740,58803,34040,25149,6599,51099,27175,20539,41752,33190,30924,28109,26145,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),55774,37300,9542,54399,34318,24911,8537,52839,30870,22112,6823,44883,25090,18084,35984,27758,25508,22855,21299,
营业成本(万元),49118,32899,7781,48323,29985,21766,7122,47693,27319,19338,5505,40571,21380,15490,30948,23126,20552,17762,16555,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2668,1842,996,2534,1782,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),140,116,62,331,193,166,24,333,160,133,27,510,259,227,659,529,641,1043,1191,
销售费用(万元),1352,842,286,733,548,398,241,700,468,334,168,656,500,362,531,531,535,478,341,
管理费用(万元),2212,1403,580,1819,1255,2008,1192,3665,2178,1614,1139,3185,2387,1585,3033,2566,2619,2547,2275,
财务费用(万元),283,198,46,-44,-49,-73,-51,124,167,154,61,362,275,204,657,819,838,839,756,
资产减值损失(万元),,,-209,704,603,646,9,325,577,539,-76,-401,288,216,158,188,322,186,179,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),191,191,47,497,419,253,149,159,32,,,,,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),1959,1828,-462,4697,2601,2342,-638,6846,3285,3037,158,6217,2131,2455,5767,5432,5416,5255,4847,
营业外收入(万元),2,0,0,351,303,301,300,70,45,83,25,143,22,29,104,266,178,132,76,
营业外支出(万元),38,25,12,59,58,21,6,19,10,14,9,44,12,46,42,47,77,31,40,
非流动资产处置损失(万元),,,,,,,,,,15,,20,,3,8,24,17,17,9,
利润总额(万元),1922,1803,-474,4989,2846,2622,-344,6896,3319,3106,174,6316,2141,2437,5829,5651,5517,5355,4883,
所得税费用(万元),322,220,36,626,405,351,10,867,440,526,46,923,322,372,896,833,883,852,741,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),1600,1583,-510,4363,2441,2271,-354,6030,2879,2579,127,5392,1819,2065,4933,4817,4634,4503,4142,
归属于母公司所有者的净利润(万元),2052,1739,-465,4452,2455,2290,-344,5995,2842,2509,86,5371,1724,1990,4853,4800,4556,4288,4051,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),-452,-157,-46,-89,-14,-20,-10,35,37,71,41,22,95,75,80,17,78,215,91,
基本每股收益,0.13,0.11,-0.04,0.4,0.22,0.2,-0.04,0.9,0.46,0.42,0.01,0.9,0.29,0.33,0.81,0.8,0.76,0.71,0.68,
稀释每股收益,0.13,0.11,-0.04,0.4,0.22,0.2,-0.04,0.9,0.46,0.42,0.01,0.9,0.29,0.33,0.81,0.8,0.76,0.71,0.68,
