报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
营业总收入(万元),50967,30586,14817,90243,72442,46560,27461,115275,75759,49349,26778,92247,64605,41290,21413,76550,82340,72204,59608,61444,
营业收入(万元),50967,30586,14817,90243,72442,46560,27461,115275,75759,49349,26778,92247,64605,41290,21413,76550,82340,72204,59608,61444,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),54754,35407,18537,86355,68809,43897,25968,107996,71995,46640,25208,87221,61567,39603,20508,72762,76209,65753,52200,51519,
营业成本(万元),40634,25734,13177,66467,55623,34455,20075,86913,56039,36426,20144,69448,48900,31058,16413,58027,62102,53522,43687,42846,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),2986,1763,809,3690,2272,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),653,447,227,1091,812,624,290,1081,763,500,218,878,423,247,145,475,393,340,312,420,
销售费用(万元),2056,1434,737,3323,2379,1876,961,4885,3398,2383,1237,3863,2797,1890,953,2662,2881,2442,1705,1780,
管理费用(万元),6241,4592,2757,10097,7663,6623,4769,13430,10955,6651,3503,11123,8087,5136,2740,9764,9126,7779,5901,5989,
财务费用(万元),2184,1437,742,1220,756,454,117,710,400,288,160,1189,861,607,250,1171,1320,973,599,506,
资产减值损失(万元),,,50,468,-695,-134,-244,977,440,392,-54,721,499,664,7,663,386,698,-4,-21,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),869,685,380,766,572,392,214,931,882,299,125,886,685,589,339,693,109,-12,-0,,
对联营企业和合营企业的投资收益(万元),479,371,171,606,479,336,179,588,507,299,125,886,685,589,339,693,107,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),-2456,-3991,-3328,5095,4321,3171,1750,8609,4646,3008,1695,5913,3723,2276,1244,4481,6240,6438,7407,9925,
营业外收入(万元),3,3,3,58,54,9,1,203,193,65,0,745,474,221,149,726,934,636,848,69,
营业外支出(万元),87,4,2,132,110,92,10,141,126,114,2,13,16,15,,44,26,17,3,1,
非流动资产处置损失(万元),,,,,,,,,,,-1,0,0,,,8,7,,,,
利润总额(万元),-2539,-3992,-3327,5021,4265,3088,1741,8671,4713,2959,1694,6644,4181,2482,1393,5163,7148,7057,8252,9993,
所得税费用(万元),302,474,-85,837,363,538,294,1927,860,813,418,1284,702,474,309,554,1415,1493,2002,2518,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),-2841,-4466,-3242,4183,3901,2551,1447,6744,3852,2146,1276,5360,3479,2008,1084,4608,5733,5564,6251,7476,
归属于母公司所有者的净利润(万元),-2841,-4466,-3242,4183,3901,2551,1447,6744,3852,2146,1283,5575,3601,2069,1084,4608,5621,5441,6344,7476,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,-7,-215,-121,-61,,,111,123,-93,,
基本每股收益,-0.23,-0.37,-0.27,0.35,0.32,0.21,0.12,0.61,0.36,0.21,0.14,0.62,0.4,0.23,0.12,0.51,0.62,0.6,0.7,0.83,
稀释每股收益,-0.23,-0.37,-0.27,0.35,0.32,0.21,0.12,0.61,0.36,0.21,0.14,0.62,0.4,0.23,0.12,0.51,0.62,0.6,0.7,0.83,
