报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),56106,34840,16210,58322,36691,23974,9504,25191,15430,11590,5377,19242,9921,8683,2156,15487,12060,12018,8259,
营业收入(万元),56106,34840,16210,58322,36691,23974,9504,25191,15430,11590,5377,19242,9921,8683,2156,15487,12060,12018,8259,
利息收入(万元),,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,
营业总成本(万元),46404,29090,13480,50123,31154,20183,7503,19909,12843,9695,4087,15311,8772,7293,1676,11976,9069,8617,5856,
营业成本(万元),39777,24848,11326,41985,26117,17095,6205,16199,10366,8074,3367,12431,6749,5980,1153,9329,7130,7054,4703,
利息支出(万元),,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,
研发费用(万元),2990,1807,824,3101,1734,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),352,216,144,427,341,194,119,366,172,127,66,218,150,141,53,109,108,107,77,
销售费用(万元),533,337,170,687,461,288,109,360,263,163,67,292,220,151,52,307,242,183,92,
管理费用(万元),2710,1812,810,3893,2836,2822,1266,3025,2156,1324,625,2275,1695,1128,484,1929,1419,1062,927,
财务费用(万元),41,69,60,-170,-179,-123,-52,-292,-142,-19,11,63,59,48,40,175,39,117,34,
资产减值损失(万元),,,146,200,-155,-93,-143,251,27,26,-49,33,-100,-156,-107,128,131,95,23,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,
投资收益(万元),-11,-14,-4,11,-7,-14,-10,-18,-21,-5,-1,-3,-3,-2,,-0,,0,74,
对联营企业和合营企业的投资收益(万元),-11,-14,-4,11,-7,-14,-10,-18,-21,-5,,-3,-3,-2,,-0,,,74,
汇兑收益(万元),,,-8,,11,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,
营业利润(万元),10079,6240,3129,8625,5642,3849,1991,5538,2566,1890,1289,3927,1146,1389,480,3510,2991,3401,2476,
营业外收入(万元),280,250,194,494,408,233,56,376,473,202,196,319,147,82,73,146,254,251,153,
营业外支出(万元),40,19,12,3,1,0,1,8,2,1,0,0,0,0,0,31,4,19,0,
非流动资产处置损失(万元),,,,,,,,,2,1,,0,0,0,,2,4,1,,
利润总额(万元),10320,6471,3311,9117,6049,4082,2046,5906,3037,2090,1485,4245,1292,1471,553,3625,3241,3632,2629,
所得税费用(万元),1520,970,508,1316,1034,700,326,857,460,324,237,666,189,193,56,562,408,165,382,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,
净利润(万元),8800,5501,2802,7801,5015,3383,1719,5049,2577,1766,1248,3580,1104,1278,497,3062,2833,3467,2247,
归属于母公司所有者的净利润(万元),7004,4595,2405,6515,4244,2826,1484,4924,2656,1819,1248,3580,1104,1278,497,3062,2833,3468,2250,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),1796,906,397,1286,772,556,235,125,-79,-53,,,,,,,,-1,-2,
基本每股收益,0.4,0.26,0.18,0.48,0.31,0.21,0.14,0.51,0.28,0.2,0.21,0.6,0.14,0.21,0.08,0.51,0.47,0.58,,
稀释每股收益,0.4,0.26,0.18,0.48,0.31,0.21,0.14,0.51,0.28,0.2,0.21,0.6,0.14,0.21,0.08,0.51,0.47,0.58,,
