报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,
营业总收入(万元),239215,163522,60328,254546,186463,119475,42996,181783,132071,82831,33914,140105,95315,64124,24536,120020,133875,109814,
营业收入(万元),239215,163522,60328,254546,186463,119475,42996,181783,132071,82831,33914,140105,95315,64124,24536,120020,133875,109814,
利息收入(万元),,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,
营业总成本(万元),223397,151769,58832,241434,176977,112196,42226,173241,123927,76888,31387,131506,88996,59670,22826,115217,123917,106129,
营业成本(万元),165187,112330,43061,176806,134777,85307,32458,122411,88434,54648,21882,93744,66455,44001,16800,85468,99087,83260,
利息支出(万元),,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,
研发费用(万元),13396,8657,3592,16263,11474,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),5680,3766,1617,4886,3731,2293,896,5323,4012,2736,1112,3889,2259,1265,505,2032,1491,527,
销售费用(万元),31467,20604,6469,33430,21141,12991,4132,21962,15138,9236,3826,15552,7775,5968,2033,11611,9841,9225,
管理费用(万元),10262,6850,3175,11326,8170,12263,3786,20986,14911,9617,4600,18920,12052,8442,3190,15050,12113,10573,
财务费用(万元),-2595,-438,725,-2876,-3046,-986,866,1489,1353,544,173,-1298,-291,-260,342,510,995,2310,
资产减值损失(万元),,,195,1599,729,327,88,1069,79,108,-205,699,747,254,-43,547,389,235,
公允价值变动收益(万元),-258,-293,-50,154,,,,,,,,,,,,,,,
投资收益(万元),704,499,585,-2430,1186,678,417,337,,,,8,,,,,,,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,
营业利润(万元),15698,11380,2361,11449,10800,8030,1304,10222,9457,6332,2527,8608,6319,4455,1710,4802,9958,3684,
营业外收入(万元),135,106,26,383,508,428,307,355,23,569,774,1328,1119,495,96,2862,807,634,
营业外支出(万元),34,34,40,11,41,27,4,41,19,28,11,337,251,49,23,649,935,127,
非流动资产处置损失(万元),,,,,,,,,,13,6,142,,1,0,22,263,8,
利润总额(万元),15799,11452,2347,11821,11267,8430,1606,10536,9461,6873,3290,9599,7188,4901,1783,7016,9830,4191,
所得税费用(万元),2103,1383,326,-58,1561,1221,55,796,1016,808,325,772,944,855,208,1088,740,-100,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,
净利润(万元),13696,10070,2020,11879,9706,7209,1551,9741,8445,6065,2965,8827,6243,4046,1575,5928,9090,4290,
归属于母公司所有者的净利润(万元),14125,10386,2144,12025,9720,7209,1551,9741,8445,6065,2965,8827,6243,4046,1575,5928,9090,4290,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,-159,-384,,
少数股东损益(万元),-430,-317,-123,-146,-14,,,,,,,,,,,,,,
基本每股收益,1.05,0.77,0.16,0.9,0.72,0.53,0.12,0.88,0.79,0.61,0.3,0.88,0.62,0.4,0.16,0.71,1.14,0.54,
稀释每股收益,1.05,0.77,0.16,0.9,0.72,0.53,0.12,0.88,0.79,0.61,0.3,0.88,0.62,0.4,0.16,0.71,1.14,0.54,
