报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),60853,35187,15696,62390,40219,25072,9395,32483,19861,13009,4823,24801,14833,10312,3598,20282,9192,16456,13246,11118,
营业收入(万元),60853,35187,15696,62390,40219,25072,9395,32483,19861,13009,4823,24801,14833,10312,3598,20282,9192,16456,13246,11118,
利息收入(万元),,,,,,,,,,,,,,,,,,,,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),,,,,,,,,,,,,,,,,,,,,
营业总成本(万元),39605,22688,8438,42723,27788,17576,6003,22269,13438,9698,3670,17626,10625,7997,2621,15193,7141,12829,10568,9236,
营业成本(万元),10537,5506,2291,10135,7099,4026,1650,5531,3875,3020,1138,5767,3629,2689,957,5165,2317,4434,3783,3504,
利息支出(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金支出(万元),,,,,,,,,,,,,,,,,,,,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),11298,7240,2256,13812,8308,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),,,,,,,,,,,,,,,,,,,,,
营业税金及附加(万元),466,364,102,468,264,148,27,418,191,81,46,265,152,110,34,222,94,206,198,132,
销售费用(万元),12789,7321,3106,13780,9280,6301,2240,7054,4562,3385,1200,6472,3478,2776,914,5484,2644,4650,3356,2961,
管理费用(万元),3980,1849,587,4469,2617,7086,2068,9183,4973,3255,1305,5170,3347,2417,711,4574,2314,3601,3175,2473,
财务费用(万元),535,408,96,-424,-24,-124,18,-25,-179,-90,-19,-36,0,-0,5,9,5,-34,-4,114,
资产减值损失(万元),,,,484,243,139,,109,16,48,0,-11,19,5,,-260,-233,-28,61,52,
公允价值变动收益(万元),,,,,,,,,,,,,,,,,,,,,
投资收益(万元),,,,407,281,187,48,187,72,35,,159,140,136,7,323,52,343,64,32,
对联营企业和合营企业的投资收益(万元),,,,,,,,,,,,,,,,,,,,,
汇兑收益(万元),,,,,329,,,,,,,,,,,,,,,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),21568,12671,7298,20991,13264,7870,3440,11539,6495,3346,1153,7333,4348,2452,984,5412,2103,3970,2742,1915,
营业外收入(万元),15,6,6,6,4,4,47,15,146,98,55,836,135,115,6,354,111,447,127,217,
营业外支出(万元),31,0,0,3,,,,6,-1,-1,0,58,22,30,7,70,43,60,12,9,
非流动资产处置损失(万元),,,,,,,,,,,,46,,23,,11,,41,,0,
利润总额(万元),21551,12676,7304,20994,13269,7873,3487,11549,6642,3445,1208,8111,4461,2537,983,5696,2171,4357,2857,2123,
所得税费用(万元),948,668,302,2851,1153,843,376,1708,590,323,173,1133,313,277,158,626,412,691,378,591,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),20603,12008,7001,18143,12116,7030,3110,9840,6052,3122,1035,6978,4147,2260,826,5070,1759,3667,2479,1533,
归属于母公司所有者的净利润(万元),20603,12008,7001,18143,12116,7030,3110,9840,6052,3122,1035,6978,4147,2260,826,5070,1759,3667,2479,1533,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),,,,,,,,,,,,,,,,,,,,,
基本每股收益,0.75,0.44,0.38,0.99,0.66,0.38,0.25,0.86,0.54,0.29,0.08,0.76,0.45,0.25,0.09,0.55,0.19,0.4,0.27,0.18,
稀释每股收益,0.75,0.44,0.38,0.99,0.64,0.38,0.25,0.86,0.52,0.26,0.08,0.76,0.43,0.25,0.09,0.55,0.19,0.4,0.27,0.18,
