报告日期,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
营业总收入(万元),511945,339213,169752,597573,430086,267560,129993,492612,348858,231035,113425,451764,227474,115165,470774,333436,216838,410413,343224,,
营业收入(万元),,,,,,,,,,,,,,,,,,,,,
利息收入(万元),849217,558452,273845,1025332,747043,484349,245115,845420,621843,409606,212291,765113,383661,216561,714029,540164,359717,644452,561928,,
已赚保费(万元),,,,,,,,,,,,,,,,,,,,,
手续费及佣金收入(万元),46777,31422,17685,81949,60204,39091,16538,78920,49832,34253,14982,74992,38445,12717,57850,34874,21153,37519,29249,,
房地产销售收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务收入(万元),75,52,41,210,194,164,103,229,197,163,37,330,101,53,1051,1,13,25,78,,
营业总成本(万元),272914,177411,83080,307207,206735,120256,49074,232803,139394,95318,36102,179270,90393,38960,209940,151507,87391,168138,133031,,
营业成本(万元),,,,,,,,,,,,,,,,,,,,,
利息支出(万元),428998,279258,140121,514967,378867,258260,130501,429825,320211,210748,112635,394113,194837,114037,304438,239595,162023,266883,241926,,
手续费及佣金支出(万元),3674,2413,1041,3661,2712,1771,877,2883,1899,1296,811,3253,1260,718,2286,1510,995,2372,2542,,
房地产销售成本(万元),,,,,,,,,,,,,,,,,,,,,
研发费用(万元),,,,,,,,,,,,,,,,,,,,,
退保金(万元),,,,,,,,,,,,,,,,,,,,,
赔付支出净额(万元),,,,,,,,,,,,,,,,,,,,,
提取保险合同准备金净额(万元),,,,,,,,,,,,,,,,,,,,,
保单红利支出(万元),,,,,,,,,,,,,,,,,,,,,
分保费用(万元),,,,,,,,,,,,,,,,,,,,,
其他业务成本(万元),723,461,212,818,578,374,147,585,418,259,113,589,75,55,312,203,129,445,297,,
营业税金及附加(万元),5529,3480,1722,5977,4474,2852,1377,4482,3132,2105,946,12226,10586,9432,29701,28986,18971,31540,25326,,
销售费用(万元),127172,82433,37760,166337,111747,71259,31810,147641,95496,64745,28422,136744,58225,24987,132395,79037,51701,108811,101568,,
管理费用(万元),,,,,,,,,,,,,,,,,,,,,
财务费用(万元),,,,,,,,,,,,,,,,,,,,,
资产减值损失(万元),,,,134076,89936,45771,15740,80094,40347,28209,6621,29712,21506,4486,47533,43281,16590,27342,5840,,
公允价值变动收益(万元),7034,3696,8728,,,,,-1310,-1310,-1319,-1245,-1620,-2388,-1932,2570,197,-267,2694,-2847,,
投资收益(万元),39566,26190,10821,5397,3310,4080,1014,3867,1927,1167,1262,9284,3498,2688,928,-1476,-831,-5349,-431,33,
对联营企业和合营企业的投资收益(万元),,,,,,1661,,2034,,,,916,329,,164,,,,,,
汇兑收益(万元),1374,570,-233,1413,912,-115,-1399,-2022,-1521,-790,-456,1050,255,-167,1130,782,71,328,-284,,
期货损益(万元),,,,,,,,,,,,,,,,,,,,,
托管收益(万元),,,,,,,,,,,,,,,,,,,,,
补贴收入(万元),,,,,,,,,,,,,,,,,,,,,
其他业务利润(万元),,,,,,,,,,,,,,,,,,,,,
营业利润(万元),239031,161803,86672,290366,223350,147305,80919,259809,209464,135717,77323,272494,137081,76206,260833,181929,129447,242275,210193,191485,
营业外收入(万元),114,4,3,305,1793,1775,29,740,592,570,0,1103,333,160,2990,5818,4814,1431,6851,-601,
营业外支出(万元),249,65,9,250,127,59,52,447,343,239,30,122,90,48,262,212,127,1193,396,,
非流动资产处置损失(万元),,,,,,,,,,,,,,,,,,,,,
利润总额(万元),238896,161742,86665,290421,224996,149021,80896,260101,209714,136048,77293,273475,137324,76318,263561,187535,134133,242513,216648,190884,
所得税费用(万元),37757,28466,16585,53904,44960,28703,20223,49996,46537,28528,19229,72123,35698,16000,64180,50010,34058,61465,53443,,
未确认投资损失(万元),,,,,,,,,,,,,,,,,,,,,
净利润(万元),201139,133277,70080,236517,180037,120318,60673,210105,163177,107519,58064,201351,101626,60318,199381,137525,100075,181049,163205,145571,
归属于母公司所有者的净利润(万元),201098,133277,69951,236157,180037,120033,60673,213102,163177,109798,58064,201114,101779,60318,198951,137525,100100,180689,163054,,
被合并方在合并前实现净利润(万元),,,,,,,,,,,,,,,,,,,,,
少数股东损益(万元),41,0,129,360,,285,,-2997,,-2279,,237,-153,,431,,-26,360,151,,
基本每股收益,0.46,0.31,0.17,0.59,,0.3,,0.53,,,,0.5,0.25,,0.57,,,0.6,0.54,0.49,
稀释每股收益,0.46,0.31,0.17,0.59,,0.3,,0.53,,,,0.5,0.25,,0.57,,,0.6,0.54,,
